Angulo_grados,Bs_trans_efectivo,Modo_Detectores,NumTest,CoinWin_ns,Tp_us,NG_testigo,NGT_transmitido,NGR_reflejado,NGTR_coincidencia_triple,g2_calculado,estadistica_insuficiente
26.0,0.379039,2,1,5.0,500000.0,,92,134,5,0.405581,False
26.0,0.379039,3,1,5.0,500000.0,226,76,132,2,0.045056,False
27.0,0.345492,2,1,5.0,500000.0,,74,128,0,0.0,False
27.0,0.345492,3,1,5.0,500000.0,201,77,133,1,0.019627,False
28.0,0.312697,2,1,5.0,500000.0,,85,157,1,0.074934,False
28.0,0.312697,3,1,5.0,500000.0,225,60,174,0,0.0,False
29.0,0.280814,2,1,5.0,500000.0,,74,164,1,0.082399,False
29.0,0.280814,3,1,5.0,500000.0,228,68,159,2,0.042175,False
30.0,0.25,2,1,5.0,500000.0,,55,158,1,0.115075,False
30.0,0.25,3,1,5.0,500000.0,225,61,158,3,0.070035,False
31.0,0.220404,2,1,5.0,500000.0,,69,171,2,0.169506,False
31.0,0.220404,3,1,5.0,500000.0,242,58,184,1,0.022676,False
32.0,0.192169,2,1,5.0,500000.0,,49,165,2,0.247372,False
32.0,0.192169,3,1,5.0,500000.0,221,43,179,2,0.057425,False
33.0,0.165435,2,1,5.0,500000.0,,40,184,0,0.0,False
33.0,0.165435,3,1,5.0,500000.0,247,38,208,3,0.09375,False
34.0,0.14033,2,1,5.0,500000.0,,40,198,0,0.0,False
34.0,0.14033,3,1,5.0,500000.0,203,32,189,0,0.0,False
35.0,0.116978,2,1,5.0,500000.0,,40,191,2,0.26178,False
35.0,0.116978,3,1,5.0,500000.0,217,28,205,3,0.113415,False
36.0,0.095492,2,1,5.0,500000.0,,22,203,1,0.223914,False
36.0,0.095492,3,1,5.0,500000.0,227,26,205,1,0.042589,False
37.0,0.075976,2,1,5.0,500000.0,,22,214,2,0.424809,False
37.0,0.075976,3,1,5.0,500000.0,217,19,199,0,0.0,False
38.0,0.058526,2,1,5.0,500000.0,,22,212,1,0.214408,False
38.0,0.058526,3,1,5.0,500000.0,227,23,203,1,0.048619,False
39.0,0.043227,2,1,5.0,500000.0,,18,208,1,0.267094,False
39.0,0.043227,3,1,5.0,500000.0,215,20,205,3,0.157317,False
40.0,0.030154,2,1,5.0,500000.0,,13,204,1,0.377074,False
40.0,0.030154,3,1,5.0,500000.0,190,19,192,0,0.0,False
41.0,0.019369,2,1,5.0,500000.0,,9,221,1,0.502765,False
41.0,0.019369,3,1,5.0,500000.0,216,15,210,3,0.205714,False
42.0,0.010926,2,1,5.0,500000.0,,9,214,4,2.076843,False
42.0,0.010926,3,1,5.0,500000.0,222,6,230,2,0.321739,False
43.0,0.004866,2,1,5.0,500000.0,,12,253,5,1.646904,False
43.0,0.004866,3,1,5.0,500000.0,211,12,217,2,0.162058,False
44.0,0.001218,2,1,5.0,500000.0,,10,248,3,1.209677,False
44.0,0.001218,3,1,5.0,500000.0,235,5,247,0,0.0,False
45.0,0.0,2,1,5.0,500000.0,,8,221,3,1.696833,False
45.0,0.0,3,1,5.0,500000.0,189,3,181,1,0.348066,False
46.0,0.001218,2,1,5.0,500000.0,,7,199,1,0.717875,False
46.0,0.001218,3,1,5.0,500000.0,230,12,242,3,0.237603,False
47.0,0.004866,2,1,5.0,500000.0,,10,213,2,0.938967,False
47.0,0.004866,3,1,5.0,500000.0,212,13,239,3,0.204699,False
48.0,0.010926,2,1,5.0,500000.0,,14,221,2,0.646412,False
48.0,0.010926,3,1,5.0,500000.0,209,9,189,1,0.122869,False
49.0,0.019369,2,1,5.0,500000.0,,18,200,4,1.111111,False
49.0,0.019369,3,1,5.0,500000.0,231,10,227,0,0.0,False
50.0,0.030154,2,1,5.0,500000.0,,19,212,2,0.496524,False
50.0,0.030154,3,1,5.0,500000.0,208,17,198,1,0.061794,False
51.0,0.043227,2,1,5.0,500000.0,,21,223,0,0.0,False
51.0,0.043227,3,1,5.0,500000.0,214,18,202,1,0.058856,False
52.0,0.058526,2,1,5.0,500000.0,,21,198,1,0.2405,False
52.0,0.058526,3,1,5.0,500000.0,229,20,211,1,0.054265,False
53.0,0.075976,2,1,5.0,500000.0,,23,211,0,0.0,False
53.0,0.075976,3,1,5.0,500000.0,224,24,210,1,0.044444,False
54.0,0.095492,2,1,5.0,500000.0,,26,202,2,0.380807,False
54.0,0.095492,3,1,5.0,500000.0,202,21,200,0,0.0,False
55.0,0.116978,2,1,5.0,500000.0,,28,212,0,0.0,False
55.0,0.116978,3,1,5.0,500000.0,221,36,210,5,0.146164,False
56.0,0.14033,2,1,5.0,500000.0,,39,188,2,0.272777,False
56.0,0.14033,3,1,5.0,500000.0,225,41,182,2,0.060306,False
57.0,0.165435,2,1,5.0,500000.0,,42,198,0,0.0,False
57.0,0.165435,3,1,5.0,500000.0,206,41,185,3,0.081477,False
58.0,0.192169,2,1,5.0,500000.0,,55,175,2,0.207792,False
58.0,0.192169,3,1,5.0,500000.0,225,45,186,1,0.026882,False
59.0,0.220404,2,1,5.0,500000.0,,59,161,1,0.105274,False
59.0,0.220404,3,1,5.0,500000.0,225,55,190,2,0.043062,False
60.0,0.25,2,1,5.0,500000.0,,58,174,3,0.297265,False
60.0,0.25,3,1,5.0,500000.0,228,71,170,0,0.0,False
61.0,0.280814,2,1,5.0,500000.0,,69,154,3,0.282326,False
61.0,0.280814,3,1,5.0,500000.0,222,65,177,4,0.077184,False
62.0,0.312697,2,1,5.0,500000.0,,69,132,4,0.439174,False
62.0,0.312697,3,1,5.0,500000.0,230,67,162,3,0.063571,False
63.0,0.345492,2,1,5.0,500000.0,,85,137,4,0.343495,False
63.0,0.345492,3,1,5.0,500000.0,205,82,140,2,0.035714,False
64.0,0.379039,2,1,5.0,500000.0,,103,130,2,0.149365,False
64.0,0.379039,3,1,5.0,500000.0,211,79,145,1,0.01842,False
65.0,0.413176,2,1,5.0,500000.0,,90,138,5,0.402576,False
65.0,0.413176,3,1,5.0,500000.0,227,101,124,0,0.0,False
66.0,0.447736,2,1,5.0,500000.0,,106,133,1,0.070932,False
66.0,0.447736,3,1,5.0,500000.0,237,117,136,2,0.029789,False
67.0,0.48255,2,1,5.0,500000.0,,90,134,1,0.082919,False
67.0,0.48255,3,1,5.0,500000.0,227,97,136,0,0.0,False
68.0,0.51745,2,1,5.0,500000.0,,118,107,3,0.237605,False
68.0,0.51745,3,1,5.0,500000.0,236,139,108,4,0.062883,False
69.0,0.552264,2,1,5.0,500000.0,,139,96,1,0.07494,False
69.0,0.552264,3,1,5.0,500000.0,218,125,102,0,0.0,False
70.0,0.586824,2,1,5.0,500000.0,,125,82,1,0.097561,False
70.0,0.586824,3,1,5.0,500000.0,218,128,109,2,0.03125,False
71.0,0.620961,2,1,5.0,500000.0,,145,98,1,0.070373,False
71.0,0.620961,3,1,5.0,500000.0,217,137,77,1,0.020571,False
72.0,0.654508,2,1,5.0,500000.0,,141,83,0,0.0,False
72.0,0.654508,3,1,5.0,500000.0,210,148,71,1,0.019985,False
73.0,0.687303,2,1,5.0,500000.0,,145,69,1,0.09995,False
73.0,0.687303,3,1,5.0,500000.0,199,144,71,0,0.0,False
74.0,0.719186,2,1,5.0,500000.0,,166,75,2,0.160643,False
74.0,0.719186,3,1,5.0,500000.0,220,159,68,1,0.020348,False
75.0,0.75,2,1,5.0,500000.0,,167,65,3,0.27637,False
75.0,0.75,3,1,5.0,500000.0,224,168,59,0,0.0,False
76.0,0.779596,2,1,5.0,500000.0,,172,55,0,0.0,False
76.0,0.779596,3,1,5.0,500000.0,207,182,60,4,0.075824,False
77.0,0.807831,2,1,5.0,500000.0,,179,47,0,0.0,False
77.0,0.807831,3,1,5.0,500000.0,221,181,54,0,0.0,False
78.0,0.834565,2,1,5.0,500000.0,,180,37,1,0.15015,False
78.0,0.834565,3,1,5.0,500000.0,232,208,35,2,0.063736,False
79.0,0.85967,2,1,5.0,500000.0,,178,37,2,0.303674,False
79.0,0.85967,3,1,5.0,500000.0,212,170,44,3,0.085027,False
80.0,0.883022,2,1,5.0,500000.0,,185,26,3,0.623701,False
80.0,0.883022,3,1,5.0,500000.0,209,185,28,3,0.121042,False
81.0,0.904508,2,1,5.0,500000.0,,211,33,1,0.143616,False
81.0,0.904508,3,1,5.0,500000.0,212,192,31,0,0.0,False
82.0,0.924024,2,1,5.0,500000.0,,191,28,3,0.560957,False
82.0,0.924024,3,1,5.0,500000.0,213,206,26,3,0.119305,False
83.0,0.941474,2,1,5.0,500000.0,,190,18,2,0.584795,False
83.0,0.941474,3,1,5.0,500000.0,217,196,22,3,0.150974,False
84.0,0.956773,2,1,5.0,500000.0,,187,23,0,0.0,False
84.0,0.956773,3,1,5.0,500000.0,215,210,16,2,0.127976,False
85.0,0.969846,2,1,5.0,500000.0,,207,9,1,0.536769,False
85.0,0.969846,3,1,5.0,500000.0,243,228,18,2,0.118421,False
86.0,0.980631,2,1,5.0,500000.0,,205,10,0,0.0,False
86.0,0.980631,3,1,5.0,500000.0,214,204,8,0,0.0,False
87.0,0.989074,2,1,5.0,500000.0,,213,13,1,0.361141,False
87.0,0.989074,3,1,5.0,500000.0,203,194,6,0,0.0,False
88.0,0.995134,2,1,5.0,500000.0,,238,8,3,1.57563,False
88.0,0.995134,3,1,5.0,500000.0,234,231,3,0,0.0,False
89.0,0.998782,2,1,5.0,500000.0,,245,9,3,1.360544,False
89.0,0.998782,3,1,5.0,500000.0,222,213,6,2,0.347418,False
90.0,1.0,2,1,5.0,500000.0,,223,6,2,1.494768,False
90.0,1.0,3,1,5.0,500000.0,198,201,6,0,0.0,False
91.0,0.998782,2,1,5.0,500000.0,,196,9,1,0.566893,False
91.0,0.998782,3,1,5.0,500000.0,214,224,5,2,0.382143,False
92.0,0.995134,2,1,5.0,500000.0,,214,7,1,0.667557,False
92.0,0.995134,3,1,5.0,500000.0,265,252,5,0,0.0,False
93.0,0.989074,2,1,5.0,500000.0,,222,9,2,1.001001,False
93.0,0.989074,3,1,5.0,500000.0,223,224,10,1,0.099554,False
94.0,0.980631,2,1,5.0,500000.0,,214,14,2,0.667557,False
94.0,0.980631,3,1,5.0,500000.0,212,214,9,2,0.220145,False
95.0,0.969846,2,1,5.0,500000.0,,214,18,1,0.259605,False
95.0,0.969846,3,1,5.0,500000.0,216,208,14,2,0.148352,False
96.0,0.956773,2,1,5.0,500000.0,,206,15,1,0.323625,False
96.0,0.956773,3,1,5.0,500000.0,215,193,16,0,0.0,False
97.0,0.941474,2,1,5.0,500000.0,,205,16,0,0.0,False
97.0,0.941474,3,1,5.0,500000.0,236,206,30,1,0.038188,False
98.0,0.924024,2,1,5.0,500000.0,,215,22,3,0.634249,False
98.0,0.924024,3,1,5.0,500000.0,220,213,19,1,0.054361,False
99.0,0.904508,2,1,5.0,500000.0,,195,37,2,0.2772,False
99.0,0.904508,3,1,5.0,500000.0,219,194,23,0,0.0,False
100.0,0.883022,2,1,5.0,500000.0,,202,32,2,0.309406,False
100.0,0.883022,3,1,5.0,500000.0,226,201,34,2,0.06614,False
101.0,0.85967,2,1,5.0,500000.0,,200,31,2,0.322581,False
101.0,0.85967,3,1,5.0,500000.0,218,181,44,0,0.0,False
102.0,0.834565,2,1,5.0,500000.0,,174,49,3,0.351865,False
102.0,0.834565,3,1,5.0,500000.0,199,172,33,1,0.03506,False
103.0,0.807831,2,1,5.0,500000.0,,178,46,1,0.12213,False
103.0,0.807831,3,1,5.0,500000.0,205,167,60,0,0.0,False
104.0,0.779596,2,1,5.0,500000.0,,200,52,2,0.192308,False
104.0,0.779596,3,1,5.0,500000.0,210,159,48,1,0.027516,False
105.0,0.75,2,1,5.0,500000.0,,155,66,0,0.0,False
105.0,0.75,3,1,5.0,500000.0,202,161,56,2,0.044809,False
106.0,0.719186,2,1,5.0,500000.0,,155,65,3,0.297767,False
106.0,0.719186,3,1,5.0,500000.0,228,173,57,1,0.023121,False
107.0,0.687303,2,1,5.0,500000.0,,162,77,2,0.160333,False
107.0,0.687303,3,1,5.0,500000.0,208,138,80,2,0.037681,False
108.0,0.654508,2,1,5.0,500000.0,,138,73,0,0.0,False
108.0,0.654508,3,1,5.0,500000.0,226,167,72,3,0.056387,False
109.0,0.620961,2,1,5.0,500000.0,,136,67,0,0.0,False
109.0,0.620961,3,1,5.0,500000.0,208,135,89,2,0.034623,False
110.0,0.586824,2,1,5.0,500000.0,,142,99,6,0.426803,False
110.0,0.586824,3,1,5.0,500000.0,224,141,92,5,0.08634,False
111.0,0.552264,2,1,5.0,500000.0,,115,111,1,0.078339,False
111.0,0.552264,3,1,5.0,500000.0,216,127,96,2,0.035433,False
112.0,0.51745,2,1,5.0,500000.0,,106,107,0,0.0,False
112.0,0.51745,3,1,5.0,500000.0,226,114,121,1,0.016384,False
113.0,0.48255,2,1,5.0,500000.0,,108,104,2,0.178063,False
113.0,0.48255,3,1,5.0,500000.0,217,98,119,0,0.0,False
114.0,0.447736,2,1,5.0,500000.0,,122,111,0,0.0,False
114.0,0.447736,3,1,5.0,500000.0,238,122,128,1,0.015241,False
115.0,0.413176,2,1,5.0,500000.0,,86,143,4,0.325256,False
115.0,0.413176,3,1,5.0,500000.0,199,78,128,1,0.019932,False
116.0,0.379039,2,1,5.0,500000.0,,95,101,2,0.208442,False
116.0,0.379039,3,1,5.0,500000.0,238,84,163,2,0.034765,False
117.0,0.345492,2,1,5.0,500000.0,,86,163,2,0.142674,False
117.0,0.345492,3,1,5.0,500000.0,216,86,150,4,0.066977,False
118.0,0.312697,2,1,5.0,500000.0,,69,147,1,0.09859,False
118.0,0.312697,3,1,5.0,500000.0,216,63,158,2,0.0434,False
119.0,0.280814,2,1,5.0,500000.0,,69,160,2,0.181159,False
119.0,0.280814,3,1,5.0,500000.0,206,72,142,1,0.020149,False
120.0,0.25,2,1,5.0,500000.0,,56,172,2,0.207641,False
120.0,0.25,3,1,5.0,500000.0,225,54,182,0,0.0,False
121.0,0.220404,2,1,5.0,500000.0,,62,163,2,0.197902,False
121.0,0.220404,3,1,5.0,500000.0,215,48,177,0,0.0,False
122.0,0.192169,2,1,5.0,500000.0,,42,179,1,0.133014,False
122.0,0.192169,3,1,5.0,500000.0,212,49,195,2,0.044375,False
123.0,0.165435,2,1,5.0,500000.0,,41,166,0,0.0,False
123.0,0.165435,3,1,5.0,500000.0,231,48,200,2,0.048125,False
124.0,0.14033,2,1,5.0,500000.0,,45,218,1,0.101937,False
124.0,0.14033,3,1,5.0,500000.0,238,37,186,3,0.103749,False
125.0,0.116978,2,1,5.0,500000.0,,38,185,0,0.0,False
125.0,0.116978,3,1,5.0,500000.0,228,32,196,2,0.072704,False
126.0,0.095492,2,1,5.0,500000.0,,35,181,2,0.315706,False
126.0,0.095492,3,1,5.0,500000.0,200,25,194,2,0.082474,False
127.0,0.075976,2,1,5.0,500000.0,,29,203,6,1.019195,False
127.0,0.075976,3,1,5.0,500000.0,229,23,210,2,0.094824,False
128.0,0.058526,2,1,5.0,500000.0,,22,202,1,0.225023,False
128.0,0.058526,3,1,5.0,500000.0,206,21,185,2,0.106049,False
129.0,0.043227,2,1,5.0,500000.0,,22,195,2,0.4662,False
129.0,0.043227,3,1,5.0,500000.0,232,16,237,3,0.183544,False
130.0,0.030154,2,1,5.0,500000.0,,14,217,1,0.329164,False
130.0,0.030154,3,1,5.0,500000.0,223,11,205,3,0.296674,False
131.0,0.019369,2,1,5.0,500000.0,,14,222,3,0.965251,False
131.0,0.019369,3,1,5.0,500000.0,239,11,226,1,0.096138,False
132.0,0.010926,2,1,5.0,500000.0,,8,223,1,0.560538,False
132.0,0.010926,3,1,5.0,500000.0,230,6,211,1,0.181675,False
133.0,0.004866,2,1,5.0,500000.0,,12,211,2,0.789889,False
133.0,0.004866,3,1,5.0,500000.0,204,7,214,1,0.136182,False
134.0,0.001218,2,1,5.0,500000.0,,15,225,0,0.0,False
134.0,0.001218,3,1,5.0,500000.0,210,6,220,2,0.318182,False
135.0,0.0,2,1,5.0,500000.0,,3,238,2,2.80112,False
135.0,0.0,3,1,5.0,500000.0,206,10,216,1,0.09537,False
136.0,0.001218,2,1,5.0,500000.0,,9,214,2,1.038422,False
136.0,0.001218,3,1,5.0,500000.0,210,9,211,2,0.221169,False
137.0,0.004866,2,1,5.0,500000.0,,8,198,2,1.262626,False
137.0,0.004866,3,1,5.0,500000.0,234,12,227,1,0.085903,False
138.0,0.010926,2,1,5.0,500000.0,,12,211,2,0.789889,False
138.0,0.010926,3,1,5.0,500000.0,222,15,210,5,0.352381,False
139.0,0.019369,2,1,5.0,500000.0,,14,208,1,0.343407,False
139.0,0.019369,3,1,5.0,500000.0,232,12,221,1,0.087481,False
140.0,0.030154,2,1,5.0,500000.0,,17,198,2,0.594177,False
140.0,0.030154,3,1,5.0,500000.0,215,17,214,3,0.177295,False
141.0,0.043227,2,1,5.0,500000.0,,17,206,1,0.285551,False
141.0,0.043227,3,1,5.0,500000.0,216,19,216,3,0.157895,False
142.0,0.058526,2,1,5.0,500000.0,,18,201,1,0.276396,False
142.0,0.058526,3,1,5.0,500000.0,217,20,200,2,0.1085,False
143.0,0.075976,2,1,5.0,500000.0,,29,216,2,0.319285,False
143.0,0.075976,3,1,5.0,500000.0,191,16,173,2,0.138006,False
144.0,0.095492,2,1,5.0,500000.0,,25,185,3,0.648649,False
144.0,0.095492,3,1,5.0,500000.0,210,27,192,1,0.040509,False
145.0,0.116978,2,1,5.0,500000.0,,39,191,4,0.536985,False
145.0,0.116978,3,1,5.0,500000.0,233,37,200,1,0.031486,False
146.0,0.14033,2,1,5.0,500000.0,,24,193,0,0.0,False
146.0,0.14033,3,1,5.0,500000.0,246,37,212,2,0.062723,False
147.0,0.165435,2,1,5.0,500000.0,,47,205,2,0.207577,False
147.0,0.165435,3,1,5.0,500000.0,219,41,195,7,0.191745,False
148.0,0.192169,2,1,5.0,500000.0,,42,182,1,0.130822,False
148.0,0.192169,3,1,5.0,500000.0,213,51,177,0,0.0,False
149.0,0.220404,2,1,5.0,500000.0,,60,154,1,0.108225,False
149.0,0.220404,3,1,5.0,500000.0,202,57,158,3,0.067288,False
150.0,0.25,2,1,5.0,500000.0,,49,187,1,0.109135,False
150.0,0.25,3,1,5.0,500000.0,232,64,175,2,0.041429,False
151.0,0.280814,2,1,5.0,500000.0,,59,166,0,0.0,False
151.0,0.280814,3,1,5.0,500000.0,213,71,151,2,0.039735,False
152.0,0.312697,2,1,5.0,500000.0,,70,152,0,0.0,False
152.0,0.312697,3,1,5.0,500000.0,211,72,150,0,0.0,False
153.0,0.345492,2,1,5.0,500000.0,,83,137,0,0.0,False
153.0,0.345492,3,1,5.0,500000.0,228,71,154,4,0.08341,False
154.0,0.379039,2,1,5.0,500000.0,,86,128,0,0.0,False
154.0,0.379039,3,1,5.0,500000.0,205,91,134,0,0.0,False
155.0,0.413176,2,1,5.0,500000.0,,88,129,1,0.08809,False
155.0,0.413176,3,1,5.0,500000.0,205,95,120,3,0.053947,False
156.0,0.447736,2,1,5.0,500000.0,,103,130,2,0.149365,False
156.0,0.447736,3,1,5.0,500000.0,202,100,101,3,0.06,False
157.0,0.48255,2,1,5.0,500000.0,,118,120,1,0.070621,False
157.0,0.48255,3,1,5.0,500000.0,210,110,108,1,0.017677,False
158.0,0.51745,2,1,5.0,500000.0,,126,105,2,0.151172,False
158.0,0.51745,3,1,5.0,500000.0,237,123,113,0,0.0,False
159.0,0.552264,2,1,5.0,500000.0,,123,115,1,0.070696,False
159.0,0.552264,3,1,5.0,500000.0,234,145,90,1,0.017931,False
160.0,0.586824,2,1,5.0,500000.0,,157,107,2,0.119055,False
160.0,0.586824,3,1,5.0,500000.0,211,112,109,1,0.017284,False
161.0,0.620961,2,1,5.0,500000.0,,148,80,0,0.0,False
161.0,0.620961,3,1,5.0,500000.0,209,132,93,1,0.017025,False
162.0,0.654508,2,1,5.0,500000.0,,128,85,0,0.0,False
162.0,0.654508,3,1,5.0,500000.0,210,138,79,1,0.019263,False
163.0,0.687303,2,1,5.0,500000.0,,151,66,1,0.100341,False
163.0,0.687303,3,1,5.0,500000.0,217,147,76,3,0.058271,False
164.0,0.719186,2,1,5.0,500000.0,,129,62,3,0.375094,False
164.0,0.719186,3,1,5.0,500000.0,220,147,82,2,0.036502,False
165.0,0.75,2,1,5.0,500000.0,,155,58,0,0.0,False
165.0,0.75,3,1,5.0,500000.0,224,172,73,3,0.05352,False
166.0,0.779596,2,1,5.0,500000.0,,164,62,1,0.098348,False
166.0,0.779596,3,1,5.0,500000.0,217,168,56,0,0.0,False
167.0,0.807831,2,1,5.0,500000.0,,211,52,4,0.364564,False
167.0,0.807831,3,1,5.0,500000.0,214,172,47,1,0.026472,False
168.0,0.834565,2,1,5.0,500000.0,,195,57,3,0.269906,False
168.0,0.834565,3,1,5.0,500000.0,220,179,53,1,0.02319,False
169.0,0.85967,2,1,5.0,500000.0,,187,39,2,0.274236,False
169.0,0.85967,3,1,5.0,500000.0,240,200,43,2,0.055814,False
170.0,0.883022,2,1,5.0,500000.0,,195,36,4,0.569801,False
170.0,0.883022,3,1,5.0,500000.0,208,190,29,1,0.03775,False
171.0,0.904508,2,1,5.0,500000.0,,190,21,1,0.250627,False
171.0,0.904508,3,1,5.0,500000.0,229,195,30,3,0.117436,False
172.0,0.924024,2,1,5.0,500000.0,,208,19,4,1.012146,False
172.0,0.924024,3,1,5.0,500000.0,198,192,29,2,0.071121,False
173.0,0.941474,2,1,5.0,500000.0,,224,14,0,0.0,False
173.0,0.941474,3,1,5.0,500000.0,213,188,20,2,0.113298,False
174.0,0.956773,2,1,5.0,500000.0,,214,13,0,0.0,False
174.0,0.956773,3,1,5.0,500000.0,213,210,16,1,0.063393,False
175.0,0.969846,2,1,5.0,500000.0,,214,12,1,0.389408,False
175.0,0.969846,3,1,5.0,500000.0,212,210,10,3,0.302857,False
176.0,0.980631,2,1,5.0,500000.0,,204,11,1,0.445633,False
176.0,0.980631,3,1,5.0,500000.0,191,187,15,3,0.204278,False
177.0,0.989074,2,1,5.0,500000.0,,227,9,0,0.0,False
177.0,0.989074,3,1,5.0,500000.0,221,210,10,2,0.210476,False
178.0,0.995134,2,1,5.0,500000.0,,240,8,1,0.520833,False
178.0,0.995134,3,1,5.0,500000.0,247,242,6,1,0.17011,False
179.0,0.998782,2,1,5.0,500000.0,,202,12,6,2.475248,False
179.0,0.998782,3,1,5.0,500000.0,225,211,6,1,0.177725,False
180.0,1.0,2,1,5.0,500000.0,,202,8,1,0.618812,False
180.0,1.0,3,1,5.0,500000.0,234,227,9,2,0.229075,False
