Angulo_grados,Bs_trans_efectivo,Modo_Detectores,NumTest,CoinWin_ns,Tp_us,NG_testigo,NGT_transmitido,NGR_reflejado,NGTR_coincidencia_triple,g2_calculado,estadistica_insuficiente
0.0,1.0,2,1,5.0,500000.0,,841,6,5,0.990884,False
0.0,1.0,3,1,5.0,500000.0,239,225,9,5,0.590123,False
1.0,0.998782,2,1,5.0,500000.0,,855,15,13,1.013645,False
1.0,0.998782,3,1,5.0,500000.0,235,235,4,2,0.5,False
2.0,0.995134,2,1,5.0,500000.0,,845,18,18,1.183432,False
2.0,0.995134,3,1,5.0,500000.0,229,217,1,0,0.0,False
3.0,0.989074,2,1,5.0,500000.0,,820,19,13,0.834403,False
3.0,0.989074,3,1,5.0,500000.0,222,217,13,2,0.157391,False
4.0,0.980631,2,1,5.0,500000.0,,843,21,20,1.129752,False
4.0,0.980631,3,1,5.0,500000.0,227,233,15,1,0.06495,False
5.0,0.969846,2,1,5.0,500000.0,,834,35,29,0.993491,False
5.0,0.969846,3,1,5.0,500000.0,221,217,6,1,0.169739,False
6.0,0.956773,2,1,5.0,500000.0,,819,55,45,0.999001,False
6.0,0.956773,3,1,5.0,500000.0,195,192,12,2,0.169271,False
7.0,0.941474,2,1,5.0,500000.0,,800,49,39,0.994898,False
7.0,0.941474,3,1,5.0,500000.0,220,215,20,3,0.153488,False
8.0,0.924024,2,1,5.0,500000.0,,785,79,55,0.886882,False
8.0,0.924024,3,1,5.0,500000.0,211,205,16,3,0.192988,False
9.0,0.904508,2,1,5.0,500000.0,,777,90,64,0.915201,False
9.0,0.904508,3,1,5.0,500000.0,202,207,28,1,0.034852,False
10.0,0.883022,2,1,5.0,500000.0,,741,92,65,0.953471,False
10.0,0.883022,3,1,5.0,500000.0,207,188,25,3,0.132128,False
11.0,0.85967,2,1,5.0,500000.0,,720,137,95,0.963098,False
11.0,0.85967,3,1,5.0,500000.0,214,178,37,3,0.09748,False
12.0,0.834565,2,1,5.0,500000.0,,722,155,119,1.063354,False
12.0,0.834565,3,1,5.0,500000.0,213,170,40,2,0.062647,False
13.0,0.807831,2,1,5.0,500000.0,,698,172,120,0.999534,False
13.0,0.807831,3,1,5.0,500000.0,207,177,46,3,0.076271,False
14.0,0.779596,2,1,5.0,500000.0,,661,197,128,0.982975,False
14.0,0.779596,3,1,5.0,500000.0,220,174,55,4,0.091954,False
15.0,0.75,2,1,5.0,500000.0,,625,218,136,0.998165,False
15.0,0.75,3,1,5.0,500000.0,246,173,74,0,0.0,False
16.0,0.719186,2,1,5.0,500000.0,,617,242,147,0.984502,False
16.0,0.719186,3,1,5.0,500000.0,210,151,66,4,0.084287,False
17.0,0.687303,2,1,5.0,500000.0,,583,259,149,0.986775,False
17.0,0.687303,3,1,5.0,500000.0,201,145,65,1,0.021326,False
18.0,0.654508,2,1,5.0,500000.0,,541,310,172,1.02558,False
18.0,0.654508,3,1,5.0,500000.0,245,160,87,0,0.0,False
19.0,0.620961,2,1,5.0,500000.0,,516,339,175,1.000434,False
19.0,0.620961,3,1,5.0,500000.0,218,146,89,2,0.033554,False
20.0,0.586824,2,1,5.0,500000.0,,502,363,176,0.965834,False
20.0,0.586824,3,1,5.0,500000.0,218,115,87,4,0.087156,False
21.0,0.552264,2,1,5.0,500000.0,,473,374,187,1.057082,False
21.0,0.552264,3,1,5.0,500000.0,236,142,106,2,0.031358,False
22.0,0.51745,2,1,5.0,500000.0,,439,430,172,0.911162,False
