Angulo_grados,Bs_trans_efectivo,Modo_Detectores,NumTest,CoinWin_ns,Tp_us,NG_testigo,NGT_transmitido,NGR_reflejado,NGTR_coincidencia_triple,g2_calculado,estadistica_insuficiente
28.0,0.312697,3,1,5.0,500000.0,210,76,140,2,0.039474,False
29.0,0.280814,2,1,5.0,500000.0,,76,143,2,0.184026,False
29.0,0.280814,3,1,5.0,500000.0,214,73,144,1,0.020358,False
30.0,0.25,2,1,5.0,500000.0,,56,154,3,0.347866,False
30.0,0.25,3,1,5.0,500000.0,226,66,156,4,0.087801,False
31.0,0.220404,2,1,5.0,500000.0,,52,182,5,0.528318,False
31.0,0.220404,3,1,5.0,500000.0,254,54,198,2,0.047512,False
32.0,0.192169,2,1,5.0,500000.0,,47,189,3,0.337724,False
32.0,0.192169,3,1,5.0,500000.0,232,41,203,2,0.055749,False
33.0,0.165435,2,1,5.0,500000.0,,37,167,1,0.161838,False
33.0,0.165435,3,1,5.0,500000.0,239,43,202,1,0.027516,False
34.0,0.14033,2,1,5.0,500000.0,,41,184,2,0.265111,False
34.0,0.14033,3,1,5.0,500000.0,223,35,191,1,0.033358,False
35.0,0.116978,2,1,5.0,500000.0,,31,200,1,0.16129,False
35.0,0.116978,3,1,5.0,500000.0,231,29,183,1,0.043527,False
36.0,0.095492,2,1,5.0,500000.0,,33,191,1,0.158655,False
36.0,0.095492,3,1,5.0,500000.0,225,28,219,2,0.073386,False
37.0,0.075976,2,1,5.0,500000.0,,31,199,2,0.324202,False
37.0,0.075976,3,1,5.0,500000.0,214,21,210,0,0.0,False
38.0,0.058526,2,1,5.0,500000.0,,22,235,3,0.580271,False
38.0,0.058526,3,1,5.0,500000.0,210,25,190,2,0.088421,False
39.0,0.043227,2,1,5.0,500000.0,,11,190,2,0.956938,False
39.0,0.043227,3,1,5.0,500000.0,236,17,229,3,0.181865,False
40.0,0.030154,2,1,5.0,500000.0,,15,232,4,1.149425,False
40.0,0.030154,3,1,5.0,500000.0,225,11,215,3,0.285412,False
41.0,0.019369,2,1,5.0,500000.0,,10,217,1,0.460829,False
41.0,0.019369,3,1,5.0,500000.0,217,17,221,3,0.173277,False
42.0,0.010926,2,1,5.0,500000.0,,7,220,1,0.649351,False
42.0,0.010926,3,1,5.0,500000.0,223,9,223,1,0.111111,False
43.0,0.004866,2,1,5.0,500000.0,,8,217,2,1.152074,False
43.0,0.004866,3,1,5.0,500000.0,227,8,237,2,0.239451,False
44.0,0.001218,2,1,5.0,500000.0,,9,226,1,0.491642,False
44.0,0.001218,3,1,5.0,500000.0,213,10,201,2,0.21194,False
45.0,0.0,2,1,5.0,500000.0,,6,221,2,1.508296,False
45.0,0.0,3,1,5.0,500000.0,239,7,224,2,0.304847,False
46.0,0.001218,2,1,5.0,500000.0,,7,204,1,0.70028,False
46.0,0.001218,3,1,5.0,500000.0,195,11,194,3,0.274133,False
47.0,0.004866,2,1,5.0,500000.0,,8,207,2,1.207729,False
47.0,0.004866,3,1,5.0,500000.0,193,11,206,1,0.085172,False
48.0,0.010926,2,1,5.0,500000.0,,9,214,1,0.519211,False
48.0,0.010926,3,1,5.0,500000.0,220,7,218,2,0.288336,False
49.0,0.019369,2,1,5.0,500000.0,,14,214,2,0.667557,False
49.0,0.019369,3,1,5.0,500000.0,207,8,210,3,0.369643,False
50.0,0.030154,2,1,5.0,500000.0,,14,212,2,0.673854,False
50.0,0.030154,3,1,5.0,500000.0,229,9,221,2,0.230266,False
51.0,0.043227,2,1,5.0,500000.0,,14,199,3,1.076813,False
51.0,0.043227,3,1,5.0,500000.0,207,14,200,3,0.221786,False
52.0,0.058526,2,1,5.0,500000.0,,18,204,1,0.272331,False
52.0,0.058526,3,1,5.0,500000.0,216,21,208,2,0.098901,False
53.0,0.075976,2,1,5.0,500000.0,,26,194,5,0.991277,False
53.0,0.075976,3,1,5.0,500000.0,212,19,201,2,0.111024,False
54.0,0.095492,2,1,5.0,500000.0,,31,182,1,0.177242,False
54.0,0.095492,3,1,5.0,500000.0,185,28,162,2,0.08157,False
55.0,0.116978,2,1,5.0,500000.0,,32,196,2,0.318878,False
55.0,0.116978,3,1,5.0,500000.0,223,31,192,3,0.112399,False
56.0,0.14033,2,1,5.0,500000.0,,36,188,1,0.147754,False
56.0,0.14033,3,1,5.0,500000.0,255,51,204,0,0.0,False
57.0,0.165435,2,1,5.0,500000.0,,44,173,4,0.525486,False
57.0,0.165435,3,1,5.0,500000.0,232,52,192,0,0.0,False
58.0,0.192169,2,1,5.0,500000.0,,52,164,3,0.351782,False
58.0,0.192169,3,1,5.0,500000.0,216,43,164,2,0.061259,False
59.0,0.220404,2,1,5.0,500000.0,,53,171,0,0.0,False
59.0,0.220404,3,1,5.0,500000.0,222,52,160,1,0.026683,False
60.0,0.25,2,1,5.0,500000.0,,59,180,1,0.094162,False
60.0,0.25,3,1,5.0,500000.0,213,55,175,2,0.04426,False
61.0,0.280814,2,1,5.0,500000.0,,64,144,3,0.325521,False
61.0,0.280814,3,1,5.0,500000.0,228,89,157,2,0.032634,False
62.0,0.312697,2,1,5.0,500000.0,,71,171,3,0.247097,False
62.0,0.312697,3,1,5.0,500000.0,221,63,150,1,0.023386,False
63.0,0.345492,2,1,5.0,500000.0,,88,163,2,0.139431,False
63.0,0.345492,3,1,5.0,500000.0,208,79,146,1,0.018034,False
64.0,0.379039,2,1,5.0,500000.0,,90,138,2,0.161031,False
64.0,0.379039,3,1,5.0,500000.0,198,84,110,1,0.021429,False
65.0,0.413176,2,1,5.0,500000.0,,104,141,1,0.068194,False
65.0,0.413176,3,1,5.0,500000.0,239,100,150,4,0.063733,False
66.0,0.447736,2,1,5.0,500000.0,,115,119,1,0.073073,False
66.0,0.447736,3,1,5.0,500000.0,226,101,132,1,0.016952,False
67.0,0.48255,2,1,5.0,500000.0,,101,111,4,0.356792,False
67.0,0.48255,3,1,5.0,500000.0,218,101,124,2,0.034813,False
68.0,0.51745,2,1,5.0,500000.0,,121,107,3,0.231714,False
68.0,0.51745,3,1,5.0,500000.0,235,129,98,2,0.037178,False
69.0,0.552264,2,1,5.0,500000.0,,120,92,1,0.09058,False
69.0,0.552264,3,1,5.0,500000.0,227,120,114,2,0.033187,False
70.0,0.586824,2,1,5.0,500000.0,,135,97,4,0.30546,False
70.0,0.586824,3,1,5.0,500000.0,233,140,114,3,0.043797,False
71.0,0.620961,2,1,5.0,500000.0,,137,88,2,0.165893,False
71.0,0.620961,3,1,5.0,500000.0,242,154,113,2,0.027813,False
72.0,0.654508,2,1,5.0,500000.0,,141,84,1,0.084431,False
72.0,0.654508,3,1,5.0,500000.0,229,156,86,2,0.034138,False
73.0,0.687303,2,1,5.0,500000.0,,151,75,1,0.0883,False
73.0,0.687303,3,1,5.0,500000.0,220,157,73,2,0.038391,False
74.0,0.719186,2,1,5.0,500000.0,,156,47,4,0.545554,False
74.0,0.719186,3,1,5.0,500000.0,247,183,66,1,0.02045,False
75.0,0.75,2,1,5.0,500000.0,,175,61,5,0.468384,False
75.0,0.75,3,1,5.0,500000.0,220,169,66,2,0.039448,False
76.0,0.779596,2,1,5.0,500000.0,,175,45,2,0.253968,False
76.0,0.779596,3,1,5.0,500000.0,209,184,41,3,0.083112,False
77.0,0.807831,2,1,5.0,500000.0,,173,53,2,0.218126,False
77.0,0.807831,3,1,5.0,500000.0,228,193,44,0,0.0,False
78.0,0.834565,2,1,5.0,500000.0,,193,41,2,0.252749,False
78.0,0.834565,3,1,5.0,500000.0,212,182,44,2,0.052947,False
79.0,0.85967,2,1,5.0,500000.0,,182,35,2,0.313972,False
79.0,0.85967,3,1,5.0,500000.0,224,186,37,0,0.0,False
80.0,0.883022,2,1,5.0,500000.0,,180,37,1,0.15015,False
80.0,0.883022,3,1,5.0,500000.0,220,205,31,0,0.0,False
81.0,0.904508,2,1,5.0,500000.0,,210,25,1,0.190476,False
81.0,0.904508,3,1,5.0,500000.0,208,197,25,2,0.084467,False
82.0,0.924024,2,1,5.0,500000.0,,203,22,2,0.447828,False
82.0,0.924024,3,1,5.0,500000.0,237,206,21,2,0.10957,False
83.0,0.941474,2,1,5.0,500000.0,,215,23,0,0.0,False
83.0,0.941474,3,1,5.0,500000.0,220,204,22,2,0.098039,False
84.0,0.956773,2,1,5.0,500000.0,,202,16,3,0.928218,False
84.0,0.956773,3,1,5.0,500000.0,242,248,16,2,0.121976,False
85.0,0.969846,2,1,5.0,500000.0,,179,10,1,0.558659,False
85.0,0.969846,3,1,5.0,500000.0,194,192,12,1,0.084201,False
86.0,0.980631,2,1,5.0,500000.0,,200,11,1,0.454545,False
86.0,0.980631,3,1,5.0,500000.0,210,205,13,0,0.0,False
87.0,0.989074,2,1,5.0,500000.0,,216,16,8,2.314815,False
87.0,0.989074,3,1,5.0,500000.0,224,223,12,3,0.251121,False
88.0,0.995134,2,1,5.0,500000.0,,210,6,0,0.0,False
88.0,0.995134,3,1,5.0,500000.0,228,227,9,1,0.111601,False
89.0,0.998782,2,1,5.0,500000.0,,220,16,3,0.852273,False
89.0,0.998782,3,1,5.0,500000.0,209,205,7,0,0.0,False
90.0,1.0,2,1,5.0,500000.0,,209,8,1,0.598086,False
90.0,1.0,3,1,5.0,500000.0,221,222,13,4,0.306306,False
91.0,0.998782,2,1,5.0,500000.0,,202,9,1,0.550055,False
91.0,0.998782,3,1,5.0,500000.0,201,202,12,1,0.082921,False
92.0,0.995134,2,1,5.0,500000.0,,214,6,1,0.778816,False
92.0,0.995134,3,1,5.0,500000.0,225,220,5,2,0.409091,False
93.0,0.989074,2,1,5.0,500000.0,,221,5,1,0.904977,False
93.0,0.989074,3,1,5.0,500000.0,197,197,10,2,0.2,False
94.0,0.980631,2,1,5.0,500000.0,,230,20,1,0.217391,False
94.0,0.980631,3,1,5.0,500000.0,236,241,12,3,0.244813,False
95.0,0.969846,2,1,5.0,500000.0,,203,19,3,0.777807,False
95.0,0.969846,3,1,5.0,500000.0,222,210,16,4,0.264286,False
96.0,0.956773,2,1,5.0,500000.0,,228,16,4,1.096491,False
96.0,0.956773,3,1,5.0,500000.0,201,188,11,1,0.097195,False
97.0,0.941474,2,1,5.0,500000.0,,187,15,1,0.356506,False
97.0,0.941474,3,1,5.0,500000.0,201,204,18,2,0.109477,False
98.0,0.924024,2,1,5.0,500000.0,,194,19,2,0.542594,False
98.0,0.924024,3,1,5.0,500000.0,232,218,33,3,0.096747,False
99.0,0.904508,2,1,5.0,500000.0,,192,29,2,0.359195,False
99.0,0.904508,3,1,5.0,500000.0,207,212,20,2,0.097642,False
100.0,0.883022,2,1,5.0,500000.0,,192,31,1,0.168011,False
100.0,0.883022,3,1,5.0,500000.0,217,181,40,0,0.0,False
101.0,0.85967,2,1,5.0,500000.0,,208,28,3,0.51511,False
101.0,0.85967,3,1,5.0,500000.0,203,173,34,3,0.103536,False
102.0,0.834565,2,1,5.0,500000.0,,217,44,1,0.104734,False
102.0,0.834565,3,1,5.0,500000.0,224,196,46,2,0.049689,False
103.0,0.807831,2,1,5.0,500000.0,,183,49,3,0.33456,False
103.0,0.807831,3,1,5.0,500000.0,209,168,49,4,0.101555,False
104.0,0.779596,2,1,5.0,500000.0,,172,58,1,0.100241,False
104.0,0.779596,3,1,5.0,500000.0,241,195,51,1,0.024233,False
105.0,0.75,2,1,5.0,500000.0,,177,58,3,0.292227,False
105.0,0.75,3,1,5.0,500000.0,230,171,76,2,0.035396,False
106.0,0.719186,2,1,5.0,500000.0,,160,66,3,0.284091,False
106.0,0.719186,3,1,5.0,500000.0,225,150,77,3,0.058442,False
107.0,0.687303,2,1,5.0,500000.0,,158,69,1,0.091726,False
107.0,0.687303,3,1,5.0,500000.0,226,153,80,1,0.018464,False
108.0,0.654508,2,1,5.0,500000.0,,127,81,1,0.09721,False
108.0,0.654508,3,1,5.0,500000.0,211,146,76,3,0.057048,False
109.0,0.620961,2,1,5.0,500000.0,,161,93,2,0.133574,False
109.0,0.620961,3,1,5.0,500000.0,223,141,79,3,0.060059,False
110.0,0.586824,2,1,5.0,500000.0,,125,78,2,0.205128,False
110.0,0.586824,3,1,5.0,500000.0,225,153,93,5,0.079064,False
111.0,0.552264,2,1,5.0,500000.0,,136,104,4,0.282805,False
111.0,0.552264,3,1,5.0,500000.0,220,132,94,2,0.035461,False
112.0,0.51745,2,1,5.0,500000.0,,107,116,1,0.080567,False
112.0,0.51745,3,1,5.0,500000.0,227,124,96,1,0.019069,False
113.0,0.48255,2,1,5.0,500000.0,,102,112,1,0.087535,False
113.0,0.48255,3,1,5.0,500000.0,225,122,100,0,0.0,False
114.0,0.447736,2,1,5.0,500000.0,,93,122,1,0.088137,False
114.0,0.447736,3,1,5.0,500000.0,233,105,127,0,0.0,False
115.0,0.413176,2,1,5.0,500000.0,,105,127,2,0.149981,False
115.0,0.413176,3,1,5.0,500000.0,231,91,129,3,0.059034,False
116.0,0.379039,2,1,5.0,500000.0,,81,143,1,0.086333,False
116.0,0.379039,3,1,5.0,500000.0,199,89,134,2,0.033372,False
117.0,0.345492,2,1,5.0,500000.0,,65,144,1,0.106838,False
117.0,0.345492,3,1,5.0,500000.0,226,81,161,2,0.03466,False
118.0,0.312697,2,1,5.0,500000.0,,75,154,7,0.606061,False
118.0,0.312697,3,1,5.0,500000.0,250,81,164,3,0.056459,False
119.0,0.280814,2,1,5.0,500000.0,,82,162,4,0.301114,False
119.0,0.280814,3,1,5.0,500000.0,205,66,155,0,0.0,False
120.0,0.25,2,1,5.0,500000.0,,73,166,1,0.082522,False
120.0,0.25,3,1,5.0,500000.0,210,60,152,2,0.046053,False
121.0,0.220404,2,1,5.0,500000.0,,62,175,1,0.092166,False
121.0,0.220404,3,1,5.0,500000.0,230,45,174,0,0.0,False
122.0,0.192169,2,1,5.0,500000.0,,42,194,2,0.245459,False
122.0,0.192169,3,1,5.0,500000.0,197,41,157,0,0.0,False
123.0,0.165435,2,1,5.0,500000.0,,44,177,0,0.0,False
123.0,0.165435,3,1,5.0,500000.0,224,44,191,0,0.0,False
124.0,0.14033,2,1,5.0,500000.0,,38,192,1,0.137061,False
124.0,0.14033,3,1,5.0,500000.0,230,41,190,3,0.088575,False
125.0,0.116978,2,1,5.0,500000.0,,35,164,1,0.174216,False
125.0,0.116978,3,1,5.0,500000.0,227,43,188,2,0.05616,False
126.0,0.095492,2,1,5.0,500000.0,,33,198,0,0.0,False
126.0,0.095492,3,1,5.0,500000.0,219,24,220,1,0.041477,False
127.0,0.075976,2,1,5.0,500000.0,,27,224,4,0.661376,False
127.0,0.075976,3,1,5.0,500000.0,237,18,214,0,0.0,False
128.0,0.058526,2,1,5.0,500000.0,,25,181,3,0.662983,False
128.0,0.058526,3,1,5.0,500000.0,211,22,213,1,0.045028,False
129.0,0.043227,2,1,5.0,500000.0,,15,238,1,0.280112,False
129.0,0.043227,3,1,5.0,500000.0,214,22,194,4,0.200562,False
130.0,0.030154,2,1,5.0,500000.0,,14,212,3,1.010782,False
130.0,0.030154,3,1,5.0,500000.0,217,17,214,2,0.119296,False
131.0,0.019369,2,1,5.0,500000.0,,13,207,1,0.371609,False
131.0,0.019369,3,1,5.0,500000.0,214,15,212,3,0.201887,False
132.0,0.010926,2,1,5.0,500000.0,,9,236,1,0.47081,False
132.0,0.010926,3,1,5.0,500000.0,215,7,209,0,0.0,False
133.0,0.004866,2,1,5.0,500000.0,,4,206,0,0.0,False
133.0,0.004866,3,1,5.0,500000.0,213,13,203,4,0.32285,False
134.0,0.001218,2,1,5.0,500000.0,,8,215,3,1.744186,False
134.0,0.001218,3,1,5.0,500000.0,210,5,207,1,0.202899,False
135.0,0.0,2,1,5.0,500000.0,,5,229,2,1.746725,False
135.0,0.0,3,1,5.0,500000.0,207,7,210,0,0.0,False
136.0,0.001218,2,1,5.0,500000.0,,9,220,1,0.505051,False
136.0,0.001218,3,1,5.0,500000.0,218,5,225,1,0.193778,False
137.0,0.004866,2,1,5.0,500000.0,,9,194,1,0.572738,False
137.0,0.004866,3,1,5.0,500000.0,234,9,224,3,0.348214,False
138.0,0.010926,2,1,5.0,500000.0,,10,200,1,0.5,False
138.0,0.010926,3,1,5.0,500000.0,216,3,208,0,0.0,False
139.0,0.019369,2,1,5.0,500000.0,,15,223,2,0.597907,False
139.0,0.019369,3,1,5.0,500000.0,214,6,213,1,0.167449,False
140.0,0.030154,2,1,5.0,500000.0,,19,206,1,0.255493,False
140.0,0.030154,3,1,5.0,500000.0,224,10,220,3,0.305455,False
141.0,0.043227,2,1,5.0,500000.0,,14,207,2,0.690131,False
141.0,0.043227,3,1,5.0,500000.0,216,19,218,2,0.104297,False
142.0,0.058526,2,1,5.0,500000.0,,15,186,0,0.0,False
142.0,0.058526,3,1,5.0,500000.0,216,21,201,0,0.0,False
143.0,0.075976,2,1,5.0,500000.0,,22,197,3,0.692201,False
143.0,0.075976,3,1,5.0,500000.0,220,26,195,5,0.216963,False
144.0,0.095492,2,1,5.0,500000.0,,20,200,1,0.25,False
144.0,0.095492,3,1,5.0,500000.0,241,24,215,0,0.0,False
145.0,0.116978,2,1,5.0,500000.0,,40,200,3,0.375,False
145.0,0.116978,3,1,5.0,500000.0,219,28,188,1,0.041603,False
146.0,0.14033,2,1,5.0,500000.0,,39,175,2,0.29304,False
146.0,0.14033,3,1,5.0,500000.0,217,34,182,1,0.035068,False
147.0,0.165435,2,1,5.0,500000.0,,49,202,4,0.404122,False
147.0,0.165435,3,1,5.0,500000.0,221,34,191,1,0.034031,False
148.0,0.192169,2,1,5.0,500000.0,,52,163,3,0.353941,False
148.0,0.192169,3,1,5.0,500000.0,219,52,167,2,0.050438,False
149.0,0.220404,2,1,5.0,500000.0,,48,155,1,0.134409,False
149.0,0.220404,3,1,5.0,500000.0,211,58,178,2,0.040876,False
150.0,0.25,2,1,5.0,500000.0,,56,163,2,0.219106,False
150.0,0.25,3,1,5.0,500000.0,211,54,169,2,0.046242,False
151.0,0.280814,2,1,5.0,500000.0,,61,154,1,0.106451,False
151.0,0.280814,3,1,5.0,500000.0,231,68,161,2,0.042199,False
152.0,0.312697,2,1,5.0,500000.0,,80,164,2,0.152439,False
152.0,0.312697,3,1,5.0,500000.0,237,102,143,2,0.032497,False
153.0,0.345492,2,1,5.0,500000.0,,71,139,2,0.202655,False
153.0,0.345492,3,1,5.0,500000.0,201,71,139,0,0.0,False
154.0,0.379039,2,1,5.0,500000.0,,103,136,1,0.071388,False
154.0,0.379039,3,1,5.0,500000.0,231,97,145,1,0.016424,False
155.0,0.413176,2,1,5.0,500000.0,,100,121,1,0.082645,False
155.0,0.413176,3,1,5.0,500000.0,214,87,129,2,0.038136,False
156.0,0.447736,2,1,5.0,500000.0,,76,135,1,0.097466,False
156.0,0.447736,3,1,5.0,500000.0,240,121,140,3,0.042503,False
157.0,0.48255,2,1,5.0,500000.0,,111,108,1,0.083417,False
157.0,0.48255,3,1,5.0,500000.0,233,122,116,1,0.016464,False
158.0,0.51745,2,1,5.0,500000.0,,121,98,1,0.084331,False
158.0,0.51745,3,1,5.0,500000.0,240,122,125,1,0.015738,False
159.0,0.552264,2,1,5.0,500000.0,,137,108,2,0.135172,False
159.0,0.552264,3,1,5.0,500000.0,218,136,100,2,0.032059,False
160.0,0.586824,2,1,5.0,500000.0,,131,106,2,0.14403,False
160.0,0.586824,3,1,5.0,500000.0,220,125,108,2,0.032593,False
161.0,0.620961,2,1,5.0,500000.0,,132,92,1,0.082345,False
161.0,0.620961,3,1,5.0,500000.0,210,136,84,2,0.036765,False
162.0,0.654508,2,1,5.0,500000.0,,135,64,1,0.115741,False
162.0,0.654508,3,1,5.0,500000.0,201,152,70,1,0.018891,False
163.0,0.687303,2,1,5.0,500000.0,,161,74,0,0.0,False
163.0,0.687303,3,1,5.0,500000.0,228,145,70,1,0.022463,False
164.0,0.719186,2,1,5.0,500000.0,,171,57,1,0.102596,False
164.0,0.719186,3,1,5.0,500000.0,210,151,61,1,0.022799,False
165.0,0.75,2,1,5.0,500000.0,,182,64,2,0.171703,False
165.0,0.75,3,1,5.0,500000.0,232,167,59,2,0.047092,False
166.0,0.779596,2,1,5.0,500000.0,,205,50,3,0.292683,False
166.0,0.779596,3,1,5.0,500000.0,243,199,59,3,0.06209,False
167.0,0.807831,2,1,5.0,500000.0,,184,35,1,0.15528,False
167.0,0.807831,3,1,5.0,500000.0,212,180,49,4,0.096145,False
168.0,0.834565,2,1,5.0,500000.0,,171,46,3,0.381388,False
168.0,0.834565,3,1,5.0,500000.0,222,205,37,1,0.029268,False
169.0,0.85967,2,1,5.0,500000.0,,185,34,1,0.158983,False
169.0,0.85967,3,1,5.0,500000.0,217,189,40,4,0.114815,False
170.0,0.883022,2,1,5.0,500000.0,,197,38,0,0.0,False
170.0,0.883022,3,1,5.0,500000.0,198,188,32,0,0.0,False
171.0,0.904508,2,1,5.0,500000.0,,207,33,0,0.0,False
171.0,0.904508,3,1,5.0,500000.0,207,181,25,2,0.091492,False
172.0,0.924024,2,1,5.0,500000.0,,219,23,3,0.595593,False
172.0,0.924024,3,1,5.0,500000.0,207,203,23,4,0.17734,False
173.0,0.941474,2,1,5.0,500000.0,,211,17,1,0.278784,False
173.0,0.941474,3,1,5.0,500000.0,236,230,19,2,0.108009,False
174.0,0.956773,2,1,5.0,500000.0,,229,14,1,0.311915,False
174.0,0.956773,3,1,5.0,500000.0,213,217,26,2,0.075505,False
175.0,0.969846,2,1,5.0,500000.0,,204,15,5,1.633987,False
175.0,0.969846,3,1,5.0,500000.0,205,195,13,2,0.161736,False
176.0,0.980631,2,1,5.0,500000.0,,216,6,1,0.771605,False
176.0,0.980631,3,1,5.0,500000.0,219,213,11,2,0.18694,False
177.0,0.989074,2,1,5.0,500000.0,,217,6,1,0.768049,False
177.0,0.989074,3,1,5.0,500000.0,223,235,9,1,0.105437,False
178.0,0.995134,2,1,5.0,500000.0,,218,10,2,0.917431,False
178.0,0.995134,3,1,5.0,500000.0,219,220,9,1,0.110606,False
179.0,0.998782,2,1,5.0,500000.0,,201,7,3,2.132196,False
179.0,0.998782,3,1,5.0,500000.0,223,222,4,1,0.251126,False
180.0,1.0,2,1,5.0,500000.0,,201,13,2,0.765404,False
180.0,1.0,3,1,5.0,500000.0,208,214,10,2,0.194393,False
