Angulo_grados,Bs_trans_efectivo,Modo_Detectores,NumTest,CoinWin_ns,Tp_us,NG_testigo,NGT_transmitido,NGR_reflejado,NGTR_coincidencia_triple,g2_calculado,estadistica_insuficiente
0.0,1.0,2,1,5.0,500000.0,,214,13,2,0.718907,False
0.0,1.0,3,1,5.0,500000.0,201,195,7,0,0.0,False
1.0,0.998782,2,1,5.0,500000.0,,233,8,0,0.0,False
1.0,0.998782,3,1,5.0,500000.0,240,230,6,1,0.173913,False
2.0,0.995134,2,1,5.0,500000.0,,210,12,3,1.190476,False
2.0,0.995134,3,1,5.0,500000.0,226,217,14,4,0.297564,False
3.0,0.989074,2,1,5.0,500000.0,,214,11,2,0.849618,False
3.0,0.989074,3,1,5.0,500000.0,215,213,4,2,0.504695,False
4.0,0.980631,2,1,5.0,500000.0,,243,13,3,0.949668,False
4.0,0.980631,3,1,5.0,500000.0,223,225,14,7,0.495556,False
5.0,0.969846,2,1,5.0,500000.0,,201,12,0,0.0,False
5.0,0.969846,3,1,5.0,500000.0,202,207,12,1,0.08132,False
6.0,0.956773,2,1,5.0,500000.0,,216,19,2,0.487329,False
6.0,0.956773,3,1,5.0,500000.0,213,193,21,1,0.052554,False
7.0,0.941474,2,1,5.0,500000.0,,237,22,2,0.383583,False
7.0,0.941474,3,1,5.0,500000.0,208,198,14,1,0.075036,False
8.0,0.924024,2,1,5.0,500000.0,,211,21,0,0.0,False
8.0,0.924024,3,1,5.0,500000.0,190,187,27,4,0.150525,False
9.0,0.904508,2,1,5.0,500000.0,,214,25,1,0.186916,False
9.0,0.904508,3,1,5.0,500000.0,216,201,25,2,0.08597,False
10.0,0.883022,2,1,5.0,500000.0,,198,26,2,0.3885,False
10.0,0.883022,3,1,5.0,500000.0,194,165,36,5,0.1633,False
11.0,0.85967,2,1,5.0,500000.0,,189,48,1,0.110229,False
11.0,0.85967,3,1,5.0,500000.0,217,182,33,3,0.108392,False
12.0,0.834565,2,1,5.0,500000.0,,200,47,1,0.106383,False
12.0,0.834565,3,1,5.0,500000.0,240,192,44,2,0.056818,False
13.0,0.807831,2,1,5.0,500000.0,,178,49,5,0.573263,False
13.0,0.807831,3,1,5.0,500000.0,220,189,50,3,0.069841,False
14.0,0.779596,2,1,5.0,500000.0,,186,51,3,0.316256,False
14.0,0.779596,3,1,5.0,500000.0,198,168,60,2,0.039286,False
15.0,0.75,2,1,5.0,500000.0,,159,64,1,0.09827,False
15.0,0.75,3,1,5.0,500000.0,206,165,49,1,0.025479,False
16.0,0.719186,2,1,5.0,500000.0,,156,84,0,0.0,False
16.0,0.719186,3,1,5.0,500000.0,208,151,65,2,0.042384,False
17.0,0.687303,2,1,5.0,500000.0,,164,76,0,0.0,False
17.0,0.687303,3,1,5.0,500000.0,224,152,86,3,0.051408,False
18.0,0.654508,2,1,5.0,500000.0,,157,90,1,0.070771,False
18.0,0.654508,3,1,5.0,500000.0,227,141,90,3,0.053664,False
19.0,0.620961,2,1,5.0,500000.0,,130,72,2,0.213675,False
19.0,0.620961,3,1,5.0,500000.0,237,138,104,0,0.0,False
20.0,0.586824,2,1,5.0,500000.0,,124,104,1,0.077543,False
20.0,0.586824,3,1,5.0,500000.0,208,117,95,2,0.037427,False
21.0,0.552264,2,1,5.0,500000.0,,137,92,3,0.23802,False
21.0,0.552264,3,1,5.0,500000.0,232,127,122,1,0.014974,False
22.0,0.51745,2,1,5.0,500000.0,,113,102,2,0.173521,False
22.0,0.51745,3,1,5.0,500000.0,208,112,95,0,0.0,False
23.0,0.48255,2,1,5.0,500000.0,,119,112,3,0.22509,False
23.0,0.48255,3,1,5.0,500000.0,235,128,120,1,0.015299,False
24.0,0.447736,2,1,5.0,500000.0,,84,135,2,0.176367,False
24.0,0.447736,3,1,5.0,500000.0,208,100,118,0,0.0,False
25.0,0.413176,2,1,5.0,500000.0,,87,156,1,0.073681,False
25.0,0.413176,3,1,5.0,500000.0,207,88,120,1,0.019602,False
26.0,0.379039,2,1,5.0,500000.0,,80,142,2,0.176056,False
26.0,0.379039,3,1,5.0,500000.0,239,89,152,1,0.017667,False
27.0,0.345492,2,1,5.0,500000.0,,70,158,1,0.090416,False
27.0,0.345492,3,1,5.0,500000.0,219,95,136,1,0.01695,False
28.0,0.312697,2,1,5.0,500000.0,,69,151,2,0.191957,False
28.0,0.312697,3,1,5.0,500000.0,216,71,151,3,0.060442,False
29.0,0.280814,2,1,5.0,500000.0,,74,158,2,0.171057,False
29.0,0.280814,3,1,5.0,500000.0,219,71,166,4,0.074325,False
30.0,0.25,2,1,5.0,500000.0,,80,172,5,0.363372,False
30.0,0.25,3,1,5.0,500000.0,214,52,167,2,0.049286,False
31.0,0.220404,2,1,5.0,500000.0,,45,180,1,0.123457,False
31.0,0.220404,3,1,5.0,500000.0,227,56,177,2,0.045803,False
32.0,0.192169,2,1,5.0,500000.0,,56,177,5,0.504439,False
32.0,0.192169,3,1,5.0,500000.0,232,64,181,1,0.020028,False
33.0,0.165435,2,1,5.0,500000.0,,43,191,3,0.365275,False
33.0,0.165435,3,1,5.0,500000.0,220,33,189,0,0.0,False
34.0,0.14033,2,1,5.0,500000.0,,29,187,3,0.553199,False
34.0,0.14033,3,1,5.0,500000.0,245,39,216,3,0.087251,False
35.0,0.116978,2,1,5.0,500000.0,,35,204,3,0.420168,False
35.0,0.116978,3,1,5.0,500000.0,204,31,194,3,0.101763,False
36.0,0.095492,2,1,5.0,500000.0,,39,214,1,0.119818,False
36.0,0.095492,3,1,5.0,500000.0,210,33,196,1,0.032468,False
37.0,0.075976,2,1,5.0,500000.0,,29,182,0,0.0,False
37.0,0.075976,3,1,5.0,500000.0,217,22,209,1,0.047194,False
38.0,0.058526,2,1,5.0,500000.0,,17,188,1,0.312891,False
38.0,0.058526,3,1,5.0,500000.0,207,20,196,3,0.158418,False
39.0,0.043227,2,1,5.0,500000.0,,10,208,1,0.480769,False
39.0,0.043227,3,1,5.0,500000.0,211,16,195,1,0.067628,False
40.0,0.030154,2,1,5.0,500000.0,,13,223,4,1.379786,False
40.0,0.030154,3,1,5.0,500000.0,227,25,220,5,0.206364,False
41.0,0.019369,2,1,5.0,500000.0,,9,200,1,0.555556,False
41.0,0.019369,3,1,5.0,500000.0,223,12,223,1,0.083333,False
42.0,0.010926,2,1,5.0,500000.0,,8,227,1,0.550661,False
42.0,0.010926,3,1,5.0,500000.0,199,12,205,3,0.242683,False
43.0,0.004866,2,1,5.0,500000.0,,12,223,2,0.747384,False
43.0,0.004866,3,1,5.0,500000.0,215,12,204,2,0.175654,False
44.0,0.001218,2,1,5.0,500000.0,,13,230,1,0.334448,False
44.0,0.001218,3,1,5.0,500000.0,210,5,208,3,0.605769,False
45.0,0.0,2,1,5.0,500000.0,,9,212,2,1.048218,False
45.0,0.0,3,1,5.0,500000.0,236,11,232,1,0.092476,False
46.0,0.001218,2,1,5.0,500000.0,,7,213,0,0.0,False
46.0,0.001218,3,1,5.0,500000.0,217,9,228,2,0.211501,False
47.0,0.004866,2,1,5.0,500000.0,,10,208,2,0.961538,False
47.0,0.004866,3,1,5.0,500000.0,224,7,229,2,0.279476,False
48.0,0.010926,2,1,5.0,500000.0,,11,207,5,2.195872,False
48.0,0.010926,3,1,5.0,500000.0,205,12,193,3,0.265544,False
49.0,0.019369,2,1,5.0,500000.0,,11,227,0,0.0,False
49.0,0.019369,3,1,5.0,500000.0,212,10,223,2,0.190135,False
50.0,0.030154,2,1,5.0,500000.0,,16,200,3,0.9375,False
50.0,0.030154,3,1,5.0,500000.0,222,16,225,1,0.061667,False
51.0,0.043227,2,1,5.0,500000.0,,15,194,2,0.687285,False
51.0,0.043227,3,1,5.0,500000.0,220,24,219,0,0.0,False
52.0,0.058526,2,1,5.0,500000.0,,17,213,2,0.552334,False
52.0,0.058526,3,1,5.0,500000.0,233,16,215,5,0.338663,False
53.0,0.075976,2,1,5.0,500000.0,,27,220,3,0.505051,False
53.0,0.075976,3,1,5.0,500000.0,249,30,218,2,0.076147,False
54.0,0.095492,2,1,5.0,500000.0,,25,192,0,0.0,False
54.0,0.095492,3,1,5.0,500000.0,201,40,173,0,0.0,False
55.0,0.116978,2,1,5.0,500000.0,,26,198,0,0.0,False
55.0,0.116978,3,1,5.0,500000.0,217,29,189,0,0.0,False
56.0,0.14033,2,1,5.0,500000.0,,30,189,3,0.529101,False
56.0,0.14033,3,1,5.0,500000.0,220,41,199,1,0.026964,False
57.0,0.165435,2,1,5.0,500000.0,,53,190,0,0.0,False
57.0,0.165435,3,1,5.0,500000.0,203,39,167,2,0.062337,False
58.0,0.192169,2,1,5.0,500000.0,,55,173,2,0.210194,False
58.0,0.192169,3,1,5.0,500000.0,210,48,164,2,0.053354,False
59.0,0.220404,2,1,5.0,500000.0,,56,169,2,0.211327,False
59.0,0.220404,3,1,5.0,500000.0,213,53,171,2,0.047004,False
60.0,0.25,2,1,5.0,500000.0,,55,174,2,0.208986,False
60.0,0.25,3,1,5.0,500000.0,203,69,146,0,0.0,False
61.0,0.280814,2,1,5.0,500000.0,,64,152,3,0.308388,False
61.0,0.280814,3,1,5.0,500000.0,204,58,149,0,0.0,False
62.0,0.312697,2,1,5.0,500000.0,,71,164,3,0.257643,False
62.0,0.312697,3,1,5.0,500000.0,219,80,143,3,0.05743,False
63.0,0.345492,2,1,5.0,500000.0,,79,160,0,0.0,False
63.0,0.345492,3,1,5.0,500000.0,242,83,167,1,0.017459,False
64.0,0.379039,2,1,5.0,500000.0,,83,136,4,0.354359,False
64.0,0.379039,3,1,5.0,500000.0,223,91,138,2,0.035515,False
65.0,0.413176,2,1,5.0,500000.0,,116,127,0,0.0,False
65.0,0.413176,3,1,5.0,500000.0,217,76,136,0,0.0,False
66.0,0.447736,2,1,5.0,500000.0,,117,118,4,0.289729,False
66.0,0.447736,3,1,5.0,500000.0,240,130,110,2,0.033566,False
67.0,0.48255,2,1,5.0,500000.0,,104,120,0,0.0,False
67.0,0.48255,3,1,5.0,500000.0,209,104,130,3,0.046376,False
68.0,0.51745,2,1,5.0,500000.0,,107,107,4,0.349375,False
68.0,0.51745,3,1,5.0,500000.0,225,102,119,0,0.0,False
69.0,0.552264,2,1,5.0,500000.0,,130,90,0,0.0,False
69.0,0.552264,3,1,5.0,500000.0,222,115,103,2,0.037484,False
70.0,0.586824,2,1,5.0,500000.0,,128,84,1,0.093006,False
70.0,0.586824,3,1,5.0,500000.0,195,112,99,1,0.017587,False
71.0,0.620961,2,1,5.0,500000.0,,135,85,2,0.174292,False
71.0,0.620961,3,1,5.0,500000.0,233,144,99,1,0.016344,False
72.0,0.654508,2,1,5.0,500000.0,,122,86,1,0.095311,False
72.0,0.654508,3,1,5.0,500000.0,223,151,76,1,0.019432,False
73.0,0.687303,2,1,5.0,500000.0,,166,81,3,0.223115,False
73.0,0.687303,3,1,5.0,500000.0,237,148,80,0,0.0,False
74.0,0.719186,2,1,5.0,500000.0,,148,60,0,0.0,False
74.0,0.719186,3,1,5.0,500000.0,219,159,66,0,0.0,False
75.0,0.75,2,1,5.0,500000.0,,171,66,2,0.177211,False
75.0,0.75,3,1,5.0,500000.0,238,167,64,0,0.0,False
76.0,0.779596,2,1,5.0,500000.0,,180,56,2,0.198413,False
76.0,0.779596,3,1,5.0,500000.0,210,165,44,1,0.028926,False
77.0,0.807831,2,1,5.0,500000.0,,188,58,2,0.183419,False
77.0,0.807831,3,1,5.0,500000.0,197,172,49,1,0.023374,False
78.0,0.834565,2,1,5.0,500000.0,,190,38,2,0.277008,False
78.0,0.834565,3,1,5.0,500000.0,231,178,52,4,0.099827,False
79.0,0.85967,2,1,5.0,500000.0,,215,40,3,0.348837,False
79.0,0.85967,3,1,5.0,500000.0,194,181,34,0,0.0,False
80.0,0.883022,2,1,5.0,500000.0,,167,28,1,0.213858,False
80.0,0.883022,3,1,5.0,500000.0,231,197,46,3,0.076473,False
81.0,0.904508,2,1,5.0,500000.0,,215,24,1,0.193798,False
81.0,0.904508,3,1,5.0,500000.0,229,198,32,2,0.072285,False
82.0,0.924024,2,1,5.0,500000.0,,204,21,1,0.233427,False
82.0,0.924024,3,1,5.0,500000.0,229,205,27,0,0.0,False
83.0,0.941474,2,1,5.0,500000.0,,219,18,1,0.253678,False
83.0,0.941474,3,1,5.0,500000.0,228,214,17,1,0.062672,False
84.0,0.956773,2,1,5.0,500000.0,,228,15,1,0.292398,False
84.0,0.956773,3,1,5.0,500000.0,223,201,25,0,0.0,False
85.0,0.969846,2,1,5.0,500000.0,,197,16,0,0.0,False
85.0,0.969846,3,1,5.0,500000.0,220,225,12,3,0.244444,False
86.0,0.980631,2,1,5.0,500000.0,,197,20,1,0.253807,False
86.0,0.980631,3,1,5.0,500000.0,214,212,14,2,0.144205,False
87.0,0.989074,2,1,5.0,500000.0,,203,4,1,1.231527,False
87.0,0.989074,3,1,5.0,500000.0,221,214,10,3,0.309813,False
88.0,0.995134,2,1,5.0,500000.0,,224,6,2,1.488095,False
88.0,0.995134,3,1,5.0,500000.0,229,225,7,1,0.145397,False
89.0,0.998782,2,1,5.0,500000.0,,214,4,0,0.0,False
89.0,0.998782,3,1,5.0,500000.0,211,210,10,2,0.200952,False
90.0,1.0,2,1,5.0,500000.0,,212,15,6,1.886792,False
90.0,1.0,3,1,5.0,500000.0,214,214,4,0,0.0,False
91.0,0.998782,2,1,5.0,500000.0,,194,9,0,0.0,False
91.0,0.998782,3,1,5.0,500000.0,222,220,9,2,0.224242,False
92.0,0.995134,2,1,5.0,500000.0,,209,10,1,0.478469,False
92.0,0.995134,3,1,5.0,500000.0,229,225,12,1,0.084815,False
93.0,0.989074,2,1,5.0,500000.0,,208,6,1,0.801282,False
93.0,0.989074,3,1,5.0,500000.0,221,224,11,3,0.269075,False
94.0,0.980631,2,1,5.0,500000.0,,225,11,4,1.616162,False
94.0,0.980631,3,1,5.0,500000.0,217,221,17,2,0.115518,False
95.0,0.969846,2,1,5.0,500000.0,,233,17,2,0.504923,False
95.0,0.969846,3,1,5.0,500000.0,238,235,12,2,0.168794,False
96.0,0.956773,2,1,5.0,500000.0,,222,22,5,1.023751,False
96.0,0.956773,3,1,5.0,500000.0,213,201,20,1,0.052985,False
97.0,0.941474,2,1,5.0,500000.0,,208,22,3,0.655594,False
97.0,0.941474,3,1,5.0,500000.0,227,216,18,0,0.0,False
98.0,0.924024,2,1,5.0,500000.0,,211,32,4,0.592417,False
98.0,0.924024,3,1,5.0,500000.0,245,218,31,5,0.181267,False
99.0,0.904508,2,1,5.0,500000.0,,197,34,2,0.298597,False
99.0,0.904508,3,1,5.0,500000.0,210,207,20,4,0.202899,False
100.0,0.883022,2,1,5.0,500000.0,,190,41,3,0.385109,False
100.0,0.883022,3,1,5.0,500000.0,213,199,34,2,0.062962,False
101.0,0.85967,2,1,5.0,500000.0,,182,32,1,0.171703,False
101.0,0.85967,3,1,5.0,500000.0,229,190,45,3,0.080351,False
102.0,0.834565,2,1,5.0,500000.0,,171,50,4,0.467836,False
102.0,0.834565,3,1,5.0,500000.0,206,185,36,0,0.0,False
103.0,0.807831,2,1,5.0,500000.0,,160,38,1,0.164474,False
103.0,0.807831,3,1,5.0,500000.0,210,163,35,0,0.0,False
104.0,0.779596,2,1,5.0,500000.0,,156,59,3,0.325945,False
104.0,0.779596,3,1,5.0,500000.0,226,179,58,1,0.021768,False
105.0,0.75,2,1,5.0,500000.0,,162,65,2,0.189934,False
105.0,0.75,3,1,5.0,500000.0,218,155,57,1,0.024675,False
106.0,0.719186,2,1,5.0,500000.0,,162,68,1,0.090777,False
106.0,0.719186,3,1,5.0,500000.0,239,189,63,1,0.020072,False
107.0,0.687303,2,1,5.0,500000.0,,139,62,3,0.348109,False
107.0,0.687303,3,1,5.0,500000.0,220,168,67,3,0.058635,False
108.0,0.654508,2,1,5.0,500000.0,,150,71,0,0.0,False
108.0,0.654508,3,1,5.0,500000.0,190,132,78,1,0.018454,False
109.0,0.620961,2,1,5.0,500000.0,,147,86,3,0.237304,False
109.0,0.620961,3,1,5.0,500000.0,231,153,91,2,0.033183,False
110.0,0.586824,2,1,5.0,500000.0,,118,99,3,0.256805,False
110.0,0.586824,3,1,5.0,500000.0,206,119,105,2,0.032973,False
111.0,0.552264,2,1,5.0,500000.0,,134,110,3,0.203528,False
111.0,0.552264,3,1,5.0,500000.0,247,116,125,0,0.0,False
112.0,0.51745,2,1,5.0,500000.0,,125,109,2,0.146789,False
