Angulo_grados,Bs_trans_efectivo,Modo_Detectores,NumTest,CoinWin_ns,Tp_us,NG_testigo,NGT_transmitido,NGR_reflejado,NGTR_coincidencia_triple,g2_calculado,estadistica_insuficiente
0.0,1.0,2,1,5.0,500000.0,,221,14,4,1.292825,False
0.0,1.0,3,1,5.0,500000.0,228,219,5,4,0.832877,False
1.0,0.998782,2,1,5.0,500000.0,,224,11,2,0.811688,False
1.0,0.998782,3,1,5.0,500000.0,182,200,12,3,0.2275,False
2.0,0.995134,2,1,5.0,500000.0,,245,10,3,1.22449,False
2.0,0.995134,3,1,5.0,500000.0,221,204,14,2,0.154762,False
3.0,0.989074,2,1,5.0,500000.0,,220,14,2,0.649351,False
3.0,0.989074,3,1,5.0,500000.0,217,217,7,1,0.142857,False
4.0,0.980631,2,1,5.0,500000.0,,245,13,5,1.569859,False
4.0,0.980631,3,1,5.0,500000.0,216,209,10,0,0.0,False
5.0,0.969846,2,1,5.0,500000.0,,185,16,1,0.337838,False
5.0,0.969846,3,1,5.0,500000.0,214,217,16,5,0.30818,False
6.0,0.956773,2,1,5.0,500000.0,,216,14,2,0.661376,False
6.0,0.956773,3,1,5.0,500000.0,216,211,16,1,0.063981,False
7.0,0.941474,2,1,5.0,500000.0,,205,16,1,0.304878,False
7.0,0.941474,3,1,5.0,500000.0,210,196,23,1,0.046584,False
8.0,0.924024,2,1,5.0,500000.0,,211,26,1,0.182282,False
8.0,0.924024,3,1,5.0,500000.0,231,223,19,1,0.05452,False
9.0,0.904508,2,1,5.0,500000.0,,195,24,2,0.42735,False
9.0,0.904508,3,1,5.0,500000.0,236,219,24,2,0.089802,False
10.0,0.883022,2,1,5.0,500000.0,,212,39,0,0.0,False
10.0,0.883022,3,1,5.0,500000.0,214,186,23,1,0.050023,False
11.0,0.85967,2,1,5.0,500000.0,,202,35,2,0.282885,False
11.0,0.85967,3,1,5.0,500000.0,214,176,46,3,0.079298,False
12.0,0.834565,2,1,5.0,500000.0,,205,38,3,0.385109,False
12.0,0.834565,3,1,5.0,500000.0,227,177,58,1,0.022112,False
13.0,0.807831,2,1,5.0,500000.0,,195,59,6,0.521512,False
