Angulo_grados,Bs_trans_efectivo,Modo_Detectores,NumTest,CoinWin_ns,Tp_us,NG_testigo,NGT_transmitido,NGR_reflejado,NGTR_coincidencia_triple,g2_calculado,estadistica_insuficiente
129.0,0.043227,3,1,5.0,500000.0,225,13,211,1,0.082027,False
130.0,0.030154,2,1,5.0,500000.0,,23,189,1,0.230044,False
130.0,0.030154,3,1,5.0,500000.0,213,9,223,3,0.318386,False
131.0,0.019369,2,1,5.0,500000.0,,10,208,2,0.961538,False
131.0,0.019369,3,1,5.0,500000.0,235,15,237,1,0.066104,False
132.0,0.010926,2,1,5.0,500000.0,,12,231,2,0.721501,False
132.0,0.010926,3,1,5.0,500000.0,221,12,221,1,0.083333,False
133.0,0.004866,2,1,5.0,500000.0,,13,210,3,1.098901,False
133.0,0.004866,3,1,5.0,500000.0,233,16,237,2,0.12289,False
134.0,0.001218,2,1,5.0,500000.0,,8,233,4,2.145923,False
134.0,0.001218,3,1,5.0,500000.0,205,6,206,1,0.165858,False
135.0,0.0,2,1,5.0,500000.0,,5,228,0,0.0,False
135.0,0.0,3,1,5.0,500000.0,225,7,226,6,0.85335,False
136.0,0.001218,2,1,5.0,500000.0,,7,205,2,1.393728,False
136.0,0.001218,3,1,5.0,500000.0,237,9,243,3,0.325103,False
137.0,0.004866,2,1,5.0,500000.0,,11,213,1,0.426803,False
137.0,0.004866,3,1,5.0,500000.0,216,10,213,1,0.101408,False
138.0,0.010926,2,1,5.0,500000.0,,16,225,0,0.0,False
138.0,0.010926,3,1,5.0,500000.0,196,11,212,3,0.252144,False
139.0,0.019369,2,1,5.0,500000.0,,5,215,2,1.860465,False
139.0,0.019369,3,1,5.0,500000.0,212,10,216,1,0.098148,False
140.0,0.030154,2,1,5.0,500000.0,,17,214,2,0.549753,False
140.0,0.030154,3,1,5.0,500000.0,229,16,215,0,0.0,False
141.0,0.043227,2,1,5.0,500000.0,,15,221,1,0.301659,False
141.0,0.043227,3,1,5.0,500000.0,212,20,201,2,0.105473,False
142.0,0.058526,2,1,5.0,500000.0,,24,184,4,0.905797,False
142.0,0.058526,3,1,5.0,500000.0,206,21,212,2,0.092543,False
143.0,0.075976,2,1,5.0,500000.0,,24,192,1,0.217014,False
143.0,0.075976,3,1,5.0,500000.0,220,25,202,1,0.043564,False
144.0,0.095492,2,1,5.0,500000.0,,35,199,0,0.0,False
144.0,0.095492,3,1,5.0,500000.0,196,26,182,0,0.0,False
145.0,0.116978,2,1,5.0,500000.0,,23,197,0,0.0,False
145.0,0.116978,3,1,5.0,500000.0,213,37,184,2,0.062573,False
146.0,0.14033,2,1,5.0,500000.0,,27,199,1,0.186116,False
146.0,0.14033,3,1,5.0,500000.0,234,45,190,1,0.027368,False
147.0,0.165435,2,1,5.0,500000.0,,42,173,2,0.275255,False
147.0,0.165435,3,1,5.0,500000.0,224,51,195,1,0.022524,False
148.0,0.192169,2,1,5.0,500000.0,,47,180,4,0.472813,False
148.0,0.192169,3,1,5.0,500000.0,234,51,174,2,0.052738,False
149.0,0.220404,2,1,5.0,500000.0,,56,189,2,0.188964,False
149.0,0.220404,3,1,5.0,500000.0,219,59,168,3,0.066283,False
150.0,0.25,2,1,5.0,500000.0,,67,175,1,0.085288,False
150.0,0.25,3,1,5.0,500000.0,218,59,154,2,0.047986,False
151.0,0.280814,2,1,5.0,500000.0,,59,188,2,0.18031,False
151.0,0.280814,3,1,5.0,500000.0,210,64,166,1,0.019767,False
152.0,0.312697,2,1,5.0,500000.0,,80,126,2,0.198413,False
152.0,0.312697,3,1,5.0,500000.0,210,63,151,0,0.0,False
153.0,0.345492,2,1,5.0,500000.0,,68,155,1,0.094877,False
153.0,0.345492,3,1,5.0,500000.0,230,73,156,3,0.06059,False
154.0,0.379039,2,1,5.0,500000.0,,85,151,2,0.155824,False
154.0,0.379039,3,1,5.0,500000.0,218,88,143,0,0.0,False
155.0,0.413176,2,1,5.0,500000.0,,95,139,1,0.075729,False
155.0,0.413176,3,1,5.0,500000.0,241,94,145,1,0.017682,False
156.0,0.447736,2,1,5.0,500000.0,,93,143,3,0.225581,False
156.0,0.447736,3,1,5.0,500000.0,224,94,120,1,0.019858,False
157.0,0.48255,2,1,5.0,500000.0,,115,120,3,0.217391,False
157.0,0.48255,3,1,5.0,500000.0,234,119,111,1,0.017715,False
158.0,0.51745,2,1,5.0,500000.0,,117,105,4,0.3256,False
158.0,0.51745,3,1,5.0,500000.0,209,112,105,0,0.0,False
159.0,0.552264,2,1,5.0,500000.0,,134,98,4,0.304599,False
159.0,0.552264,3,1,5.0,500000.0,246,148,107,4,0.062137,False
160.0,0.586824,2,1,5.0,500000.0,,136,96,0,0.0,False
160.0,0.586824,3,1,5.0,500000.0,223,151,90,3,0.049227,False
161.0,0.620961,2,1,5.0,500000.0,,157,86,6,0.444379,False
161.0,0.620961,3,1,5.0,500000.0,202,132,89,2,0.034389,False
162.0,0.654508,2,1,5.0,500000.0,,134,75,3,0.298507,False
162.0,0.654508,3,1,5.0,500000.0,210,148,80,4,0.070946,False
163.0,0.687303,2,1,5.0,500000.0,,162,77,2,0.160333,False
163.0,0.687303,3,1,5.0,500000.0,201,137,73,0,0.0,False
164.0,0.719186,2,1,5.0,500000.0,,161,63,4,0.394361,False
164.0,0.719186,3,1,5.0,500000.0,208,152,64,2,0.042763,False
165.0,0.75,2,1,5.0,500000.0,,163,62,2,0.197902,False
165.0,0.75,3,1,5.0,500000.0,216,172,55,2,0.045666,False
166.0,0.779596,2,1,5.0,500000.0,,163,53,0,0.0,False
166.0,0.779596,3,1,5.0,500000.0,247,183,72,3,0.056239,False
167.0,0.807831,2,1,5.0,500000.0,,177,43,3,0.394166,False
167.0,0.807831,3,1,5.0,500000.0,196,169,44,1,0.026358,False
168.0,0.834565,2,1,5.0,500000.0,,181,36,2,0.306937,False
168.0,0.834565,3,1,5.0,500000.0,206,182,35,3,0.097017,False
169.0,0.85967,2,1,5.0,500000.0,,199,35,1,0.143575,False
169.0,0.85967,3,1,5.0,500000.0,211,188,36,0,0.0,False
170.0,0.883022,2,1,5.0,500000.0,,199,37,4,0.543257,False
170.0,0.883022,3,1,5.0,500000.0,226,212,37,0,0.0,False
171.0,0.904508,2,1,5.0,500000.0,,202,24,1,0.206271,False
171.0,0.904508,3,1,5.0,500000.0,210,174,39,1,0.030946,False
172.0,0.924024,2,1,5.0,500000.0,,190,18,3,0.877193,False
172.0,0.924024,3,1,5.0,500000.0,228,206,32,1,0.034587,False
173.0,0.941474,2,1,5.0,500000.0,,205,18,1,0.271003,False
173.0,0.941474,3,1,5.0,500000.0,231,214,24,3,0.13493,False
174.0,0.956773,2,1,5.0,500000.0,,215,17,1,0.273598,False
174.0,0.956773,3,1,5.0,500000.0,200,188,20,3,0.159574,False
175.0,0.969846,2,1,5.0,500000.0,,207,15,3,0.966184,False
175.0,0.969846,3,1,5.0,500000.0,245,233,12,3,0.262876,False
176.0,0.980631,2,1,5.0,500000.0,,206,12,1,0.404531,False
176.0,0.980631,3,1,5.0,500000.0,215,209,9,2,0.228602,False
177.0,0.989074,2,1,5.0,500000.0,,217,4,1,1.152074,False
177.0,0.989074,3,1,5.0,500000.0,206,218,14,2,0.134993,False
178.0,0.995134,2,1,5.0,500000.0,,225,6,2,1.481481,False
178.0,0.995134,3,1,5.0,500000.0,218,207,9,0,0.0,False
179.0,0.998782,2,1,5.0,500000.0,,208,7,0,0.0,False
179.0,0.998782,3,1,5.0,500000.0,235,233,8,1,0.126073,False
180.0,1.0,2,1,5.0,500000.0,,210,15,3,0.952381,False
180.0,1.0,3,1,5.0,500000.0,215,223,7,1,0.137732,False
