Angulo_grados,Bs_trans_efectivo,Modo_Detectores,NumTest,CoinWin_ns,Tp_us,NG_testigo,NGT_transmitido,NGR_reflejado,NGTR_coincidencia_triple,g2_calculado,estadistica_insuficiente
0.0,1.0,2,1,5.0,500000.0,,223,10,1,0.44843,False
0.0,1.0,3,1,5.0,500000.0,222,240,8,2,0.23125,False
1.0,0.998782,2,1,5.0,500000.0,,217,11,2,0.837872,False
1.0,0.998782,3,1,5.0,500000.0,206,219,10,1,0.094064,False
2.0,0.995134,2,1,5.0,500000.0,,186,11,3,1.466276,False
2.0,0.995134,3,1,5.0,500000.0,237,227,5,1,0.208811,False
3.0,0.989074,2,1,5.0,500000.0,,217,7,1,0.658328,False
3.0,0.989074,3,1,5.0,500000.0,215,224,13,2,0.147665,False
4.0,0.980631,2,1,5.0,500000.0,,247,14,2,0.578369,False
4.0,0.980631,3,1,5.0,500000.0,214,209,11,2,0.186168,False
5.0,0.969846,2,1,5.0,500000.0,,206,13,2,0.746826,False
5.0,0.969846,3,1,5.0,500000.0,234,246,13,2,0.146341,False
6.0,0.956773,2,1,5.0,500000.0,,217,20,2,0.460829,False
6.0,0.956773,3,1,5.0,500000.0,247,241,17,4,0.241152,False
7.0,0.941474,2,1,5.0,500000.0,,197,19,1,0.267165,False
7.0,0.941474,3,1,5.0,500000.0,202,173,22,0,0.0,False
8.0,0.924024,2,1,5.0,500000.0,,218,22,0,0.0,False
8.0,0.924024,3,1,5.0,500000.0,238,224,23,1,0.046196,False
9.0,0.904508,2,1,5.0,500000.0,,190,29,2,0.362976,False
9.0,0.904508,3,1,5.0,500000.0,212,189,30,1,0.03739,False
10.0,0.883022,2,1,5.0,500000.0,,191,33,2,0.317309,False
10.0,0.883022,3,1,5.0,500000.0,198,180,34,1,0.032353,False
11.0,0.85967,2,1,5.0,500000.0,,190,42,1,0.125313,False
11.0,0.85967,3,1,5.0,500000.0,226,197,27,2,0.084978,False
12.0,0.834565,2,1,5.0,500000.0,,156,39,2,0.328731,False
12.0,0.834565,3,1,5.0,500000.0,231,196,44,1,0.026786,False
13.0,0.807831,2,1,5.0,500000.0,,186,48,0,0.0,False
13.0,0.807831,3,1,5.0,500000.0,240,199,47,4,0.102641,False
14.0,0.779596,2,1,5.0,500000.0,,170,61,3,0.289296,False
14.0,0.779596,3,1,5.0,500000.0,240,184,58,0,0.0,False
15.0,0.75,2,1,5.0,500000.0,,181,58,5,0.476281,False
15.0,0.75,3,1,5.0,500000.0,227,178,72,3,0.053137,False
16.0,0.719186,2,1,5.0,500000.0,,151,64,0,0.0,False
16.0,0.719186,3,1,5.0,500000.0,244,179,77,3,0.053109,False
17.0,0.687303,2,1,5.0,500000.0,,164,78,1,0.078174,False
17.0,0.687303,3,1,5.0,500000.0,235,167,80,3,0.052769,False
18.0,0.654508,2,1,5.0,500000.0,,152,75,3,0.263158,False
18.0,0.654508,3,1,5.0,500000.0,215,144,84,3,0.053323,False
19.0,0.620961,2,1,5.0,500000.0,,148,85,6,0.476948,False
19.0,0.620961,3,1,5.0,500000.0,213,132,87,0,0.0,False
20.0,0.586824,2,1,5.0,500000.0,,135,98,0,0.0,False
20.0,0.586824,3,1,5.0,500000.0,213,124,103,2,0.033354,False
21.0,0.552264,2,1,5.0,500000.0,,124,98,2,0.164582,False
21.0,0.552264,3,1,5.0,500000.0,237,131,124,3,0.04377,False
22.0,0.51745,2,1,5.0,500000.0,,120,115,5,0.362319,False
22.0,0.51745,3,1,5.0,500000.0,219,117,101,0,0.0,False
23.0,0.48255,2,1,5.0,500000.0,,106,105,2,0.179695,False
23.0,0.48255,3,1,5.0,500000.0,212,113,115,2,0.032628,False
24.0,0.447736,2,1,5.0,500000.0,,96,111,0,0.0,False
24.0,0.447736,3,1,5.0,500000.0,226,98,134,4,0.068839,False
25.0,0.413176,2,1,5.0,500000.0,,92,138,1,0.078765,False
25.0,0.413176,3,1,5.0,500000.0,218,97,116,0,0.0,False
26.0,0.379039,2,1,5.0,500000.0,,91,149,1,0.073752,False
26.0,0.379039,3,1,5.0,500000.0,199,90,129,3,0.051421,False
27.0,0.345492,2,1,5.0,500000.0,,83,144,1,0.083668,False
27.0,0.345492,3,1,5.0,500000.0,235,93,148,3,0.051221,False
28.0,0.312697,2,1,5.0,500000.0,,78,142,4,0.361141,False
28.0,0.312697,3,1,5.0,500000.0,200,77,135,4,0.07696,False
29.0,0.280814,2,1,5.0,500000.0,,60,155,1,0.107527,False
29.0,0.280814,3,1,5.0,500000.0,197,60,144,0,0.0,False
30.0,0.25,2,1,5.0,500000.0,,50,162,3,0.37037,False
30.0,0.25,3,1,5.0,500000.0,223,71,166,1,0.018921,False
31.0,0.220404,2,1,5.0,500000.0,,64,169,2,0.184911,False
31.0,0.220404,3,1,5.0,500000.0,220,63,172,1,0.020303,False
32.0,0.192169,2,1,5.0,500000.0,,51,173,0,0.0,False
32.0,0.192169,3,1,5.0,500000.0,228,40,202,2,0.056436,False
33.0,0.165435,2,1,5.0,500000.0,,44,198,2,0.229568,False
33.0,0.165435,3,1,5.0,500000.0,195,41,175,1,0.027178,False
34.0,0.14033,2,1,5.0,500000.0,,39,172,1,0.149076,False
34.0,0.14033,3,1,5.0,500000.0,210,43,179,2,0.054567,False
35.0,0.116978,2,1,5.0,500000.0,,30,180,1,0.185185,False
35.0,0.116978,3,1,5.0,500000.0,216,28,203,3,0.114004,False
36.0,0.095492,2,1,5.0,500000.0,,36,186,3,0.448029,False
36.0,0.095492,3,1,5.0,500000.0,218,27,202,1,0.039971,False
