Angulo_grados,Bs_trans_efectivo,Modo_Detectores,NumTest,CoinWin_ns,Tp_us,NG_testigo,NGT_transmitido,NGR_reflejado,NGTR_coincidencia_triple,g2_calculado,estadistica_insuficiente
0.0,1.0,2,1,5.0,500000.0,,853,4,3,0.87925,False
0.0,1.0,3,1,5.0,500000.0,204,208,5,2,0.392308,False
1.0,0.998782,2,1,5.0,500000.0,,840,11,11,1.190476,False
1.0,0.998782,3,1,5.0,500000.0,215,217,4,0,0.0,False
2.0,0.995134,2,1,5.0,500000.0,,869,13,10,0.885191,False
2.0,0.995134,3,1,5.0,500000.0,214,220,10,2,0.194545,False
3.0,0.989074,2,1,5.0,500000.0,,848,20,16,0.943396,False
3.0,0.989074,3,1,5.0,500000.0,255,242,6,1,0.17562,False
4.0,0.980631,2,1,5.0,500000.0,,846,24,22,1.08353,False
4.0,0.980631,3,1,5.0,500000.0,232,230,6,3,0.504348,False
5.0,0.969846,2,1,5.0,500000.0,,843,18,17,1.120337,False
5.0,0.969846,3,1,5.0,500000.0,208,204,14,1,0.072829,False
6.0,0.956773,2,1,5.0,500000.0,,804,44,36,1.017639,False
6.0,0.956773,3,1,5.0,500000.0,207,207,13,1,0.076923,False
7.0,0.941474,2,1,5.0,500000.0,,787,49,40,1.037264,False
7.0,0.941474,3,1,5.0,500000.0,219,206,21,4,0.202497,False
8.0,0.924024,2,1,5.0,500000.0,,767,70,46,0.85677,False
8.0,0.924024,3,1,5.0,500000.0,223,220,26,2,0.077972,False
9.0,0.904508,2,1,5.0,500000.0,,785,88,68,0.984366,False
9.0,0.904508,3,1,5.0,500000.0,214,202,26,1,0.040746,False
10.0,0.883022,2,1,5.0,500000.0,,752,92,67,0.968432,False
10.0,0.883022,3,1,5.0,500000.0,196,178,27,0,0.0,False
11.0,0.85967,2,1,5.0,500000.0,,735,135,95,0.95742,False
11.0,0.85967,3,1,5.0,500000.0,216,189,37,4,0.123552,False
12.0,0.834565,2,1,5.0,500000.0,,703,140,104,1.056696,False
12.0,0.834565,3,1,5.0,500000.0,211,168,33,0,0.0,False
13.0,0.807831,2,1,5.0,500000.0,,658,167,118,1.07384,False
13.0,0.807831,3,1,5.0,500000.0,214,170,50,2,0.050353,False
14.0,0.779596,2,1,5.0,500000.0,,674,182,120,0.97825,False
14.0,0.779596,3,1,5.0,500000.0,224,174,57,0,0.0,False
15.0,0.75,2,1,5.0,500000.0,,641,233,147,0.984245,False
15.0,0.75,3,1,5.0,500000.0,225,161,63,1,0.022183,False
16.0,0.719186,2,1,5.0,500000.0,,613,237,157,1.080664,False
16.0,0.719186,3,1,5.0,500000.0,224,154,75,3,0.058182,False
17.0,0.687303,2,1,5.0,500000.0,,599,275,175,1.062377,False
17.0,0.687303,3,1,5.0,500000.0,233,143,80,2,0.040734,False
18.0,0.654508,2,1,5.0,500000.0,,589,290,163,0.954277,False
18.0,0.654508,3,1,5.0,500000.0,225,141,90,2,0.035461,False
19.0,0.620961,2,1,5.0,500000.0,,528,355,180,0.960307,False
19.0,0.620961,3,1,5.0,500000.0,224,145,86,1,0.017963,False
20.0,0.586824,2,1,5.0,500000.0,,515,342,181,1.02765,False
20.0,0.586824,3,1,5.0,500000.0,224,123,101,2,0.036062,False
21.0,0.552264,2,1,5.0,500000.0,,469,380,172,0.965099,False
21.0,0.552264,3,1,5.0,500000.0,210,104,114,0,0.0,False
22.0,0.51745,2,1,5.0,500000.0,,441,409,199,1.103294,False
22.0,0.51745,3,1,5.0,500000.0,220,122,105,5,0.08587,False
23.0,0.48255,2,1,5.0,500000.0,,423,443,186,0.992588,False
23.0,0.48255,3,1,5.0,500000.0,224,105,122,1,0.017486,False
24.0,0.447736,2,1,5.0,500000.0,,377,504,181,0.952591,False
24.0,0.447736,3,1,5.0,500000.0,202,88,124,1,0.018512,False
25.0,0.413176,2,1,5.0,500000.0,,345,511,181,1.026688,False
25.0,0.413176,3,1,5.0,500000.0,237,108,147,6,0.089569,False
26.0,0.379039,2,1,5.0,500000.0,,326,564,189,1.027934,False
26.0,0.379039,3,1,5.0,500000.0,228,98,138,2,0.033718,False
27.0,0.345492,2,1,5.0,500000.0,,313,529,170,1.026713,False
27.0,0.345492,3,1,5.0,500000.0,203,75,149,0,0.0,False
28.0,0.312697,2,1,5.0,500000.0,,274,595,163,0.999816,False
28.0,0.312697,3,1,5.0,500000.0,226,84,165,2,0.032612,False
29.0,0.280814,2,1,5.0,500000.0,,272,619,160,0.950299,False
29.0,0.280814,3,1,5.0,500000.0,219,71,162,1,0.01904,False
30.0,0.25,2,1,5.0,500000.0,,207,647,131,0.97813,False
30.0,0.25,3,1,5.0,500000.0,216,55,160,2,0.049091,False
31.0,0.220404,2,1,5.0,500000.0,,186,659,124,1.011634,False
31.0,0.220404,3,1,5.0,500000.0,190,50,158,4,0.096203,False
32.0,0.192169,2,1,5.0,500000.0,,177,675,121,1.012764,False
32.0,0.192169,3,1,5.0,500000.0,200,44,170,2,0.053476,False
33.0,0.165435,2,1,5.0,500000.0,,164,719,117,0.992232,False
33.0,0.165435,3,1,5.0,500000.0,218,28,193,1,0.04034,False
34.0,0.14033,2,1,5.0,500000.0,,145,747,112,1.034021,False
34.0,0.14033,3,1,5.0,500000.0,222,44,181,3,0.083626,False
