Angulo_grados,Bs_trans_efectivo,Modo_Detectores,NumTest,CoinWin_ns,Tp_us,NG_testigo,NGT_transmitido,NGR_reflejado,NGTR_coincidencia_triple,g2_calculado,estadistica_insuficiente
104.0,0.779596,2,1,5.0,500000.0,,153,71,2,0.184111,False
104.0,0.779596,3,1,5.0,500000.0,204,157,50,0,0.0,False
105.0,0.75,2,1,5.0,500000.0,,176,62,2,0.183284,False
105.0,0.75,3,1,5.0,500000.0,222,167,73,1,0.01821,False
106.0,0.719186,2,1,5.0,500000.0,,161,59,0,0.0,False
106.0,0.719186,3,1,5.0,500000.0,209,145,69,0,0.0,False
107.0,0.687303,2,1,5.0,500000.0,,175,90,2,0.126984,False
107.0,0.687303,3,1,5.0,500000.0,209,148,67,1,0.021077,False
108.0,0.654508,2,1,5.0,500000.0,,159,70,3,0.269542,False
108.0,0.654508,3,1,5.0,500000.0,210,140,74,1,0.02027,False
109.0,0.620961,2,1,5.0,500000.0,,155,93,3,0.208117,False
109.0,0.620961,3,1,5.0,500000.0,205,119,92,2,0.03745,False
110.0,0.586824,2,1,5.0,500000.0,,120,90,1,0.092593,False
110.0,0.586824,3,1,5.0,500000.0,208,113,98,4,0.075131,False
111.0,0.552264,2,1,5.0,500000.0,,106,84,2,0.224618,False
111.0,0.552264,3,1,5.0,500000.0,230,112,107,2,0.038385,False
112.0,0.51745,2,1,5.0,500000.0,,133,105,2,0.143215,False
112.0,0.51745,3,1,5.0,500000.0,213,123,119,2,0.029104,False
113.0,0.48255,2,1,5.0,500000.0,,107,125,0,0.0,False
113.0,0.48255,3,1,5.0,500000.0,229,113,128,1,0.015832,False
114.0,0.447736,2,1,5.0,500000.0,,96,116,1,0.089799,False
114.0,0.447736,3,1,5.0,500000.0,212,109,122,2,0.031884,False
115.0,0.413176,2,1,5.0,500000.0,,109,145,0,0.0,False
115.0,0.413176,3,1,5.0,500000.0,211,92,131,2,0.035015,False
116.0,0.379039,2,1,5.0,500000.0,,99,137,2,0.14746,False
116.0,0.379039,3,1,5.0,500000.0,206,80,125,2,0.0412,False
117.0,0.345492,2,1,5.0,500000.0,,69,160,1,0.09058,False
117.0,0.345492,3,1,5.0,500000.0,217,80,144,2,0.037674,False
118.0,0.312697,2,1,5.0,500000.0,,76,163,5,0.403616,False
118.0,0.312697,3,1,5.0,500000.0,216,76,161,1,0.017653,False
119.0,0.280814,2,1,5.0,500000.0,,58,166,1,0.103864,False
119.0,0.280814,3,1,5.0,500000.0,224,71,149,4,0.084696,False
120.0,0.25,2,1,5.0,500000.0,,64,166,2,0.188253,False
120.0,0.25,3,1,5.0,500000.0,259,79,188,2,0.034877,False
121.0,0.220404,2,1,5.0,500000.0,,49,153,0,0.0,False
121.0,0.220404,3,1,5.0,500000.0,205,57,162,4,0.088802,False
122.0,0.192169,2,1,5.0,500000.0,,56,166,4,0.430293,False
122.0,0.192169,3,1,5.0,500000.0,198,48,159,1,0.025943,False
123.0,0.165435,2,1,5.0,500000.0,,38,205,2,0.256739,False
123.0,0.165435,3,1,5.0,500000.0,212,44,171,0,0.0,False
124.0,0.14033,2,1,5.0,500000.0,,44,188,3,0.362669,False
124.0,0.14033,3,1,5.0,500000.0,217,44,184,2,0.053607,False
125.0,0.116978,2,1,5.0,500000.0,,40,172,1,0.145349,False
125.0,0.116978,3,1,5.0,500000.0,213,33,179,2,0.072118,False
126.0,0.095492,2,1,5.0,500000.0,,28,219,0,0.0,False
126.0,0.095492,3,1,5.0,500000.0,227,28,187,0,0.0,False
127.0,0.075976,2,1,5.0,500000.0,,26,172,0,0.0,False
127.0,0.075976,3,1,5.0,500000.0,197,23,187,2,0.091607,False
128.0,0.058526,2,1,5.0,500000.0,,12,237,0,0.0,False
128.0,0.058526,3,1,5.0,500000.0,192,25,193,4,0.159171,False
129.0,0.043227,2,1,5.0,500000.0,,16,219,2,0.570776,False
129.0,0.043227,3,1,5.0,500000.0,247,13,238,0,0.0,False
130.0,0.030154,2,1,5.0,500000.0,,18,212,2,0.524109,False
130.0,0.030154,3,1,5.0,500000.0,211,13,218,1,0.074453,False
131.0,0.019369,2,1,5.0,500000.0,,10,216,2,0.925926,False
131.0,0.019369,3,1,5.0,500000.0,194,13,193,1,0.077322,False
132.0,0.010926,2,1,5.0,500000.0,,5,200,0,0.0,False
132.0,0.010926,3,1,5.0,500000.0,214,6,223,0,0.0,False
133.0,0.004866,2,1,5.0,500000.0,,15,242,1,0.275482,False
133.0,0.004866,3,1,5.0,500000.0,206,9,224,4,0.40873,False
134.0,0.001218,2,1,5.0,500000.0,,6,220,1,0.757576,False
134.0,0.001218,3,1,5.0,500000.0,221,2,229,0,0.0,False
135.0,0.0,2,1,5.0,500000.0,,7,221,2,1.292825,False
135.0,0.0,3,1,5.0,500000.0,213,10,220,5,0.484091,False
136.0,0.001218,2,1,5.0,500000.0,,9,235,2,0.945626,False
136.0,0.001218,3,1,5.0,500000.0,217,6,220,1,0.164394,False
137.0,0.004866,2,1,5.0,500000.0,,7,233,2,1.226242,False
137.0,0.004866,3,1,5.0,500000.0,233,11,238,3,0.266998,False
138.0,0.010926,2,1,5.0,500000.0,,12,207,1,0.402576,False
138.0,0.010926,3,1,5.0,500000.0,234,7,225,4,0.594286,False
139.0,0.019369,2,1,5.0,500000.0,,19,203,4,1.037075,False
139.0,0.019369,3,1,5.0,500000.0,213,10,209,2,0.203828,False
140.0,0.030154,2,1,5.0,500000.0,,14,198,1,0.36075,False
140.0,0.030154,3,1,5.0,500000.0,212,12,197,1,0.089679,False
141.0,0.043227,2,1,5.0,500000.0,,14,233,3,0.919681,False
141.0,0.043227,3,1,5.0,500000.0,201,13,187,0,0.0,False
142.0,0.058526,2,1,5.0,500000.0,,16,193,0,0.0,False
142.0,0.058526,3,1,5.0,500000.0,232,13,220,0,0.0,False
143.0,0.075976,2,1,5.0,500000.0,,27,195,2,0.379867,False
143.0,0.075976,3,1,5.0,500000.0,221,22,207,2,0.097058,False
144.0,0.095492,2,1,5.0,500000.0,,34,197,2,0.298597,False
144.0,0.095492,3,1,5.0,500000.0,210,27,190,0,0.0,False
145.0,0.116978,2,1,5.0,500000.0,,36,194,3,0.429553,False
145.0,0.116978,3,1,5.0,500000.0,214,32,191,1,0.035013,False
146.0,0.14033,2,1,5.0,500000.0,,36,199,1,0.139587,False
146.0,0.14033,3,1,5.0,500000.0,199,39,163,1,0.031304,False
147.0,0.165435,2,1,5.0,500000.0,,36,205,1,0.135501,False
147.0,0.165435,3,1,5.0,500000.0,219,44,204,3,0.073195,False
148.0,0.192169,2,1,5.0,500000.0,,52,172,2,0.223614,False
148.0,0.192169,3,1,5.0,500000.0,201,49,182,2,0.045077,False
149.0,0.220404,2,1,5.0,500000.0,,55,166,2,0.219058,False
149.0,0.220404,3,1,5.0,500000.0,253,60,203,2,0.041544,False
150.0,0.25,2,1,5.0,500000.0,,67,159,1,0.09387,False
150.0,0.25,3,1,5.0,500000.0,198,45,163,3,0.080982,False
151.0,0.280814,2,1,5.0,500000.0,,65,153,2,0.201106,False
151.0,0.280814,3,1,5.0,500000.0,197,64,157,0,0.0,False
152.0,0.312697,2,1,5.0,500000.0,,72,141,1,0.098503,False
152.0,0.312697,3,1,5.0,500000.0,207,74,156,8,0.143451,False
153.0,0.345492,2,1,5.0,500000.0,,85,151,1,0.077912,False
153.0,0.345492,3,1,5.0,500000.0,226,79,161,1,0.017769,False
154.0,0.379039,2,1,5.0,500000.0,,82,143,1,0.085281,False
154.0,0.379039,3,1,5.0,500000.0,224,83,154,2,0.035049,False
155.0,0.413176,2,1,5.0,500000.0,,83,131,1,0.091971,False
155.0,0.413176,3,1,5.0,500000.0,221,101,129,5,0.084811,False
156.0,0.447736,2,1,5.0,500000.0,,107,113,0,0.0,False
156.0,0.447736,3,1,5.0,500000.0,236,104,143,4,0.063475,False
157.0,0.48255,2,1,5.0,500000.0,,106,124,1,0.07608,False
157.0,0.48255,3,1,5.0,500000.0,226,107,141,0,0.0,False
158.0,0.51745,2,1,5.0,500000.0,,103,117,0,0.0,False
158.0,0.51745,3,1,5.0,500000.0,213,115,101,2,0.036677,False
159.0,0.552264,2,1,5.0,500000.0,,123,111,3,0.219732,False
159.0,0.552264,3,1,5.0,500000.0,199,106,90,0,0.0,False
160.0,0.586824,2,1,5.0,500000.0,,121,86,1,0.096098,False
160.0,0.586824,3,1,5.0,500000.0,210,125,91,2,0.036923,False
161.0,0.620961,2,1,5.0,500000.0,,157,70,1,0.090992,False
161.0,0.620961,3,1,5.0,500000.0,225,127,105,3,0.050619,False
162.0,0.654508,2,1,5.0,500000.0,,140,69,3,0.310559,False
162.0,0.654508,3,1,5.0,500000.0,209,128,78,2,0.041867,False
163.0,0.687303,2,1,5.0,500000.0,,144,74,2,0.187688,False
163.0,0.687303,3,1,5.0,500000.0,224,156,75,1,0.019145,False
164.0,0.719186,2,1,5.0,500000.0,,173,68,2,0.17001,False
164.0,0.719186,3,1,5.0,500000.0,227,169,68,5,0.098764,False
165.0,0.75,2,1,5.0,500000.0,,174,66,2,0.174155,False
165.0,0.75,3,1,5.0,500000.0,205,159,50,1,0.025786,False
166.0,0.779596,2,1,5.0,500000.0,,177,52,2,0.217297,False
166.0,0.779596,3,1,5.0,500000.0,198,158,44,1,0.028481,False
167.0,0.807831,2,1,5.0,500000.0,,169,51,1,0.116023,False
