Angulo_grados,Bs_trans_efectivo,Modo_Detectores,NumTest,CoinWin_ns,Tp_us,NG_testigo,NGT_transmitido,NGR_reflejado,NGTR_coincidencia_triple,g2_calculado,estadistica_insuficiente
17.0,0.687303,3,1,5.0,500000.0,236,149,87,0,0.0,False
18.0,0.654508,2,1,5.0,500000.0,,156,87,0,0.0,False
18.0,0.654508,3,1,5.0,500000.0,228,138,94,2,0.035153,False
19.0,0.620961,2,1,5.0,500000.0,,142,88,1,0.080026,False
19.0,0.620961,3,1,5.0,500000.0,223,143,97,2,0.032153,False
20.0,0.586824,2,1,5.0,500000.0,,146,101,1,0.067815,False
20.0,0.586824,3,1,5.0,500000.0,233,125,111,0,0.0,False
21.0,0.552264,2,1,5.0,500000.0,,99,112,4,0.36075,False
21.0,0.552264,3,1,5.0,500000.0,212,122,109,0,0.0,False
22.0,0.51745,2,1,5.0,500000.0,,129,124,3,0.187547,False
22.0,0.51745,3,1,5.0,500000.0,211,110,113,0,0.0,False
23.0,0.48255,2,1,5.0,500000.0,,99,120,0,0.0,False
23.0,0.48255,3,1,5.0,500000.0,219,118,126,0,0.0,False
24.0,0.447736,2,1,5.0,500000.0,,115,148,3,0.176263,False
24.0,0.447736,3,1,5.0,500000.0,220,107,121,2,0.033985,False
25.0,0.413176,2,1,5.0,500000.0,,83,159,3,0.227324,False
25.0,0.413176,3,1,5.0,500000.0,211,90,138,2,0.033977,False
26.0,0.379039,2,1,5.0,500000.0,,80,131,2,0.19084,False
26.0,0.379039,3,1,5.0,500000.0,225,79,140,2,0.040687,False
27.0,0.345492,2,1,5.0,500000.0,,88,145,0,0.0,False
27.0,0.345492,3,1,5.0,500000.0,230,78,151,0,0.0,False
28.0,0.312697,2,1,5.0,500000.0,,75,155,1,0.086022,False
28.0,0.312697,3,1,5.0,500000.0,249,75,179,2,0.037095,False
29.0,0.280814,2,1,5.0,500000.0,,86,146,0,0.0,False
29.0,0.280814,3,1,5.0,500000.0,209,76,145,0,0.0,False
30.0,0.25,2,1,5.0,500000.0,,61,167,3,0.294493,False
30.0,0.25,3,1,5.0,500000.0,222,72,164,2,0.037602,False
31.0,0.220404,2,1,5.0,500000.0,,55,185,0,0.0,False
31.0,0.220404,3,1,5.0,500000.0,237,67,172,1,0.020566,False
32.0,0.192169,2,1,5.0,500000.0,,48,148,0,0.0,False
32.0,0.192169,3,1,5.0,500000.0,210,43,162,2,0.060293,False
33.0,0.165435,2,1,5.0,500000.0,,46,177,1,0.12282,False
33.0,0.165435,3,1,5.0,500000.0,212,42,171,1,0.029518,False
34.0,0.14033,2,1,5.0,500000.0,,43,179,2,0.259841,False
34.0,0.14033,3,1,5.0,500000.0,218,30,189,2,0.076896,False
35.0,0.116978,2,1,5.0,500000.0,,40,174,4,0.574713,False
35.0,0.116978,3,1,5.0,500000.0,209,33,172,3,0.110465,False
36.0,0.095492,2,1,5.0,500000.0,,29,196,0,0.0,False
36.0,0.095492,3,1,5.0,500000.0,228,30,202,0,0.0,False
37.0,0.075976,2,1,5.0,500000.0,,22,214,0,0.0,False
37.0,0.075976,3,1,5.0,500000.0,236,17,205,1,0.067719,False
38.0,0.058526,2,1,5.0,500000.0,,19,194,1,0.271297,False
38.0,0.058526,3,1,5.0,500000.0,224,21,211,1,0.050553,False
39.0,0.043227,2,1,5.0,500000.0,,15,212,3,0.943396,False
39.0,0.043227,3,1,5.0,500000.0,228,20,220,3,0.155455,False
40.0,0.030154,2,1,5.0,500000.0,,19,195,1,0.269906,False
40.0,0.030154,3,1,5.0,500000.0,207,22,188,2,0.100097,False
41.0,0.019369,2,1,5.0,500000.0,,4,226,1,1.106195,False
41.0,0.019369,3,1,5.0,500000.0,203,9,201,1,0.112217,False
42.0,0.010926,2,1,5.0,500000.0,,18,216,6,1.54321,False
42.0,0.010926,3,1,5.0,500000.0,224,8,221,1,0.126697,False
43.0,0.004866,2,1,5.0,500000.0,,13,202,2,0.761615,False
43.0,0.004866,3,1,5.0,500000.0,226,15,211,2,0.142812,False
44.0,0.001218,2,1,5.0,500000.0,,10,228,3,1.315789,False
44.0,0.001218,3,1,5.0,500000.0,209,8,200,1,0.130625,False
45.0,0.0,2,1,5.0,500000.0,,6,228,3,2.192982,False
45.0,0.0,3,1,5.0,500000.0,216,6,222,0,0.0,False
46.0,0.001218,2,1,5.0,500000.0,,6,237,2,1.40647,False
46.0,0.001218,3,1,5.0,500000.0,230,8,230,2,0.25,False
47.0,0.004866,2,1,5.0,500000.0,,9,207,2,1.073537,False
47.0,0.004866,3,1,5.0,500000.0,224,7,212,2,0.301887,False
48.0,0.010926,2,1,5.0,500000.0,,4,205,1,1.219512,False
48.0,0.010926,3,1,5.0,500000.0,222,11,228,2,0.177033,False
49.0,0.019369,2,1,5.0,500000.0,,21,216,4,0.881834,False
49.0,0.019369,3,1,5.0,500000.0,222,13,216,4,0.316239,False
50.0,0.030154,2,1,5.0,500000.0,,18,191,0,0.0,False
50.0,0.030154,3,1,5.0,500000.0,215,18,206,0,0.0,False
51.0,0.043227,2,1,5.0,500000.0,,18,230,4,0.966184,False
51.0,0.043227,3,1,5.0,500000.0,219,18,193,3,0.189119,False
52.0,0.058526,2,1,5.0,500000.0,,25,209,1,0.191388,False
52.0,0.058526,3,1,5.0,500000.0,213,18,200,2,0.118333,False
53.0,0.075976,2,1,5.0,500000.0,,23,183,1,0.237586,False
53.0,0.075976,3,1,5.0,500000.0,212,17,188,0,0.0,False
54.0,0.095492,2,1,5.0,500000.0,,23,184,2,0.47259,False
54.0,0.095492,3,1,5.0,500000.0,213,30,191,1,0.037173,False
55.0,0.116978,2,1,5.0,500000.0,,33,183,1,0.16559,False
55.0,0.116978,3,1,5.0,500000.0,232,33,202,3,0.10441,False
56.0,0.14033,2,1,5.0,500000.0,,42,188,0,0.0,False
56.0,0.14033,3,1,5.0,500000.0,232,34,202,1,0.03378,False
57.0,0.165435,2,1,5.0,500000.0,,35,194,2,0.294551,False
57.0,0.165435,3,1,5.0,500000.0,193,41,167,1,0.028188,False
58.0,0.192169,2,1,5.0,500000.0,,49,158,5,0.645828,False
58.0,0.192169,3,1,5.0,500000.0,224,44,194,1,0.026242,False
59.0,0.220404,2,1,5.0,500000.0,,51,178,0,0.0,False
59.0,0.220404,3,1,5.0,500000.0,215,55,169,5,0.115654,False
60.0,0.25,2,1,5.0,500000.0,,58,154,1,0.111957,False
60.0,0.25,3,1,5.0,500000.0,222,50,162,2,0.054815,False
61.0,0.280814,2,1,5.0,500000.0,,69,148,1,0.097924,False
61.0,0.280814,3,1,5.0,500000.0,216,70,158,1,0.01953,False
62.0,0.312697,2,1,5.0,500000.0,,83,166,2,0.145159,False
62.0,0.312697,3,1,5.0,500000.0,200,51,166,0,0.0,False
63.0,0.345492,2,1,5.0,500000.0,,89,139,2,0.161668,False
63.0,0.345492,3,1,5.0,500000.0,218,95,137,2,0.0335,False
64.0,0.379039,2,1,5.0,500000.0,,78,145,1,0.088417,False
64.0,0.379039,3,1,5.0,500000.0,232,84,149,2,0.037073,False
65.0,0.413176,2,1,5.0,500000.0,,106,126,2,0.149745,False
65.0,0.413176,3,1,5.0,500000.0,207,106,122,3,0.04802,False
66.0,0.447736,2,1,5.0,500000.0,,102,128,2,0.153186,False
66.0,0.447736,3,1,5.0,500000.0,204,113,91,1,0.019839,False
67.0,0.48255,2,1,5.0,500000.0,,100,115,2,0.173913,False
67.0,0.48255,3,1,5.0,500000.0,230,107,121,1,0.017765,False
68.0,0.51745,2,1,5.0,500000.0,,128,116,2,0.134698,False
68.0,0.51745,3,1,5.0,500000.0,195,103,109,5,0.086844,False
69.0,0.552264,2,1,5.0,500000.0,,152,109,2,0.120715,False
69.0,0.552264,3,1,5.0,500000.0,199,106,88,0,0.0,False
70.0,0.586824,2,1,5.0,500000.0,,149,110,2,0.122026,False
70.0,0.586824,3,1,5.0,500000.0,240,139,105,0,0.0,False
71.0,0.620961,2,1,5.0,500000.0,,136,96,3,0.229779,False
71.0,0.620961,3,1,5.0,500000.0,217,133,81,3,0.060429,False
72.0,0.654508,2,1,5.0,500000.0,,137,65,0,0.0,False
72.0,0.654508,3,1,5.0,500000.0,198,133,71,2,0.041936,False
73.0,0.687303,2,1,5.0,500000.0,,145,60,2,0.229885,False
73.0,0.687303,3,1,5.0,500000.0,218,157,63,0,0.0,False
74.0,0.719186,2,1,5.0,500000.0,,146,68,2,0.20145,False
74.0,0.719186,3,1,5.0,500000.0,206,157,61,1,0.02151,False
75.0,0.75,2,1,5.0,500000.0,,166,59,2,0.204207,False
75.0,0.75,3,1,5.0,500000.0,226,180,57,3,0.066082,False
76.0,0.779596,2,1,5.0,500000.0,,164,51,1,0.11956,False
76.0,0.779596,3,1,5.0,500000.0,226,168,61,1,0.022053,False
77.0,0.807831,2,1,5.0,500000.0,,168,57,1,0.104428,False
77.0,0.807831,3,1,5.0,500000.0,214,176,45,2,0.05404,False
78.0,0.834565,2,1,5.0,500000.0,,194,37,1,0.139315,False
78.0,0.834565,3,1,5.0,500000.0,205,179,42,0,0.0,False
79.0,0.85967,2,1,5.0,500000.0,,194,28,3,0.552283,False
79.0,0.85967,3,1,5.0,500000.0,197,184,29,0,0.0,False
80.0,0.883022,2,1,5.0,500000.0,,202,29,3,0.51212,False
80.0,0.883022,3,1,5.0,500000.0,219,196,31,2,0.072087,False
81.0,0.904508,2,1,5.0,500000.0,,208,28,1,0.171703,False
81.0,0.904508,3,1,5.0,500000.0,231,218,25,3,0.127156,False
82.0,0.924024,2,1,5.0,500000.0,,199,24,0,0.0,False
82.0,0.924024,3,1,5.0,500000.0,217,182,28,4,0.17033,False
83.0,0.941474,2,1,5.0,500000.0,,194,22,0,0.0,False
83.0,0.941474,3,1,5.0,500000.0,215,212,12,0,0.0,False
84.0,0.956773,2,1,5.0,500000.0,,200,22,2,0.454545,False
84.0,0.956773,3,1,5.0,500000.0,226,209,19,2,0.113825,False
85.0,0.969846,2,1,5.0,500000.0,,221,15,1,0.301659,False
85.0,0.969846,3,1,5.0,500000.0,249,244,17,2,0.120058,False
86.0,0.980631,2,1,5.0,500000.0,,215,25,3,0.55814,False
86.0,0.980631,3,1,5.0,500000.0,213,216,3,0,0.0,False
87.0,0.989074,2,1,5.0,500000.0,,220,9,2,1.010101,False
87.0,0.989074,3,1,5.0,500000.0,201,221,11,4,0.330728,False
88.0,0.995134,2,1,5.0,500000.0,,237,8,2,1.054852,False
88.0,0.995134,3,1,5.0,500000.0,208,226,12,2,0.153392,False
89.0,0.998782,2,1,5.0,500000.0,,219,6,1,0.761035,False
89.0,0.998782,3,1,5.0,500000.0,220,234,18,4,0.208927,False
90.0,1.0,2,1,5.0,500000.0,,222,7,2,1.287001,False
90.0,1.0,3,1,5.0,500000.0,201,202,6,2,0.331683,False
91.0,0.998782,2,1,5.0,500000.0,,213,6,0,0.0,False
91.0,0.998782,3,1,5.0,500000.0,209,232,1,0,0.0,False
92.0,0.995134,2,1,5.0,500000.0,,236,9,3,1.412429,False
92.0,0.995134,3,1,5.0,500000.0,210,214,7,1,0.140187,False
93.0,0.989074,2,1,5.0,500000.0,,226,9,1,0.491642,False
93.0,0.989074,3,1,5.0,500000.0,224,214,8,1,0.130841,False
94.0,0.980631,2,1,5.0,500000.0,,222,8,3,1.689189,False
94.0,0.980631,3,1,5.0,500000.0,218,210,10,3,0.311429,False
95.0,0.969846,2,1,5.0,500000.0,,207,20,2,0.483092,False
95.0,0.969846,3,1,5.0,500000.0,219,200,13,1,0.084231,False
96.0,0.956773,2,1,5.0,500000.0,,203,16,1,0.307882,False
96.0,0.956773,3,1,5.0,500000.0,242,228,18,2,0.117934,False
97.0,0.941474,2,1,5.0,500000.0,,215,23,4,0.808898,False
97.0,0.941474,3,1,5.0,500000.0,220,209,19,2,0.110803,False
98.0,0.924024,2,1,5.0,500000.0,,203,16,2,0.615764,False
98.0,0.924024,3,1,5.0,500000.0,188,172,28,4,0.156146,False
99.0,0.904508,2,1,5.0,500000.0,,209,21,1,0.227842,False
99.0,0.904508,3,1,5.0,500000.0,231,207,29,0,0.0,False
100.0,0.883022,2,1,5.0,500000.0,,207,45,6,0.644122,False
100.0,0.883022,3,1,5.0,500000.0,221,227,24,3,0.121696,False
101.0,0.85967,2,1,5.0,500000.0,,194,31,2,0.332557,False
101.0,0.85967,3,1,5.0,500000.0,208,193,31,0,0.0,False
102.0,0.834565,2,1,5.0,500000.0,,164,51,0,0.0,False
102.0,0.834565,3,1,5.0,500000.0,220,189,40,0,0.0,False
103.0,0.807831,2,1,5.0,500000.0,,185,53,2,0.203978,False
103.0,0.807831,3,1,5.0,500000.0,225,184,41,0,0.0,False
104.0,0.779596,2,1,5.0,500000.0,,169,50,0,0.0,False
104.0,0.779596,3,1,5.0,500000.0,224,188,44,1,0.027079,False
105.0,0.75,2,1,5.0,500000.0,,178,63,1,0.089174,False
105.0,0.75,3,1,5.0,500000.0,193,147,60,1,0.021882,False
106.0,0.719186,2,1,5.0,500000.0,,168,74,0,0.0,False
106.0,0.719186,3,1,5.0,500000.0,236,174,71,4,0.076412,False
107.0,0.687303,2,1,5.0,500000.0,,150,58,4,0.45977,False
107.0,0.687303,3,1,5.0,500000.0,241,168,81,2,0.03542,False
108.0,0.654508,2,1,5.0,500000.0,,168,78,3,0.228938,False
108.0,0.654508,3,1,5.0,500000.0,232,147,87,1,0.018141,False
109.0,0.620961,2,1,5.0,500000.0,,130,81,0,0.0,False
109.0,0.620961,3,1,5.0,500000.0,194,128,85,3,0.053493,False
110.0,0.586824,2,1,5.0,500000.0,,123,89,1,0.091349,False
110.0,0.586824,3,1,5.0,500000.0,217,146,82,0,0.0,False
111.0,0.552264,2,1,5.0,500000.0,,126,98,2,0.16197,False
111.0,0.552264,3,1,5.0,500000.0,225,116,110,1,0.017633,False
112.0,0.51745,2,1,5.0,500000.0,,110,112,2,0.162338,False
112.0,0.51745,3,1,5.0,500000.0,204,113,100,1,0.018053,False
113.0,0.48255,2,1,5.0,500000.0,,102,104,6,0.565611,False
113.0,0.48255,3,1,5.0,500000.0,186,82,107,2,0.042398,False
114.0,0.447736,2,1,5.0,500000.0,,116,113,1,0.076289,False
114.0,0.447736,3,1,5.0,500000.0,232,97,145,3,0.049485,False
115.0,0.413176,2,1,5.0,500000.0,,93,147,3,0.219443,False
115.0,0.413176,3,1,5.0,500000.0,219,89,141,0,0.0,False
116.0,0.379039,2,1,5.0,500000.0,,84,148,2,0.160875,False
116.0,0.379039,3,1,5.0,500000.0,236,94,132,0,0.0,False
117.0,0.345492,2,1,5.0,500000.0,,69,154,4,0.376435,False
117.0,0.345492,3,1,5.0,500000.0,215,84,142,5,0.090124,False
118.0,0.312697,2,1,5.0,500000.0,,80,151,3,0.248344,False
118.0,0.312697,3,1,5.0,500000.0,228,73,157,3,0.059681,False
119.0,0.280814,2,1,5.0,500000.0,,69,153,3,0.284172,False
119.0,0.280814,3,1,5.0,500000.0,214,62,156,3,0.066377,False
120.0,0.25,2,1,5.0,500000.0,,59,155,2,0.218699,False
120.0,0.25,3,1,5.0,500000.0,224,61,177,1,0.020747,False
121.0,0.220404,2,1,5.0,500000.0,,50,163,2,0.245399,False
121.0,0.220404,3,1,5.0,500000.0,214,43,188,1,0.026472,False
122.0,0.192169,2,1,5.0,500000.0,,51,188,3,0.312891,False
122.0,0.192169,3,1,5.0,500000.0,220,48,171,3,0.080409,False
123.0,0.165435,2,1,5.0,500000.0,,44,200,2,0.227273,False
123.0,0.165435,3,1,5.0,500000.0,216,37,194,1,0.030092,False
124.0,0.14033,2,1,5.0,500000.0,,41,186,3,0.393391,False
124.0,0.14033,3,1,5.0,500000.0,214,30,184,1,0.038768,False
125.0,0.116978,2,1,5.0,500000.0,,38,186,2,0.282965,False
125.0,0.116978,3,1,5.0,500000.0,224,30,199,5,0.187605,False
126.0,0.095492,2,1,5.0,500000.0,,25,205,3,0.585366,False
126.0,0.095492,3,1,5.0,500000.0,226,31,216,2,0.067503,False
127.0,0.075976,2,1,5.0,500000.0,,28,213,0,0.0,False
127.0,0.075976,3,1,5.0,500000.0,235,19,230,0,0.0,False
128.0,0.058526,2,1,5.0,500000.0,,20,214,1,0.233645,False
128.0,0.058526,3,1,5.0,500000.0,226,20,206,4,0.219417,False
129.0,0.043227,2,1,5.0,500000.0,,12,206,0,0.0,False
129.0,0.043227,3,1,5.0,500000.0,211,20,208,2,0.101442,False
130.0,0.030154,2,1,5.0,500000.0,,14,201,1,0.355366,False
130.0,0.030154,3,1,5.0,500000.0,238,13,228,4,0.321188,False
131.0,0.019369,2,1,5.0,500000.0,,13,180,0,0.0,False
131.0,0.019369,3,1,5.0,500000.0,229,14,234,0,0.0,False
132.0,0.010926,2,1,5.0,500000.0,,13,197,1,0.390472,False
132.0,0.010926,3,1,5.0,500000.0,210,8,210,1,0.125,False
133.0,0.004866,2,1,5.0,500000.0,,5,205,0,0.0,False
133.0,0.004866,3,1,5.0,500000.0,235,9,220,2,0.237374,False
134.0,0.001218,2,1,5.0,500000.0,,7,199,1,0.717875,False
134.0,0.001218,3,1,5.0,500000.0,231,10,233,2,0.198283,False
135.0,0.0,2,1,5.0,500000.0,,10,222,1,0.45045,False
135.0,0.0,3,1,5.0,500000.0,236,11,238,1,0.090145,False
136.0,0.001218,2,1,5.0,500000.0,,7,221,2,1.292825,False
136.0,0.001218,3,1,5.0,500000.0,223,9,224,0,0.0,False
137.0,0.004866,2,1,5.0,500000.0,,8,210,1,0.595238,False
137.0,0.004866,3,1,5.0,500000.0,228,15,230,5,0.330435,False
138.0,0.010926,2,1,5.0,500000.0,,16,222,3,0.844595,False
138.0,0.010926,3,1,5.0,500000.0,213,6,209,1,0.169856,False
139.0,0.019369,2,1,5.0,500000.0,,18,237,4,0.937647,False
139.0,0.019369,3,1,5.0,500000.0,218,10,218,5,0.5,False
140.0,0.030154,2,1,5.0,500000.0,,12,207,2,0.805153,False
140.0,0.030154,3,1,5.0,500000.0,226,13,214,6,0.487419,False
141.0,0.043227,2,1,5.0,500000.0,,15,205,3,0.97561,False
141.0,0.043227,3,1,5.0,500000.0,220,24,202,2,0.090759,False
142.0,0.058526,2,1,5.0,500000.0,,20,218,2,0.458716,False
142.0,0.058526,3,1,5.0,500000.0,188,16,186,1,0.063172,False
143.0,0.075976,2,1,5.0,500000.0,,28,223,4,0.640615,False
143.0,0.075976,3,1,5.0,500000.0,208,22,199,0,0.0,False
144.0,0.095492,2,1,5.0,500000.0,,22,177,2,0.513611,False
144.0,0.095492,3,1,5.0,500000.0,212,27,196,2,0.080121,False
145.0,0.116978,2,1,5.0,500000.0,,27,194,1,0.190913,False
145.0,0.116978,3,1,5.0,500000.0,197,32,194,1,0.031733,False
146.0,0.14033,2,1,5.0,500000.0,,36,187,0,0.0,False
146.0,0.14033,3,1,5.0,500000.0,211,36,197,3,0.089255,False
147.0,0.165435,2,1,5.0,500000.0,,54,168,3,0.330688,False
147.0,0.165435,3,1,5.0,500000.0,204,40,178,0,0.0,False
148.0,0.192169,2,1,5.0,500000.0,,57,177,4,0.396471,False
148.0,0.192169,3,1,5.0,500000.0,222,42,188,1,0.028116,False
149.0,0.220404,2,1,5.0,500000.0,,62,178,2,0.181225,False
149.0,0.220404,3,1,5.0,500000.0,230,46,190,4,0.105263,False
150.0,0.25,2,1,5.0,500000.0,,58,164,3,0.315391,False
150.0,0.25,3,1,5.0,500000.0,204,51,168,3,0.071429,False
151.0,0.280814,2,1,5.0,500000.0,,72,156,3,0.267094,False
151.0,0.280814,3,1,5.0,500000.0,211,69,153,4,0.079947,False
152.0,0.312697,2,1,5.0,500000.0,,63,154,2,0.206143,False
152.0,0.312697,3,1,5.0,500000.0,221,71,154,4,0.080849,False
153.0,0.345492,2,1,5.0,500000.0,,71,161,3,0.262444,False
153.0,0.345492,3,1,5.0,500000.0,221,82,147,2,0.036668,False
154.0,0.379039,2,1,5.0,500000.0,,98,121,3,0.252994,False
154.0,0.379039,3,1,5.0,500000.0,218,95,134,2,0.03425,False
155.0,0.413176,2,1,5.0,500000.0,,99,137,1,0.07373,False
155.0,0.413176,3,1,5.0,500000.0,227,108,125,0,0.0,False
156.0,0.447736,2,1,5.0,500000.0,,108,108,0,0.0,False
156.0,0.447736,3,1,5.0,500000.0,193,89,111,1,0.019536,False
157.0,0.48255,2,1,5.0,500000.0,,106,130,3,0.217707,False
157.0,0.48255,3,1,5.0,500000.0,219,97,123,0,0.0,False
158.0,0.51745,2,1,5.0,500000.0,,121,104,1,0.079466,False
158.0,0.51745,3,1,5.0,500000.0,241,122,118,2,0.033482,False
159.0,0.552264,2,1,5.0,500000.0,,126,111,4,0.286,False
159.0,0.552264,3,1,5.0,500000.0,239,117,126,2,0.032424,False
160.0,0.586824,2,1,5.0,500000.0,,135,103,3,0.21575,False
160.0,0.586824,3,1,5.0,500000.0,223,143,98,4,0.063651,False
161.0,0.620961,2,1,5.0,500000.0,,135,99,1,0.074822,False
161.0,0.620961,3,1,5.0,500000.0,216,147,84,1,0.017493,False
162.0,0.654508,2,1,5.0,500000.0,,164,86,3,0.212706,False
162.0,0.654508,3,1,5.0,500000.0,239,152,78,0,0.0,False
163.0,0.687303,2,1,5.0,500000.0,,151,79,2,0.167659,False
163.0,0.687303,3,1,5.0,500000.0,240,151,101,0,0.0,False
164.0,0.719186,2,1,5.0,500000.0,,134,74,0,0.0,False
164.0,0.719186,3,1,5.0,500000.0,227,166,65,2,0.042076,False
165.0,0.75,2,1,5.0,500000.0,,174,54,0,0.0,False
165.0,0.75,3,1,5.0,500000.0,224,163,63,1,0.021813,False
166.0,0.779596,2,1,5.0,500000.0,,197,51,2,0.199064,False
166.0,0.779596,3,1,5.0,500000.0,200,152,49,1,0.026853,False
167.0,0.807831,2,1,5.0,500000.0,,197,57,2,0.17811,False
167.0,0.807831,3,1,5.0,500000.0,235,183,51,4,0.100718,False
168.0,0.834565,2,1,5.0,500000.0,,187,59,2,0.181274,False
168.0,0.834565,3,1,5.0,500000.0,224,181,47,4,0.105325,False
169.0,0.85967,2,1,5.0,500000.0,,202,28,1,0.176803,False
169.0,0.85967,3,1,5.0,500000.0,219,173,49,1,0.025835,False
170.0,0.883022,2,1,5.0,500000.0,,191,30,2,0.34904,False
170.0,0.883022,3,1,5.0,500000.0,231,221,26,2,0.080404,False
171.0,0.904508,2,1,5.0,500000.0,,184,26,2,0.41806,False
171.0,0.904508,3,1,5.0,500000.0,232,209,27,0,0.0,False
172.0,0.924024,2,1,5.0,500000.0,,231,24,3,0.541126,False
172.0,0.924024,3,1,5.0,500000.0,234,202,31,1,0.037368,False
173.0,0.941474,2,1,5.0,500000.0,,210,19,0,0.0,False
173.0,0.941474,3,1,5.0,500000.0,178,187,24,1,0.039661,False
174.0,0.956773,2,1,5.0,500000.0,,209,20,3,0.717703,False
174.0,0.956773,3,1,5.0,500000.0,211,190,9,1,0.123392,False
175.0,0.969846,2,1,5.0,500000.0,,220,9,2,1.010101,False
175.0,0.969846,3,1,5.0,500000.0,249,245,18,3,0.169388,False
176.0,0.980631,2,1,5.0,500000.0,,226,12,2,0.737463,False
176.0,0.980631,3,1,5.0,500000.0,223,198,5,0,0.0,False
177.0,0.989074,2,1,5.0,500000.0,,202,7,1,0.707214,False
177.0,0.989074,3,1,5.0,500000.0,224,221,13,3,0.233902,False
178.0,0.995134,2,1,5.0,500000.0,,233,3,1,1.430615,False
178.0,0.995134,3,1,5.0,500000.0,221,220,7,2,0.287013,False
179.0,0.998782,2,1,5.0,500000.0,,228,8,2,1.096491,False
179.0,0.998782,3,1,5.0,500000.0,227,219,5,0,0.0,False
180.0,1.0,2,1,5.0,500000.0,,204,7,0,0.0,False
180.0,1.0,3,1,5.0,500000.0,232,233,9,3,0.331903,False
