Angulo_grados,Bs_trans_efectivo,Modo_Detectores,NumTest,CoinWin_ns,Tp_us,NG_testigo,NGT_transmitido,NGR_reflejado,NGTR_coincidencia_triple,g2_calculado,estadistica_insuficiente
0.0,1.0,2,1,5.0,500000.0,,852,10,9,1.056338,False
0.0,1.0,3,1,5.0,500000.0,211,216,10,2,0.19537,False
1.0,0.998782,2,1,5.0,500000.0,,865,5,5,1.156069,False
1.0,0.998782,3,1,5.0,500000.0,223,228,6,1,0.163012,False
2.0,0.995134,2,1,5.0,500000.0,,854,11,6,0.638706,False
2.0,0.995134,3,1,5.0,500000.0,219,211,9,1,0.115324,False
3.0,0.989074,2,1,5.0,500000.0,,843,20,17,1.008304,False
3.0,0.989074,3,1,5.0,500000.0,222,218,10,1,0.101835,False
4.0,0.980631,2,1,5.0,500000.0,,834,21,19,1.084846,False
4.0,0.980631,3,1,5.0,500000.0,211,200,14,3,0.226071,False
5.0,0.969846,2,1,5.0,500000.0,,820,44,34,0.94235,False
5.0,0.969846,3,1,5.0,500000.0,241,219,17,3,0.194198,False
6.0,0.956773,2,1,5.0,500000.0,,779,43,28,0.835896,False
6.0,0.956773,3,1,5.0,500000.0,204,198,17,0,0.0,False
7.0,0.941474,2,1,5.0,500000.0,,818,54,39,0.882912,False
7.0,0.941474,3,1,5.0,500000.0,232,217,18,0,0.0,False
8.0,0.924024,2,1,5.0,500000.0,,811,84,74,1.086254,False
8.0,0.924024,3,1,5.0,500000.0,243,212,31,1,0.036975,False
9.0,0.904508,2,1,5.0,500000.0,,767,92,72,1.02035,False
9.0,0.904508,3,1,5.0,500000.0,228,217,41,5,0.128133,False
10.0,0.883022,2,1,5.0,500000.0,,758,101,74,0.966587,False
10.0,0.883022,3,1,5.0,500000.0,227,203,31,0,0.0,False
11.0,0.85967,2,1,5.0,500000.0,,735,140,106,1.030126,False
11.0,0.85967,3,1,5.0,500000.0,223,201,37,4,0.119941,False
12.0,0.834565,2,1,5.0,500000.0,,699,142,93,0.936952,False
12.0,0.834565,3,1,5.0,500000.0,231,205,43,3,0.078616,False
13.0,0.807831,2,1,5.0,500000.0,,691,166,111,0.967691,False
13.0,0.807831,3,1,5.0,500000.0,220,172,49,3,0.07831,False
14.0,0.779596,2,1,5.0,500000.0,,664,213,145,1.025228,False
14.0,0.779596,3,1,5.0,500000.0,198,165,37,1,0.032432,False
15.0,0.75,2,1,5.0,500000.0,,646,224,146,1.008956,False
15.0,0.75,3,1,5.0,500000.0,229,174,58,1,0.022691,False
16.0,0.719186,2,1,5.0,500000.0,,644,229,147,0.996772,False
16.0,0.719186,3,1,5.0,500000.0,233,167,67,2,0.041648,False
17.0,0.687303,2,1,5.0,500000.0,,596,280,177,1.060642,False
17.0,0.687303,3,1,5.0,500000.0,208,146,80,0,0.0,False
18.0,0.654508,2,1,5.0,500000.0,,558,280,159,1.017665,False
18.0,0.654508,3,1,5.0,500000.0,237,151,83,2,0.03782,False
19.0,0.620961,2,1,5.0,500000.0,,528,334,171,0.969652,False
19.0,0.620961,3,1,5.0,500000.0,200,126,87,2,0.03649,False
20.0,0.586824,2,1,5.0,500000.0,,509,373,184,0.96915,False
20.0,0.586824,3,1,5.0,500000.0,220,124,107,3,0.049744,False
21.0,0.552264,2,1,5.0,500000.0,,451,395,173,0.971119,False
21.0,0.552264,3,1,5.0,500000.0,217,129,99,1,0.016992,False
22.0,0.51745,2,1,5.0,500000.0,,460,417,195,1.016578,False
22.0,0.51745,3,1,5.0,500000.0,217,103,127,2,0.033178,False
23.0,0.48255,2,1,5.0,500000.0,,407,431,170,0.969119,False
23.0,0.48255,3,1,5.0,500000.0,211,109,118,4,0.06562,False
24.0,0.447736,2,1,5.0,500000.0,,402,461,183,0.98747,False
24.0,0.447736,3,1,5.0,500000.0,237,122,130,2,0.029887,False
25.0,0.413176,2,1,5.0,500000.0,,373,493,193,1.049546,False
25.0,0.413176,3,1,5.0,500000.0,228,91,141,1,0.017769,False
26.0,0.379039,2,1,5.0,500000.0,,325,489,153,0.962718,False
26.0,0.379039,3,1,5.0,500000.0,205,85,127,2,0.037981,False
27.0,0.345492,2,1,5.0,500000.0,,329,553,175,0.961871,False
27.0,0.345492,3,1,5.0,500000.0,235,88,150,1,0.017803,False
28.0,0.312697,2,1,5.0,500000.0,,254,578,138,0.939978,False
28.0,0.312697,3,1,5.0,500000.0,215,68,151,2,0.041878,False
29.0,0.280814,2,1,5.0,500000.0,,278,606,176,1.044709,False
29.0,0.280814,3,1,5.0,500000.0,244,84,161,0,0.0,False
30.0,0.25,2,1,5.0,500000.0,,226,640,149,1.030144,False
30.0,0.25,3,1,5.0,500000.0,207,58,168,2,0.042488,False
31.0,0.220404,2,1,5.0,500000.0,,196,647,120,0.946283,False
31.0,0.220404,3,1,5.0,500000.0,214,50,185,2,0.04627,False
32.0,0.192169,2,1,5.0,500000.0,,152,683,107,1.03067,False
32.0,0.192169,3,1,5.0,500000.0,198,39,176,2,0.057692,False
33.0,0.165435,2,1,5.0,500000.0,,123,724,92,1.033104,False
33.0,0.165435,3,1,5.0,500000.0,237,49,192,3,0.075574,False
34.0,0.14033,2,1,5.0,500000.0,,126,756,101,1.060301,False
34.0,0.14033,3,1,5.0,500000.0,231,38,195,2,0.062348,False
35.0,0.116978,2,1,5.0,500000.0,,105,773,74,0.911723,False
35.0,0.116978,3,1,5.0,500000.0,206,34,183,1,0.033108,False
36.0,0.095492,2,1,5.0,500000.0,,105,765,79,0.983505,False
36.0,0.095492,3,1,5.0,500000.0,222,29,187,2,0.081874,False
37.0,0.075976,2,1,5.0,500000.0,,86,783,59,0.876177,False
37.0,0.075976,3,1,5.0,500000.0,226,29,205,2,0.07603,False
38.0,0.058526,2,1,5.0,500000.0,,59,808,50,1.048834,False
38.0,0.058526,3,1,5.0,500000.0,237,23,217,2,0.094971,False
39.0,0.043227,2,1,5.0,500000.0,,57,810,50,1.082954,False
39.0,0.043227,3,1,5.0,500000.0,211,18,211,0,0.0,False
40.0,0.030154,2,1,5.0,500000.0,,27,837,24,1.061994,False
40.0,0.030154,3,1,5.0,500000.0,240,19,222,1,0.056899,False
41.0,0.019369,2,1,5.0,500000.0,,26,843,22,1.003741,False
41.0,0.019369,3,1,5.0,500000.0,220,11,226,2,0.176991,False
42.0,0.010926,2,1,5.0,500000.0,,22,846,19,1.020847,False
42.0,0.010926,3,1,5.0,500000.0,209,8,215,1,0.121512,False
43.0,0.004866,2,1,5.0,500000.0,,5,848,5,1.179245,False
43.0,0.004866,3,1,5.0,500000.0,229,4,232,1,0.246767,False
44.0,0.001218,2,1,5.0,500000.0,,7,835,6,1.026518,False
44.0,0.001218,3,1,5.0,500000.0,222,8,227,3,0.36674,False
45.0,0.0,2,1,5.0,500000.0,,4,859,4,1.164144,False
45.0,0.0,3,1,5.0,500000.0,225,4,201,3,0.839552,False
46.0,0.001218,2,1,5.0,500000.0,,10,844,9,1.066351,False
46.0,0.001218,3,1,5.0,500000.0,234,8,236,4,0.495763,False
47.0,0.004866,2,1,5.0,500000.0,,12,845,9,0.887574,False
47.0,0.004866,3,1,5.0,500000.0,206,10,209,1,0.098565,False
48.0,0.010926,2,1,5.0,500000.0,,23,836,19,0.988142,False
48.0,0.010926,3,1,5.0,500000.0,219,7,227,0,0.0,False
49.0,0.019369,2,1,5.0,500000.0,,20,818,15,0.91687,False
49.0,0.019369,3,1,5.0,500000.0,214,11,220,0,0.0,False
50.0,0.030154,2,1,5.0,500000.0,,30,849,24,0.942285,False
50.0,0.030154,3,1,5.0,500000.0,210,11,207,2,0.184453,False
51.0,0.043227,2,1,5.0,500000.0,,36,805,30,1.035197,False
51.0,0.043227,3,1,5.0,500000.0,222,14,211,2,0.150305,False
52.0,0.058526,2,1,5.0,500000.0,,61,813,42,0.846894,False
52.0,0.058526,3,1,5.0,500000.0,231,16,199,2,0.145101,False
53.0,0.075976,2,1,5.0,500000.0,,68,778,50,0.945108,False
53.0,0.075976,3,1,5.0,500000.0,191,19,173,2,0.116215,False
54.0,0.095492,2,1,5.0,500000.0,,88,756,72,1.082251,False
54.0,0.095492,3,1,5.0,500000.0,224,23,213,2,0.091447,False
55.0,0.116978,2,1,5.0,500000.0,,106,762,78,0.965681,False
55.0,0.116978,3,1,5.0,500000.0,248,35,202,1,0.035078,False
56.0,0.14033,2,1,5.0,500000.0,,141,722,106,1.041237,False
56.0,0.14033,3,1,5.0,500000.0,216,36,197,0,0.0,False
57.0,0.165435,2,1,5.0,500000.0,,150,712,108,1.011236,False
57.0,0.165435,3,1,5.0,500000.0,225,46,191,2,0.051218,False
58.0,0.192169,2,1,5.0,500000.0,,175,706,115,0.930797,False
58.0,0.192169,3,1,5.0,500000.0,217,52,174,2,0.047966,False
59.0,0.220404,2,1,5.0,500000.0,,205,692,145,1.022134,False
59.0,0.220404,3,1,5.0,500000.0,223,56,171,1,0.023287,False
60.0,0.25,2,1,5.0,500000.0,,222,615,143,1.047389,False
60.0,0.25,3,1,5.0,500000.0,229,65,164,1,0.021482,False
61.0,0.280814,2,1,5.0,500000.0,,251,597,164,1.09445,False
61.0,0.280814,3,1,5.0,500000.0,226,66,177,3,0.058038,False
62.0,0.312697,2,1,5.0,500000.0,,273,590,159,0.987148,False
62.0,0.312697,3,1,5.0,500000.0,223,72,156,2,0.039708,False
63.0,0.345492,2,1,5.0,500000.0,,305,538,173,1.054299,False
63.0,0.345492,3,1,5.0,500000.0,241,85,164,5,0.086442,False
64.0,0.379039,2,1,5.0,500000.0,,328,520,172,1.008443,False
64.0,0.379039,3,1,5.0,500000.0,234,85,144,0,0.0,False
65.0,0.413176,2,1,5.0,500000.0,,374,488,182,0.997195,False
65.0,0.413176,3,1,5.0,500000.0,193,77,113,0,0.0,False
66.0,0.447736,2,1,5.0,500000.0,,373,480,169,0.943923,False
66.0,0.447736,3,1,5.0,500000.0,224,103,117,1,0.018588,False
67.0,0.48255,2,1,5.0,500000.0,,374,458,163,0.951591,False
67.0,0.48255,3,1,5.0,500000.0,224,98,129,0,0.0,False
68.0,0.51745,2,1,5.0,500000.0,,462,420,190,0.97918,False
68.0,0.51745,3,1,5.0,500000.0,235,116,118,3,0.051505,False
