Angulo_grados,Bs_trans_efectivo,Modo_Detectores,NumTest,CoinWin_ns,Tp_us,NG_testigo,NGT_transmitido,NGR_reflejado,NGTR_coincidencia_triple,g2_calculado,estadistica_insuficiente
133.0,0.004866,3,1,5.0,500000.0,199,14,220,1,0.06461,False
134.0,0.001218,2,1,5.0,500000.0,,5,245,1,0.816327,False
134.0,0.001218,3,1,5.0,500000.0,226,6,228,1,0.165205,False
135.0,0.0,2,1,5.0,500000.0,,13,228,2,0.674764,False
135.0,0.0,3,1,5.0,500000.0,232,7,233,2,0.284488,False
136.0,0.001218,2,1,5.0,500000.0,,14,215,1,0.332226,False
136.0,0.001218,3,1,5.0,500000.0,206,12,205,3,0.25122,False
137.0,0.004866,2,1,5.0,500000.0,,6,221,1,0.754148,False
137.0,0.004866,3,1,5.0,500000.0,219,10,225,0,0.0,False
138.0,0.010926,2,1,5.0,500000.0,,16,227,3,0.825991,False
138.0,0.010926,3,1,5.0,500000.0,225,12,213,3,0.264085,False
139.0,0.019369,2,1,5.0,500000.0,,15,215,4,1.24031,False
139.0,0.019369,3,1,5.0,500000.0,235,11,239,0,0.0,False
140.0,0.030154,2,1,5.0,500000.0,,15,205,2,0.650407,False
140.0,0.030154,3,1,5.0,500000.0,198,14,193,1,0.073279,False
141.0,0.043227,2,1,5.0,500000.0,,19,208,2,0.506073,False
141.0,0.043227,3,1,5.0,500000.0,204,14,214,3,0.204272,False
142.0,0.058526,2,1,5.0,500000.0,,15,200,2,0.666667,False
142.0,0.058526,3,1,5.0,500000.0,236,26,210,2,0.086447,False
143.0,0.075976,2,1,5.0,500000.0,,25,215,2,0.372093,False
143.0,0.075976,3,1,5.0,500000.0,212,19,203,0,0.0,False
144.0,0.095492,2,1,5.0,500000.0,,27,195,2,0.379867,False
144.0,0.095492,3,1,5.0,500000.0,213,27,201,2,0.078496,False
145.0,0.116978,2,1,5.0,500000.0,,46,176,1,0.123518,False
145.0,0.116978,3,1,5.0,500000.0,241,46,218,6,0.144196,False
146.0,0.14033,2,1,5.0,500000.0,,41,189,4,0.516196,False
146.0,0.14033,3,1,5.0,500000.0,251,43,209,1,0.027929,False
147.0,0.165435,2,1,5.0,500000.0,,41,186,2,0.262261,False
147.0,0.165435,3,1,5.0,500000.0,221,45,176,1,0.027904,False
148.0,0.192169,2,1,5.0,500000.0,,50,195,2,0.205128,False
148.0,0.192169,3,1,5.0,500000.0,226,48,191,1,0.024651,False
149.0,0.220404,2,1,5.0,500000.0,,51,177,1,0.110779,False
149.0,0.220404,3,1,5.0,500000.0,246,70,189,4,0.074376,False
150.0,0.25,2,1,5.0,500000.0,,72,174,0,0.0,False
150.0,0.25,3,1,5.0,500000.0,217,67,179,1,0.018094,False
151.0,0.280814,2,1,5.0,500000.0,,54,167,2,0.221779,False
151.0,0.280814,3,1,5.0,500000.0,215,64,158,1,0.021262,False
152.0,0.312697,2,1,5.0,500000.0,,76,166,0,0.0,False
152.0,0.312697,3,1,5.0,500000.0,243,71,176,3,0.058339,False
153.0,0.345492,2,1,5.0,500000.0,,93,146,0,0.0,False
153.0,0.345492,3,1,5.0,500000.0,226,80,161,1,0.017547,False
154.0,0.379039,2,1,5.0,500000.0,,103,122,3,0.238739,False
154.0,0.379039,3,1,5.0,500000.0,218,77,140,1,0.020223,False
155.0,0.413176,2,1,5.0,500000.0,,92,134,3,0.243348,False
155.0,0.413176,3,1,5.0,500000.0,227,90,137,0,0.0,False
156.0,0.447736,2,1,5.0,500000.0,,97,122,1,0.084502,False
156.0,0.447736,3,1,5.0,500000.0,227,106,122,2,0.035107,False
157.0,0.48255,2,1,5.0,500000.0,,107,121,2,0.154476,False
157.0,0.48255,3,1,5.0,500000.0,230,137,99,2,0.033916,False
158.0,0.51745,2,1,5.0,500000.0,,115,99,2,0.17567,False
158.0,0.51745,3,1,5.0,500000.0,229,120,105,5,0.090873,False
159.0,0.552264,2,1,5.0,500000.0,,120,97,0,0.0,False
159.0,0.552264,3,1,5.0,500000.0,220,115,114,0,0.0,False
160.0,0.586824,2,1,5.0,500000.0,,132,81,2,0.187056,False
160.0,0.586824,3,1,5.0,500000.0,217,133,94,3,0.052072,False
161.0,0.620961,2,1,5.0,500000.0,,172,68,1,0.085499,False
161.0,0.620961,3,1,5.0,500000.0,210,134,86,1,0.018223,False
162.0,0.654508,2,1,5.0,500000.0,,144,82,0,0.0,False
162.0,0.654508,3,1,5.0,500000.0,272,171,88,0,0.0,False
163.0,0.687303,2,1,5.0,500000.0,,146,73,0,0.0,False
163.0,0.687303,3,1,5.0,500000.0,199,149,76,1,0.017573,False
164.0,0.719186,2,1,5.0,500000.0,,145,53,2,0.260247,False
164.0,0.719186,3,1,5.0,500000.0,210,157,49,2,0.054595,False
165.0,0.75,2,1,5.0,500000.0,,173,56,1,0.10322,False
165.0,0.75,3,1,5.0,500000.0,213,181,57,2,0.041291,False
166.0,0.779596,2,1,5.0,500000.0,,160,60,1,0.104167,False
166.0,0.779596,3,1,5.0,500000.0,235,194,59,2,0.041062,False
167.0,0.807831,2,1,5.0,500000.0,,173,42,2,0.275255,False
167.0,0.807831,3,1,5.0,500000.0,221,187,46,2,0.051383,False
168.0,0.834565,2,1,5.0,500000.0,,182,46,2,0.238892,False
168.0,0.834565,3,1,5.0,500000.0,218,181,45,0,0.0,False
169.0,0.85967,2,1,5.0,500000.0,,204,42,2,0.233427,False
169.0,0.85967,3,1,5.0,500000.0,214,188,26,1,0.043781,False
170.0,0.883022,2,1,5.0,500000.0,,205,34,1,0.143472,False
170.0,0.883022,3,1,5.0,500000.0,225,206,25,1,0.043689,False
171.0,0.904508,2,1,5.0,500000.0,,222,29,3,0.465983,False
171.0,0.904508,3,1,5.0,500000.0,204,177,22,0,0.0,False
172.0,0.924024,2,1,5.0,500000.0,,207,29,3,0.49975,False
172.0,0.924024,3,1,5.0,500000.0,217,188,26,4,0.177578,False
173.0,0.941474,2,1,5.0,500000.0,,211,14,1,0.338524,False
173.0,0.941474,3,1,5.0,500000.0,231,197,17,2,0.137952,False
174.0,0.956773,2,1,5.0,500000.0,,229,15,3,0.873362,False
174.0,0.956773,3,1,5.0,500000.0,218,215,19,2,0.106732,False
175.0,0.969846,2,1,5.0,500000.0,,198,18,3,0.841751,False
175.0,0.969846,3,1,5.0,500000.0,225,222,13,2,0.155925,False
176.0,0.980631,2,1,5.0,500000.0,,204,9,0,0.0,False
176.0,0.980631,3,1,5.0,500000.0,220,212,19,1,0.054618,False
177.0,0.989074,2,1,5.0,500000.0,,198,13,3,1.165501,False
177.0,0.989074,3,1,5.0,500000.0,234,238,7,2,0.280912,False
178.0,0.995134,2,1,5.0,500000.0,,249,4,2,2.008032,False
178.0,0.995134,3,1,5.0,500000.0,204,219,9,1,0.103501,False
179.0,0.998782,2,1,5.0,500000.0,,239,9,4,1.8596,False
179.0,0.998782,3,1,5.0,500000.0,210,193,11,4,0.395667,False
180.0,1.0,2,1,5.0,500000.0,,205,9,0,0.0,False
180.0,1.0,3,1,5.0,500000.0,229,222,6,2,0.343844,False
