Angulo_grados,Bs_trans_efectivo,Modo_Detectores,NumTest,CoinWin_ns,Tp_us,NG_testigo,NGT_transmitido,NGR_reflejado,NGTR_coincidencia_triple,g2_calculado,estadistica_insuficiente
0.0,1.0,2,1,5.0,500000.0,,854,7,6,1.00368,False
0.0,1.0,3,1,5.0,500000.0,219,225,9,0,0.0,False
1.0,0.998782,2,1,5.0,500000.0,,844,7,6,1.015572,False
1.0,0.998782,3,1,5.0,500000.0,227,235,13,2,0.148609,False
2.0,0.995134,2,1,5.0,500000.0,,857,8,5,0.729288,False
2.0,0.995134,3,1,5.0,500000.0,212,209,7,0,0.0,False
3.0,0.989074,2,1,5.0,500000.0,,861,14,10,0.8296,False
3.0,0.989074,3,1,5.0,500000.0,226,218,9,3,0.345566,False
4.0,0.980631,2,1,5.0,500000.0,,856,33,28,0.991221,False
4.0,0.980631,3,1,5.0,500000.0,227,216,10,1,0.105093,False
5.0,0.969846,2,1,5.0,500000.0,,825,43,34,0.958421,False
5.0,0.969846,3,1,5.0,500000.0,198,192,14,3,0.220982,False
6.0,0.956773,2,1,5.0,500000.0,,816,50,42,1.029412,False
6.0,0.956773,3,1,5.0,500000.0,233,208,16,2,0.140024,False
7.0,0.941474,2,1,5.0,500000.0,,801,63,52,1.030458,False
7.0,0.941474,3,1,5.0,500000.0,211,210,17,4,0.236415,False
8.0,0.924024,2,1,5.0,500000.0,,791,79,62,0.992175,False
8.0,0.924024,3,1,5.0,500000.0,233,214,17,0,0.0,False
9.0,0.904508,2,1,5.0,500000.0,,775,90,65,0.9319,False
9.0,0.904508,3,1,5.0,500000.0,223,206,20,1,0.054126,False
10.0,0.883022,2,1,5.0,500000.0,,758,97,74,1.006447,False
10.0,0.883022,3,1,5.0,500000.0,244,202,37,3,0.09794,False
11.0,0.85967,2,1,5.0,500000.0,,735,131,95,0.986654,False
11.0,0.85967,3,1,5.0,500000.0,213,202,41,4,0.102874,False
12.0,0.834565,2,1,5.0,500000.0,,709,128,96,1.057828,False
12.0,0.834565,3,1,5.0,500000.0,206,156,43,0,0.0,False
13.0,0.807831,2,1,5.0,500000.0,,684,171,117,1.000308,False
13.0,0.807831,3,1,5.0,500000.0,206,170,43,1,0.028181,False
14.0,0.779596,2,1,5.0,500000.0,,654,193,120,0.950706,False
14.0,0.779596,3,1,5.0,500000.0,241,188,70,5,0.091565,False
15.0,0.75,2,1,5.0,500000.0,,640,204,124,0.949755,False
15.0,0.75,3,1,5.0,500000.0,210,176,57,1,0.020933,False
16.0,0.719186,2,1,5.0,500000.0,,622,258,159,0.990802,False
16.0,0.719186,3,1,5.0,500000.0,215,157,67,2,0.040878,False
17.0,0.687303,2,1,5.0,500000.0,,584,281,153,0.932336,False
17.0,0.687303,3,1,5.0,500000.0,202,135,91,4,0.065771,False
18.0,0.654508,2,1,5.0,500000.0,,575,296,168,0.987074,False
18.0,0.654508,3,1,5.0,500000.0,221,152,80,3,0.054523,False
19.0,0.620961,2,1,5.0,500000.0,,557,325,178,0.98329,False
19.0,0.620961,3,1,5.0,500000.0,229,137,93,1,0.017973,False
20.0,0.586824,2,1,5.0,500000.0,,510,354,183,1.013626,False
20.0,0.586824,3,1,5.0,500000.0,226,128,94,0,0.0,False
21.0,0.552264,2,1,5.0,500000.0,,452,385,183,1.051603,False
21.0,0.552264,3,1,5.0,500000.0,223,118,117,1,0.016152,False
22.0,0.51745,2,1,5.0,500000.0,,450,408,170,0.925926,False
22.0,0.51745,3,1,5.0,500000.0,192,104,93,2,0.039702,False
23.0,0.48255,2,1,5.0,500000.0,,424,438,192,1.033859,False
23.0,0.48255,3,1,5.0,500000.0,211,113,106,1,0.017616,False
24.0,0.447736,2,1,5.0,500000.0,,380,473,174,0.968065,False
24.0,0.447736,3,1,5.0,500000.0,201,88,113,2,0.040426,False
25.0,0.413176,2,1,5.0,500000.0,,357,517,190,1.029425,False
25.0,0.413176,3,1,5.0,500000.0,218,106,123,2,0.033441,False
26.0,0.379039,2,1,5.0,500000.0,,329,532,160,0.914139,False
26.0,0.379039,3,1,5.0,500000.0,226,80,136,0,0.0,False
27.0,0.345492,2,1,5.0,500000.0,,285,550,163,1.039872,False
27.0,0.345492,3,1,5.0,500000.0,198,62,137,3,0.069932,False
28.0,0.312697,2,1,5.0,500000.0,,275,588,164,1.014224,False
28.0,0.312697,3,1,5.0,500000.0,241,94,164,1,0.015633,False
29.0,0.280814,2,1,5.0,500000.0,,233,633,143,0.969564,False
29.0,0.280814,3,1,5.0,500000.0,207,61,166,1,0.020442,False
30.0,0.25,2,1,5.0,500000.0,,218,623,138,1.016096,False
30.0,0.25,3,1,5.0,500000.0,223,71,160,0,0.0,False
31.0,0.220404,2,1,5.0,500000.0,,152,643,92,0.941311,False
31.0,0.220404,3,1,5.0,500000.0,196,41,157,0,0.0,False
32.0,0.192169,2,1,5.0,500000.0,,167,682,106,0.93069,False
32.0,0.192169,3,1,5.0,500000.0,227,50,181,2,0.050166,False
33.0,0.165435,2,1,5.0,500000.0,,145,713,94,0.909223,False
33.0,0.165435,3,1,5.0,500000.0,212,40,198,0,0.0,False
34.0,0.14033,2,1,5.0,500000.0,,143,731,99,0.947069,False
34.0,0.14033,3,1,5.0,500000.0,214,39,191,1,0.028729,False
35.0,0.116978,2,1,5.0,500000.0,,99,739,77,1.052473,False
35.0,0.116978,3,1,5.0,500000.0,201,34,203,1,0.029122,False
36.0,0.095492,2,1,5.0,500000.0,,97,772,77,1.028257,False
36.0,0.095492,3,1,5.0,500000.0,232,35,205,5,0.161672,False
37.0,0.075976,2,1,5.0,500000.0,,77,794,63,1.030456,False
37.0,0.075976,3,1,5.0,500000.0,232,24,215,2,0.089922,False
38.0,0.058526,2,1,5.0,500000.0,,56,809,49,1.081582,False
38.0,0.058526,3,1,5.0,500000.0,222,14,211,1,0.075152,False
39.0,0.043227,2,1,5.0,500000.0,,44,806,35,0.986916,False
39.0,0.043227,3,1,5.0,500000.0,207,21,210,5,0.234694,False
40.0,0.030154,2,1,5.0,500000.0,,36,808,34,1.168867,False
40.0,0.030154,3,1,5.0,500000.0,207,13,184,3,0.259615,False
41.0,0.019369,2,1,5.0,500000.0,,19,833,16,1.010931,False
41.0,0.019369,3,1,5.0,500000.0,211,17,205,2,0.12109,False
42.0,0.010926,2,1,5.0,500000.0,,24,824,16,0.809061,False
42.0,0.010926,3,1,5.0,500000.0,195,11,201,3,0.264586,False
43.0,0.004866,2,1,5.0,500000.0,,15,836,12,0.956938,False
43.0,0.004866,3,1,5.0,500000.0,253,14,252,3,0.215136,False
44.0,0.001218,2,1,5.0,500000.0,,11,860,9,0.951374,False
44.0,0.001218,3,1,5.0,500000.0,228,7,231,1,0.141002,False
45.0,0.0,2,1,5.0,500000.0,,11,868,10,1.04734,False
45.0,0.0,3,1,5.0,500000.0,223,6,232,2,0.320402,False
46.0,0.001218,2,1,5.0,500000.0,,4,846,4,1.182033,False
46.0,0.001218,3,1,5.0,500000.0,228,4,232,1,0.24569,False
47.0,0.004866,2,1,5.0,500000.0,,17,841,15,1.049171,False
47.0,0.004866,3,1,5.0,500000.0,213,10,216,2,0.197222,False
48.0,0.010926,2,1,5.0,500000.0,,18,857,13,0.842733,False
48.0,0.010926,3,1,5.0,500000.0,215,13,220,2,0.15035,False
49.0,0.019369,2,1,5.0,500000.0,,25,835,20,0.958084,False
49.0,0.019369,3,1,5.0,500000.0,239,10,226,2,0.211504,False
50.0,0.030154,2,1,5.0,500000.0,,31,844,26,0.993732,False
50.0,0.030154,3,1,5.0,500000.0,224,17,217,1,0.060721,False
51.0,0.043227,2,1,5.0,500000.0,,39,807,30,0.953198,False
51.0,0.043227,3,1,5.0,500000.0,242,21,235,2,0.098075,False
52.0,0.058526,2,1,5.0,500000.0,,46,803,40,1.082896,False
52.0,0.058526,3,1,5.0,500000.0,226,19,200,0,0.0,False
53.0,0.075976,2,1,5.0,500000.0,,70,790,51,0.922242,False
53.0,0.075976,3,1,5.0,500000.0,214,25,192,2,0.089167,False
54.0,0.095492,2,1,5.0,500000.0,,86,790,73,1.074477,False
54.0,0.095492,3,1,5.0,500000.0,233,35,227,3,0.08798,False
55.0,0.116978,2,1,5.0,500000.0,,126,736,91,0.98128,False
55.0,0.116978,3,1,5.0,500000.0,228,31,198,1,0.037146,False
56.0,0.14033,2,1,5.0,500000.0,,124,722,90,1.005272,False
56.0,0.14033,3,1,5.0,500000.0,222,43,195,2,0.052952,False
57.0,0.165435,2,1,5.0,500000.0,,130,686,94,1.054048,False
57.0,0.165435,3,1,5.0,500000.0,202,42,168,4,0.114512,False
58.0,0.192169,2,1,5.0,500000.0,,180,681,129,1.052374,False
58.0,0.192169,3,1,5.0,500000.0,230,47,184,2,0.053191,False
59.0,0.220404,2,1,5.0,500000.0,,201,686,137,0.993574,False
59.0,0.220404,3,1,5.0,500000.0,206,50,166,3,0.074458,False
60.0,0.25,2,1,5.0,500000.0,,235,647,149,0.979973,False
60.0,0.25,3,1,5.0,500000.0,215,60,175,4,0.081905,False
61.0,0.280814,2,1,5.0,500000.0,,232,638,144,0.972868,False
61.0,0.280814,3,1,5.0,500000.0,210,66,147,1,0.021645,False
62.0,0.312697,2,1,5.0,500000.0,,272,602,157,0.958814,False
62.0,0.312697,3,1,5.0,500000.0,216,64,169,1,0.01997,False
63.0,0.345492,2,1,5.0,500000.0,,317,565,185,1.032914,False
63.0,0.345492,3,1,5.0,500000.0,217,78,142,2,0.039184,False
64.0,0.379039,2,1,5.0,500000.0,,311,552,176,1.025211,False
64.0,0.379039,3,1,5.0,500000.0,230,81,165,1,0.017209,False
65.0,0.413176,2,1,5.0,500000.0,,362,493,186,1.042215,False
65.0,0.413176,3,1,5.0,500000.0,245,92,148,1,0.017994,False
66.0,0.447736,2,1,5.0,500000.0,,421,483,210,1.032738,False
66.0,0.447736,3,1,5.0,500000.0,223,104,120,3,0.053606,False
67.0,0.48255,2,1,5.0,500000.0,,388,457,186,1.048975,False
67.0,0.48255,3,1,5.0,500000.0,221,100,125,1,0.01768,False
68.0,0.51745,2,1,5.0,500000.0,,449,406,186,1.02033,False
68.0,0.51745,3,1,5.0,500000.0,225,121,118,3,0.047276,False
69.0,0.552264,2,1,5.0,500000.0,,472,369,173,0.993294,False
69.0,0.552264,3,1,5.0,500000.0,201,118,99,0,0.0,False
70.0,0.586824,2,1,5.0,500000.0,,471,360,166,0.979004,False
70.0,0.586824,3,1,5.0,500000.0,216,117,98,4,0.075353,False
71.0,0.620961,2,1,5.0,500000.0,,534,339,176,0.972236,False
71.0,0.620961,3,1,5.0,500000.0,229,157,85,1,0.01716,False
72.0,0.654508,2,1,5.0,500000.0,,558,300,170,1.015532,False
72.0,0.654508,3,1,5.0,500000.0,238,159,84,4,0.071279,False
73.0,0.687303,2,1,5.0,500000.0,,603,290,172,0.983588,False
73.0,0.687303,3,1,5.0,500000.0,236,158,80,4,0.074684,False
74.0,0.719186,2,1,5.0,500000.0,,611,217,129,0.972946,False
74.0,0.719186,3,1,5.0,500000.0,209,171,63,3,0.058201,False
75.0,0.75,2,1,5.0,500000.0,,668,228,158,1.037399,False
75.0,0.75,3,1,5.0,500000.0,231,165,67,3,0.062687,False
76.0,0.779596,2,1,5.0,500000.0,,712,200,134,0.941011,False
76.0,0.779596,3,1,5.0,500000.0,224,165,63,1,0.021549,False
77.0,0.807831,2,1,5.0,500000.0,,677,166,112,0.996601,False
77.0,0.807831,3,1,5.0,500000.0,218,175,48,1,0.025952,False
78.0,0.834565,2,1,5.0,500000.0,,704,136,96,1.002674,False
78.0,0.834565,3,1,5.0,500000.0,206,173,54,2,0.044102,False
79.0,0.85967,2,1,5.0,500000.0,,725,145,109,1.036861,False
79.0,0.85967,3,1,5.0,500000.0,210,191,42,4,0.104712,False
80.0,0.883022,2,1,5.0,500000.0,,742,112,77,0.92655,False
80.0,0.883022,3,1,5.0,500000.0,212,196,37,2,0.058467,False
81.0,0.904508,2,1,5.0,500000.0,,784,103,80,0.990688,False
81.0,0.904508,3,1,5.0,500000.0,218,195,22,1,0.050816,False
82.0,0.924024,2,1,5.0,500000.0,,791,64,50,0.987674,False
82.0,0.924024,3,1,5.0,500000.0,222,212,17,2,0.123196,False
83.0,0.941474,2,1,5.0,500000.0,,782,52,41,1.008263,False
83.0,0.941474,3,1,5.0,500000.0,231,224,15,1,0.06875,False
84.0,0.956773,2,1,5.0,500000.0,,812,62,46,0.913714,False
84.0,0.956773,3,1,5.0,500000.0,219,209,26,1,0.040302,False
85.0,0.969846,2,1,5.0,500000.0,,844,24,21,1.03673,False
85.0,0.969846,3,1,5.0,500000.0,208,211,7,2,0.281652,False
86.0,0.980631,2,1,5.0,500000.0,,820,34,27,0.968436,False
86.0,0.980631,3,1,5.0,500000.0,245,236,16,3,0.19465,False
87.0,0.989074,2,1,5.0,500000.0,,863,24,19,0.917343,False
87.0,0.989074,3,1,5.0,500000.0,218,215,14,1,0.072425,False
88.0,0.995134,2,1,5.0,500000.0,,849,9,7,0.91611,False
88.0,0.995134,3,1,5.0,500000.0,235,232,10,0,0.0,False
89.0,0.998782,2,1,5.0,500000.0,,849,8,7,1.030624,False
89.0,0.998782,3,1,5.0,500000.0,241,228,6,1,0.17617,False
90.0,1.0,2,1,5.0,500000.0,,843,9,7,0.922631,False
90.0,1.0,3,1,5.0,500000.0,202,206,6,3,0.490291,False
91.0,0.998782,2,1,5.0,500000.0,,848,8,8,1.179245,False
91.0,0.998782,3,1,5.0,500000.0,207,199,10,1,0.10402,False
92.0,0.995134,2,1,5.0,500000.0,,854,9,7,0.910747,False
92.0,0.995134,3,1,5.0,500000.0,225,240,5,0,0.0,False
93.0,0.989074,2,1,5.0,500000.0,,832,21,18,1.03022,False
93.0,0.989074,3,1,5.0,500000.0,236,223,17,4,0.249011,False
94.0,0.980631,2,1,5.0,500000.0,,839,23,19,0.984609,False
94.0,0.980631,3,1,5.0,500000.0,204,192,12,1,0.088542,False
95.0,0.969846,2,1,5.0,500000.0,,825,34,30,1.069519,False
95.0,0.969846,3,1,5.0,500000.0,216,206,23,3,0.136767,False
96.0,0.956773,2,1,5.0,500000.0,,828,48,40,1.006441,False
96.0,0.956773,3,1,5.0,500000.0,220,215,9,0,0.0,False
97.0,0.941474,2,1,5.0,500000.0,,784,56,45,1.024964,False
97.0,0.941474,3,1,5.0,500000.0,196,199,15,2,0.131323,False
98.0,0.924024,2,1,5.0,500000.0,,777,79,62,1.010052,False
98.0,0.924024,3,1,5.0,500000.0,205,192,27,1,0.039545,False
99.0,0.904508,2,1,5.0,500000.0,,750,96,71,0.986111,False
99.0,0.904508,3,1,5.0,500000.0,221,199,31,0,0.0,False
100.0,0.883022,2,1,5.0,500000.0,,743,109,80,0.987813,False
100.0,0.883022,3,1,5.0,500000.0,218,197,26,2,0.085123,False
101.0,0.85967,2,1,5.0,500000.0,,744,138,109,1.061633,False
101.0,0.85967,3,1,5.0,500000.0,202,186,40,0,0.0,False
102.0,0.834565,2,1,5.0,500000.0,,723,140,99,0.978068,False
102.0,0.834565,3,1,5.0,500000.0,238,196,37,0,0.0,False
103.0,0.807831,2,1,5.0,500000.0,,696,159,115,1.039182,False
103.0,0.807831,3,1,5.0,500000.0,208,155,47,1,0.028552,False
104.0,0.779596,2,1,5.0,500000.0,,657,179,107,0.909841,False
104.0,0.779596,3,1,5.0,500000.0,205,170,37,1,0.032591,False
105.0,0.75,2,1,5.0,500000.0,,669,244,168,1.029185,False
105.0,0.75,3,1,5.0,500000.0,214,158,78,0,0.0,False
106.0,0.719186,2,1,5.0,500000.0,,580,248,139,0.966352,False
106.0,0.719186,3,1,5.0,500000.0,235,168,74,3,0.056708,False
107.0,0.687303,2,1,5.0,500000.0,,577,265,162,1.059481,False
107.0,0.687303,3,1,5.0,500000.0,206,126,74,0,0.0,False
108.0,0.654508,2,1,5.0,500000.0,,552,297,159,0.969843,False
108.0,0.654508,3,1,5.0,500000.0,218,150,83,1,0.01751,False
109.0,0.620961,2,1,5.0,500000.0,,520,338,181,1.029813,False
109.0,0.620961,3,1,5.0,500000.0,233,150,95,0,0.0,False
110.0,0.586824,2,1,5.0,500000.0,,496,342,165,0.972694,False
110.0,0.586824,3,1,5.0,500000.0,230,153,73,2,0.041185,False
111.0,0.552264,2,1,5.0,500000.0,,483,399,195,1.011846,False
111.0,0.552264,3,1,5.0,500000.0,207,115,97,0,0.0,False
112.0,0.51745,2,1,5.0,500000.0,,440,400,170,0.965909,False
112.0,0.51745,3,1,5.0,500000.0,210,112,91,1,0.020604,False
113.0,0.48255,2,1,5.0,500000.0,,430,432,196,1.055125,False
113.0,0.48255,3,1,5.0,500000.0,221,120,106,1,0.017374,False
114.0,0.447736,2,1,5.0,500000.0,,399,464,192,1.037075,False
114.0,0.447736,3,1,5.0,500000.0,196,90,124,1,0.017563,False
115.0,0.413176,2,1,5.0,500000.0,,342,521,176,0.987754,False
115.0,0.413176,3,1,5.0,500000.0,219,98,132,4,0.067718,False
116.0,0.379039,2,1,5.0,500000.0,,311,533,167,1.007462,False
116.0,0.379039,3,1,5.0,500000.0,190,76,118,1,0.021186,False
117.0,0.345492,2,1,5.0,500000.0,,309,553,161,0.942198,False
117.0,0.345492,3,1,5.0,500000.0,219,85,147,3,0.052581,False
118.0,0.312697,2,1,5.0,500000.0,,246,603,144,0.970756,False
118.0,0.312697,3,1,5.0,500000.0,218,63,154,1,0.02247,False
119.0,0.280814,2,1,5.0,500000.0,,243,623,153,1.010641,False
119.0,0.280814,3,1,5.0,500000.0,218,60,163,3,0.066871,False
120.0,0.25,2,1,5.0,500000.0,,243,630,147,0.960219,False
120.0,0.25,3,1,5.0,500000.0,238,74,167,2,0.038518,False
121.0,0.220404,2,1,5.0,500000.0,,213,661,137,0.97306,False
121.0,0.220404,3,1,5.0,500000.0,206,55,160,1,0.023409,False
122.0,0.192169,2,1,5.0,500000.0,,178,701,123,0.985751,False
122.0,0.192169,3,1,5.0,500000.0,210,32,162,3,0.121528,False
123.0,0.165435,2,1,5.0,500000.0,,148,699,100,0.966632,False
123.0,0.165435,3,1,5.0,500000.0,219,45,191,1,0.02548,False
124.0,0.14033,2,1,5.0,500000.0,,116,738,84,0.981217,False
124.0,0.14033,3,1,5.0,500000.0,215,36,184,0,0.0,False
125.0,0.116978,2,1,5.0,500000.0,,99,775,81,1.055718,False
125.0,0.116978,3,1,5.0,500000.0,237,23,211,1,0.048836,False
126.0,0.095492,2,1,5.0,500000.0,,95,789,70,0.933894,False
126.0,0.095492,3,1,5.0,500000.0,226,25,201,1,0.044975,False
127.0,0.075976,2,1,5.0,500000.0,,72,800,59,1.024306,False
127.0,0.075976,3,1,5.0,500000.0,232,18,223,3,0.173393,False
128.0,0.058526,2,1,5.0,500000.0,,45,791,39,1.09566,False
128.0,0.058526,3,1,5.0,500000.0,212,25,198,3,0.128485,False
129.0,0.043227,2,1,5.0,500000.0,,46,841,40,1.033966,False
129.0,0.043227,3,1,5.0,500000.0,209,16,205,1,0.06372,False
130.0,0.030154,2,1,5.0,500000.0,,28,838,23,0.980225,False
130.0,0.030154,3,1,5.0,500000.0,207,10,211,3,0.294313,False
131.0,0.019369,2,1,5.0,500000.0,,28,839,27,1.149327,False
131.0,0.019369,3,1,5.0,500000.0,222,13,227,1,0.075229,False
132.0,0.010926,2,1,5.0,500000.0,,15,833,12,0.960384,False
132.0,0.010926,3,1,5.0,500000.0,210,13,219,1,0.073762,False
133.0,0.004866,2,1,5.0,500000.0,,9,851,7,0.913957,False
133.0,0.004866,3,1,5.0,500000.0,233,8,228,1,0.127741,False
134.0,0.001218,2,1,5.0,500000.0,,5,848,4,0.943396,False
134.0,0.001218,3,1,5.0,500000.0,222,7,220,1,0.144156,False
135.0,0.0,2,1,5.0,500000.0,,9,835,9,1.197605,False
135.0,0.0,3,1,5.0,500000.0,204,5,189,2,0.431746,False
