Angulo_grados,Bs_trans_efectivo,Modo_Detectores,NumTest,CoinWin_ns,Tp_us,NG_testigo,NGT_transmitido,NGR_reflejado,NGTR_coincidencia_triple,g2_calculado,estadistica_insuficiente
0.0,1.0,2,1,5.0,500000.0,,207,11,1,0.439174,False
0.0,1.0,3,1,5.0,500000.0,209,209,6,1,0.166667,False
1.0,0.998782,2,1,5.0,500000.0,,223,8,2,1.121076,False
1.0,0.998782,3,1,5.0,500000.0,219,234,7,2,0.267399,False
2.0,0.995134,2,1,5.0,500000.0,,213,11,0,0.0,False
2.0,0.995134,3,1,5.0,500000.0,196,210,6,2,0.311111,False
3.0,0.989074,2,1,5.0,500000.0,,215,9,2,1.033592,False
3.0,0.989074,3,1,5.0,500000.0,233,216,11,1,0.098064,False
4.0,0.980631,2,1,5.0,500000.0,,223,13,2,0.689893,False
4.0,0.980631,3,1,5.0,500000.0,218,205,13,1,0.081801,False
5.0,0.969846,2,1,5.0,500000.0,,213,13,2,0.722282,False
5.0,0.969846,3,1,5.0,500000.0,235,227,19,2,0.108973,False
6.0,0.956773,2,1,5.0,500000.0,,204,14,0,0.0,False
6.0,0.956773,3,1,5.0,500000.0,213,203,10,1,0.104926,False
7.0,0.941474,2,1,5.0,500000.0,,219,19,1,0.240327,False
7.0,0.941474,3,1,5.0,500000.0,218,209,19,1,0.054898,False
8.0,0.924024,2,1,5.0,500000.0,,200,19,0,0.0,False
8.0,0.924024,3,1,5.0,500000.0,219,200,21,2,0.104286,False
9.0,0.904508,2,1,5.0,500000.0,,234,34,2,0.251383,False
9.0,0.904508,3,1,5.0,500000.0,228,207,27,1,0.040794,False
10.0,0.883022,2,1,5.0,500000.0,,174,27,1,0.212857,False
10.0,0.883022,3,1,5.0,500000.0,225,193,32,3,0.109294,False
11.0,0.85967,2,1,5.0,500000.0,,193,35,1,0.148038,False
11.0,0.85967,3,1,5.0,500000.0,225,210,41,3,0.078397,False
12.0,0.834565,2,1,5.0,500000.0,,176,54,3,0.315657,False
12.0,0.834565,3,1,5.0,500000.0,189,160,29,2,0.081466,False
13.0,0.807831,2,1,5.0,500000.0,,193,58,1,0.089334,False
13.0,0.807831,3,1,5.0,500000.0,196,163,50,1,0.024049,False
14.0,0.779596,2,1,5.0,500000.0,,179,45,2,0.248293,False
14.0,0.779596,3,1,5.0,500000.0,223,178,53,3,0.070914,False
15.0,0.75,2,1,5.0,500000.0,,145,66,0,0.0,False
15.0,0.75,3,1,5.0,500000.0,219,162,57,2,0.047433,False
16.0,0.719186,2,1,5.0,500000.0,,155,76,0,0.0,False
16.0,0.719186,3,1,5.0,500000.0,216,157,65,0,0.0,False
17.0,0.687303,2,1,5.0,500000.0,,123,65,0,0.0,False
17.0,0.687303,3,1,5.0,500000.0,224,167,66,0,0.0,False
18.0,0.654508,2,1,5.0,500000.0,,127,91,2,0.173055,False
18.0,0.654508,3,1,5.0,500000.0,228,144,84,0,0.0,False
19.0,0.620961,2,1,5.0,500000.0,,117,101,1,0.084624,False
19.0,0.620961,3,1,5.0,500000.0,215,125,92,1,0.018696,False
20.0,0.586824,2,1,5.0,500000.0,,122,105,2,0.156128,False
20.0,0.586824,3,1,5.0,500000.0,236,142,95,2,0.034989,False
21.0,0.552264,2,1,5.0,500000.0,,125,98,1,0.081633,False
21.0,0.552264,3,1,5.0,500000.0,196,119,96,1,0.017157,False
22.0,0.51745,2,1,5.0,500000.0,,106,140,2,0.134771,False
22.0,0.51745,3,1,5.0,500000.0,235,119,116,1,0.017024,False
23.0,0.48255,2,1,5.0,500000.0,,129,93,1,0.083354,False
23.0,0.48255,3,1,5.0,500000.0,210,121,121,2,0.028687,False
24.0,0.447736,2,1,5.0,500000.0,,88,114,2,0.199362,False
24.0,0.447736,3,1,5.0,500000.0,207,84,127,3,0.058211,False
25.0,0.413176,2,1,5.0,500000.0,,92,137,2,0.15868,False
25.0,0.413176,3,1,5.0,500000.0,220,84,140,4,0.07483,False
26.0,0.379039,2,1,5.0,500000.0,,97,139,3,0.222502,False
26.0,0.379039,3,1,5.0,500000.0,241,81,145,3,0.061558,False
27.0,0.345492,2,1,5.0,500000.0,,105,144,2,0.132275,False
27.0,0.345492,3,1,5.0,500000.0,229,95,148,5,0.081437,False
28.0,0.312697,2,1,5.0,500000.0,,87,159,1,0.072291,False
28.0,0.312697,3,1,5.0,500000.0,230,78,151,2,0.039056,False
29.0,0.280814,2,1,5.0,500000.0,,71,169,0,0.0,False
29.0,0.280814,3,1,5.0,500000.0,199,70,133,2,0.04275,False
30.0,0.25,2,1,5.0,500000.0,,54,162,1,0.114312,False
30.0,0.25,3,1,5.0,500000.0,211,68,150,3,0.062059,False
31.0,0.220404,2,1,5.0,500000.0,,47,164,2,0.259471,False
31.0,0.220404,3,1,5.0,500000.0,210,45,175,1,0.026667,False
32.0,0.192169,2,1,5.0,500000.0,,40,180,0,0.0,False
32.0,0.192169,3,1,5.0,500000.0,203,32,189,0,0.0,False
33.0,0.165435,2,1,5.0,500000.0,,50,180,1,0.111111,False
33.0,0.165435,3,1,5.0,500000.0,222,44,187,1,0.026981,False
34.0,0.14033,2,1,5.0,500000.0,,34,201,2,0.292654,False
34.0,0.14033,3,1,5.0,500000.0,213,37,189,3,0.091377,False
35.0,0.116978,2,1,5.0,500000.0,,32,221,3,0.424208,False
35.0,0.116978,3,1,5.0,500000.0,221,30,184,2,0.080072,False
36.0,0.095492,2,1,5.0,500000.0,,31,201,1,0.160488,False
36.0,0.095492,3,1,5.0,500000.0,215,23,216,2,0.086554,False
37.0,0.075976,2,1,5.0,500000.0,,25,182,3,0.659341,False
37.0,0.075976,3,1,5.0,500000.0,220,34,202,1,0.032033,False
38.0,0.058526,2,1,5.0,500000.0,,16,227,0,0.0,False
38.0,0.058526,3,1,5.0,500000.0,204,17,193,3,0.186528,False
39.0,0.043227,2,1,5.0,500000.0,,14,216,1,0.330688,False
39.0,0.043227,3,1,5.0,500000.0,214,17,193,1,0.065224,False
40.0,0.030154,2,1,5.0,500000.0,,15,220,3,0.909091,False
40.0,0.030154,3,1,5.0,500000.0,216,14,211,1,0.073121,False
41.0,0.019369,2,1,5.0,500000.0,,9,179,0,0.0,False
41.0,0.019369,3,1,5.0,500000.0,200,10,191,1,0.104712,False
42.0,0.010926,2,1,5.0,500000.0,,12,245,3,1.020408,False
42.0,0.010926,3,1,5.0,500000.0,221,6,224,1,0.164435,False
43.0,0.004866,2,1,5.0,500000.0,,15,215,3,0.930233,False
43.0,0.004866,3,1,5.0,500000.0,233,8,229,2,0.254367,False
44.0,0.001218,2,1,5.0,500000.0,,8,250,1,0.5,False
44.0,0.001218,3,1,5.0,500000.0,213,6,210,2,0.338095,False
45.0,0.0,2,1,5.0,500000.0,,13,216,2,0.712251,False
45.0,0.0,3,1,5.0,500000.0,238,8,218,2,0.272936,False
46.0,0.001218,2,1,5.0,500000.0,,8,210,0,0.0,False
46.0,0.001218,3,1,5.0,500000.0,198,11,208,3,0.259615,False
47.0,0.004866,2,1,5.0,500000.0,,9,184,1,0.603865,False
47.0,0.004866,3,1,5.0,500000.0,223,15,235,1,0.063262,False
48.0,0.010926,2,1,5.0,500000.0,,16,213,3,0.880282,False
48.0,0.010926,3,1,5.0,500000.0,208,13,215,4,0.297674,False
49.0,0.019369,2,1,5.0,500000.0,,9,215,1,0.516796,False
49.0,0.019369,3,1,5.0,500000.0,224,12,217,1,0.086022,False
50.0,0.030154,2,1,5.0,500000.0,,24,203,4,0.821018,False
50.0,0.030154,3,1,5.0,500000.0,236,9,225,0,0.0,False
51.0,0.043227,2,1,5.0,500000.0,,13,243,0,0.0,False
51.0,0.043227,3,1,5.0,500000.0,230,13,220,1,0.08042,False
52.0,0.058526,2,1,5.0,500000.0,,22,186,4,0.977517,False
52.0,0.058526,3,1,5.0,500000.0,213,21,198,2,0.102453,False
53.0,0.075976,2,1,5.0,500000.0,,25,188,2,0.425532,False
53.0,0.075976,3,1,5.0,500000.0,209,31,185,1,0.036443,False
54.0,0.095492,2,1,5.0,500000.0,,20,202,2,0.49505,False
54.0,0.095492,3,1,5.0,500000.0,212,28,190,1,0.03985,False
55.0,0.116978,2,1,5.0,500000.0,,41,190,2,0.256739,False
55.0,0.116978,3,1,5.0,500000.0,204,27,184,0,0.0,False
56.0,0.14033,2,1,5.0,500000.0,,26,182,2,0.422654,False
56.0,0.14033,3,1,5.0,500000.0,217,39,182,1,0.030572,False
57.0,0.165435,2,1,5.0,500000.0,,46,184,4,0.47259,False
57.0,0.165435,3,1,5.0,500000.0,217,33,191,0,0.0,False
58.0,0.192169,2,1,5.0,500000.0,,45,179,0,0.0,False
58.0,0.192169,3,1,5.0,500000.0,205,43,171,1,0.02788,False
59.0,0.220404,2,1,5.0,500000.0,,58,180,1,0.095785,False
59.0,0.220404,3,1,5.0,500000.0,216,48,170,4,0.105882,False
60.0,0.25,2,1,5.0,500000.0,,70,188,2,0.151976,False
60.0,0.25,3,1,5.0,500000.0,228,58,175,0,0.0,False
61.0,0.280814,2,1,5.0,500000.0,,62,170,4,0.379507,False
61.0,0.280814,3,1,5.0,500000.0,220,66,149,1,0.022371,False
62.0,0.312697,2,1,5.0,500000.0,,77,135,1,0.0962,False
62.0,0.312697,3,1,5.0,500000.0,213,69,145,1,0.021289,False
63.0,0.345492,2,1,5.0,500000.0,,84,148,0,0.0,False
63.0,0.345492,3,1,5.0,500000.0,215,96,145,1,0.015445,False
64.0,0.379039,2,1,5.0,500000.0,,88,134,2,0.169607,False
64.0,0.379039,3,1,5.0,500000.0,187,74,122,0,0.0,False
65.0,0.413176,2,1,5.0,500000.0,,90,135,2,0.164609,False
65.0,0.413176,3,1,5.0,500000.0,211,111,120,3,0.047523,False
66.0,0.447736,2,1,5.0,500000.0,,105,117,1,0.0814,False
66.0,0.447736,3,1,5.0,500000.0,222,117,119,2,0.03189,False
67.0,0.48255,2,1,5.0,500000.0,,99,112,0,0.0,False
67.0,0.48255,3,1,5.0,500000.0,242,118,124,4,0.066156,False
68.0,0.51745,2,1,5.0,500000.0,,127,105,0,0.0,False
68.0,0.51745,3,1,5.0,500000.0,232,125,105,0,0.0,False
69.0,0.552264,2,1,5.0,500000.0,,115,117,0,0.0,False
69.0,0.552264,3,1,5.0,500000.0,229,137,94,0,0.0,False
70.0,0.586824,2,1,5.0,500000.0,,126,100,1,0.079365,False
70.0,0.586824,3,1,5.0,500000.0,213,108,104,2,0.037927,False
71.0,0.620961,2,1,5.0,500000.0,,148,87,2,0.155328,False
71.0,0.620961,3,1,5.0,500000.0,208,144,89,0,0.0,False
72.0,0.654508,2,1,5.0,500000.0,,155,72,1,0.089606,False
72.0,0.654508,3,1,5.0,500000.0,214,140,86,0,0.0,False
73.0,0.687303,2,1,5.0,500000.0,,181,68,2,0.162496,False
73.0,0.687303,3,1,5.0,500000.0,225,165,63,1,0.021645,False
74.0,0.719186,2,1,5.0,500000.0,,143,65,1,0.107585,False
74.0,0.719186,3,1,5.0,500000.0,206,143,64,2,0.045017,False
75.0,0.75,2,1,5.0,500000.0,,150,65,0,0.0,False
75.0,0.75,3,1,5.0,500000.0,214,170,59,1,0.021336,False
76.0,0.779596,2,1,5.0,500000.0,,185,51,1,0.105988,False
76.0,0.779596,3,1,5.0,500000.0,226,163,57,2,0.048649,False
77.0,0.807831,2,1,5.0,500000.0,,178,51,2,0.220313,False
77.0,0.807831,3,1,5.0,500000.0,196,159,43,3,0.086003,False
78.0,0.834565,2,1,5.0,500000.0,,182,28,2,0.392465,False
78.0,0.834565,3,1,5.0,500000.0,237,202,41,2,0.057233,False
79.0,0.85967,2,1,5.0,500000.0,,186,34,2,0.316256,False
79.0,0.85967,3,1,5.0,500000.0,231,214,38,4,0.113625,False
80.0,0.883022,2,1,5.0,500000.0,,187,32,1,0.167112,False
80.0,0.883022,3,1,5.0,500000.0,229,200,37,2,0.061892,False
81.0,0.904508,2,1,5.0,500000.0,,204,29,2,0.338066,False
81.0,0.904508,3,1,5.0,500000.0,227,211,32,1,0.03362,False
82.0,0.924024,2,1,5.0,500000.0,,210,36,2,0.26455,False
82.0,0.924024,3,1,5.0,500000.0,207,198,20,2,0.104545,False
83.0,0.941474,2,1,5.0,500000.0,,181,24,2,0.460405,False
83.0,0.941474,3,1,5.0,500000.0,225,195,27,0,0.0,False
84.0,0.956773,2,1,5.0,500000.0,,217,20,1,0.230415,False
84.0,0.956773,3,1,5.0,500000.0,216,216,10,2,0.2,False
85.0,0.969846,2,1,5.0,500000.0,,214,15,4,1.246106,False
85.0,0.969846,3,1,5.0,500000.0,228,237,14,3,0.206148,False
86.0,0.980631,2,1,5.0,500000.0,,208,13,0,0.0,False
86.0,0.980631,3,1,5.0,500000.0,207,207,15,1,0.066667,False
87.0,0.989074,2,1,5.0,500000.0,,205,10,2,0.97561,False
87.0,0.989074,3,1,5.0,500000.0,223,208,9,1,0.119124,False
88.0,0.995134,2,1,5.0,500000.0,,229,11,2,0.793966,False
88.0,0.995134,3,1,5.0,500000.0,210,207,12,2,0.169082,False
89.0,0.998782,2,1,5.0,500000.0,,197,8,2,1.269036,False
89.0,0.998782,3,1,5.0,500000.0,236,236,8,2,0.25,False
90.0,1.0,2,1,5.0,500000.0,,198,7,3,2.164502,False
