Angulo_grados,Bs_trans_efectivo,Modo_Detectores,NumTest,CoinWin_ns,Tp_us,NG_testigo,NGT_transmitido,NGR_reflejado,NGTR_coincidencia_triple,g2_calculado,estadistica_insuficiente
0.0,1.0,2,1,5.0,500000.0,,227,8,2,1.101322,False
0.0,1.0,3,1,5.0,500000.0,205,208,4,1,0.246394,False
1.0,0.998782,2,1,5.0,500000.0,,240,5,1,0.833333,False
1.0,0.998782,3,1,5.0,500000.0,224,219,12,1,0.085236,False
2.0,0.995134,2,1,5.0,500000.0,,200,11,0,0.0,False
2.0,0.995134,3,1,5.0,500000.0,230,234,3,1,0.327635,False
3.0,0.989074,2,1,5.0,500000.0,,229,9,2,0.970403,False
3.0,0.989074,3,1,5.0,500000.0,198,205,9,1,0.107317,False
4.0,0.980631,2,1,5.0,500000.0,,209,7,3,2.050581,False
4.0,0.980631,3,1,5.0,500000.0,204,202,12,0,0.0,False
5.0,0.969846,2,1,5.0,500000.0,,228,11,1,0.398724,False
5.0,0.969846,3,1,5.0,500000.0,225,227,12,3,0.247797,False
6.0,0.956773,2,1,5.0,500000.0,,200,21,0,0.0,False
6.0,0.956773,3,1,5.0,500000.0,223,217,15,1,0.06851,False
7.0,0.941474,2,1,5.0,500000.0,,220,27,1,0.16835,False
7.0,0.941474,3,1,5.0,500000.0,217,206,18,0,0.0,False
8.0,0.924024,2,1,5.0,500000.0,,202,30,1,0.165017,False
8.0,0.924024,3,1,5.0,500000.0,239,213,24,2,0.093505,False
9.0,0.904508,2,1,5.0,500000.0,,202,29,1,0.170707,False
9.0,0.904508,3,1,5.0,500000.0,218,212,27,1,0.038085,False
10.0,0.883022,2,1,5.0,500000.0,,200,30,0,0.0,False
10.0,0.883022,3,1,5.0,500000.0,211,186,31,1,0.036594,False
11.0,0.85967,2,1,5.0,500000.0,,199,42,1,0.119646,False
11.0,0.85967,3,1,5.0,500000.0,222,198,39,1,0.028749,False
12.0,0.834565,2,1,5.0,500000.0,,181,47,1,0.11755,False
12.0,0.834565,3,1,5.0,500000.0,220,181,44,4,0.110497,False
13.0,0.807831,2,1,5.0,500000.0,,173,50,3,0.346821,False
13.0,0.807831,3,1,5.0,500000.0,202,181,52,2,0.042924,False
14.0,0.779596,2,1,5.0,500000.0,,169,65,1,0.091033,False
14.0,0.779596,3,1,5.0,500000.0,232,182,68,5,0.09373,False
15.0,0.75,2,1,5.0,500000.0,,171,54,1,0.108295,False
15.0,0.75,3,1,5.0,500000.0,194,133,67,4,0.087083,False
16.0,0.719186,2,1,5.0,500000.0,,166,62,1,0.097163,False
16.0,0.719186,3,1,5.0,500000.0,207,152,66,1,0.020634,False
17.0,0.687303,2,1,5.0,500000.0,,146,84,1,0.081539,False
17.0,0.687303,3,1,5.0,500000.0,189,138,67,3,0.061324,False
18.0,0.654508,2,1,5.0,500000.0,,135,87,1,0.085143,False
18.0,0.654508,3,1,5.0,500000.0,206,135,71,1,0.021492,False
19.0,0.620961,2,1,5.0,500000.0,,142,98,2,0.143719,False
19.0,0.620961,3,1,5.0,500000.0,229,152,84,5,0.089677,False
20.0,0.586824,2,1,5.0,500000.0,,133,90,1,0.083542,False
20.0,0.586824,3,1,5.0,500000.0,226,138,90,1,0.018196,False
21.0,0.552264,2,1,5.0,500000.0,,131,105,1,0.072701,False
21.0,0.552264,3,1,5.0,500000.0,245,122,129,1,0.015567,False
22.0,0.51745,2,1,5.0,500000.0,,123,104,3,0.234522,False
22.0,0.51745,3,1,5.0,500000.0,205,115,111,1,0.01606,False
23.0,0.48255,2,1,5.0,500000.0,,120,109,4,0.30581,False
23.0,0.48255,3,1,5.0,500000.0,207,117,105,2,0.0337,False
24.0,0.447736,2,1,5.0,500000.0,,96,121,3,0.258264,False
24.0,0.447736,3,1,5.0,500000.0,220,101,101,0,0.0,False
25.0,0.413176,2,1,5.0,500000.0,,97,131,1,0.078697,False
25.0,0.413176,3,1,5.0,500000.0,249,113,143,4,0.061637,False
26.0,0.379039,2,1,5.0,500000.0,,89,156,2,0.144051,False
